21899.601000,2174.026367,0.000000,0.000000,8653246,2165,0.000000,0.000000,0.000000,
21936.913000,2174.000000,0.000000,0.000000,8649430,2168,0.000000,0.000000,0.000000,
21974.075000,2174.594482,0.000000,-0.028571,8655235,2168,0.000000,0.000000,0.000000,
22011.602000,2173.921143,-0.027027,-0.027778,8649409,2169,0.000000,0.000000,0.000000,
22048.923000,2173.513428,-0.027778,-0.028571,8647281,2165,0.000000,0.000000,0.000000,
22086.604000,2173.631592,0.000000,0.000000,8653444,2180,0.000000,0.000000,0.000000,
22123.918000,2173.405518,0.000000,0.000000,8652975,2160,0.000000,0.000000,0.000000,
22161.604000,2173.105225,-0.027027,0.000000,8654064,2158,0.000000,0.000000,0.000000,
22198.913000,2172.432373,-0.027778,0.000000,8657620,2156,0.000000,0.000000,0.000000,
22236.221000,2170.216309,-0.055556,0.000000,8654219,2158,0.000000,0.000000,0.000000,
22273.607000,2168.289551,-0.054054,0.000000,8657541,2156,0.000000,0.000000,0.000000,
22310.918000,2166.567627,-0.055556,-0.028571,8657933,2151,0.000000,0.000000,0.000000,
22348.081000,2164.162109,-0.055556,-0.028571,8647956,2148,0.000000,0.000000,0.000000,
22384.899000,2161.702637,-0.055556,0.000000,8654867,2143,0.000000,0.000000,0.000000,
22422.133000,2160.621582,-0.055556,0.000000,8644850,2139,0.000000,0.000000,0.000000,
22459.603000,2157.026367,-0.108108,0.000000,8651792,2132,0.000000,0.000000,0.000000,
22496.692000,2152.756836,-0.111111,0.000000,8657989,2124,0.000000,0.000000,0.000000,
22533.915000,2148.567627,-0.138889,-0.028571,8655120,2129,0.000000,0.000000,0.000000,
22571.606000,2144.578857,-0.108108,0.027778,8659041,2123,0.000000,0.000000,0.000000,
22608.913000,2141.162109,-0.111111,0.000000,8657103,2128,0.000000,0.000000,0.000000,
22646.600000,2137.605225,-0.081081,-0.027778,8655590,2115,0.000000,0.000000,0.000000,
22683.914000,2134.837891,-0.111111,0.000000,8662263,2117,0.000000,0.000000,0.000000,
22721.601000,2133.026367,-0.027027,-0.027778,8657549,2110,0.000000,0.000000,0.000000,
22758.915000,2128.567627,-0.194444,0.000000,8653045,2101,0.000000,0.000000,0.000000,
22796.602000,2124.131592,-0.027027,0.000000,8657477,2103,0.000000,0.000000,0.000000,
22833.689000,2121.459473,-0.166667,0.000000,8658082,2091,0.000000,0.000000,0.000000,
22870.912000,2115.027100,-0.166667,0.000000,8667179,2085,0.000000,0.000000,0.000000,
22908.603000,2111.526367,-0.054054,0.000000,8660817,2086,0.000000,0.000000,0.000000,
22945.921000,2106.162109,-0.194444,0.028571,8654784,2082,0.000000,0.000000,0.000000,
22983.605000,2101.368408,-0.081081,0.000000,8657863,2086,0.000000,0.000000,0.000000,
23020.912000,2098.621582,-0.055556,0.028571,8659762,2090,0.000000,0.000000,0.000000,
23058.604000,2096.710449,-0.054054,0.000000,8662678,2080,0.000000,0.000000,0.000000,
23095.920000,2095.297363,-0.027778,0.028571,8665358,2077,0.000000,0.000000,0.000000,
23133.600000,2093.394775,-0.027027,0.027778,8668333,2072,0.000000,0.000000,0.000000,
23170.911000,2091.729736,-0.027778,-0.028571,8671545,2075,0.000000,0.000000,0.000000,
23208.760000,2090.210449,-0.054054,0.000000,8676660,2066,0.000000,0.000000,0.000000,
23245.998000,2089.540527,0.027778,0.000000,8681873,2064,0.000000,0.000000,0.000000,
23283.677000,2088.631592,-0.081081,0.000000,8687423,2058,0.000000,0.000000,0.000000,
23320.989000,2085.864746,-0.055556,0.000000,8694126,2059,0.000000,0.000000,0.000000,
23358.522000,2084.052734,-0.054054,0.000000,8695951,2059,0.000000,0.000000,0.000000,
23395.855000,2082.189209,-0.055556,0.000000,8708740,2054,8804.000000,3400.000000,0.017500,SOFT
23434.626000,2080.435791,-0.052632,0.000000,8708621,2055,623.000000,6161.000000,0.052166,HARD
23471.855000,2078.891846,0.000000,0.000000,8710148,2041,623.000000,6161.000000,0.052166,HARD
23509.247000,2077.702637,-0.055556,0.000000,8713816,2049,6624.000000,4996.000000,0.005309,SOFT
23547.856000,2075.743652,-0.078947,-0.027027,8717562,2044,11696.000000,4070.000000,0.024466,SOFT
23586.632000,2073.641113,-0.026316,0.000000,8730122,2042,8520.000000,5526.000000,0.009704,SOFT
23625.228000,2072.631592,0.000000,0.000000,8733501,2039,8520.000000,5526.000000,0.009704,SOFT
23662.541000,2072.210449,0.000000,0.000000,8735723,2024,8520.000000,5526.000000,0.009704,SOFT
23699.864000,2070.675781,-0.083333,-0.028571,8743844,2027,7866.000000,15182.000000,0.063517,HARD
23738.630000,2068.128174,-0.052632,0.000000,8749949,2030,12847.000000,17899.000000,0.042850,HARD
23777.240000,2066.368408,-0.027027,0.000000,8753304,2021,17070.000000,18968.000000,0.015954,HARD
23815.837000,2065.692383,0.000000,0.027027,8757333,2034,17070.000000,18968.000000,0.015954,HARD
23854.635000,2065.076904,-0.026316,0.000000,8756162,2025,19734.000000,20178.000000,0.003695,HARD
23893.237000,2064.578857,-0.027027,0.000000,8759888,2011,18130.000000,23272.000000,0.041713,HARD
23931.859000,2062.897461,-0.078947,-0.027027,8760150,1998,24984.000000,21438.000000,0.010911,SOFT
23970.634000,2060.025635,-0.052632,0.000000,8765936,2014,31224.000000,23740.000000,0.022595,SOFT
24009.245000,2058.842041,-0.027027,0.000000,8773483,2005,28583.000000,29885.000000,0.010024,HARD
24047.857000,2057.666748,-0.026316,0.000000,8778956,1988,27958.000000,33988.000000,0.045004,HARD
24086.630000,2055.410156,-0.078947,0.000000,8789599,1995,26535.000000,42055.000000,0.109253,HARD
24125.242000,2053.947266,-0.027027,0.000000,8794358,1995,27700.000000,45186.000000,0.120439,HARD
24163.852000,2052.743652,-0.026316,0.000000,8798932,2001,27962.000000,48440.000000,0.137955,HARD
24202.615000,2053.820557,0.026316,0.000000,8784685,1984,27962.000000,48440.000000,0.137955,HARD
24241.239000,2050.947266,-0.108108,0.000000,8810846,1993,23218.000000,58428.000000,0.222246,HARD
24279.852000,2048.358887,-0.026316,0.000000,8809379,1997,34901.000000,54267.000000,0.125536,HARD
24318.621000,2048.102539,0.000000,0.000000,8807745,1991,34901.000000,54267.000000,0.125536,HARD
24357.233000,2048.000000,0.000000,0.000000,8813471,1991,34901.000000,54267.000000,0.125536,HARD
24395.843000,2048.000000,0.000000,0.000000,8810575,2004,34901.000000,54267.000000,0.125536,HARD
24434.619000,2048.000000,0.000000,0.000000,8803215,1987,34901.000000,54267.000000,0.125536,HARD
24473.229000,2048.000000,0.000000,0.000000,8808842,1985,34901.000000,54267.000000,0.125536,HARD
24511.843000,2048.000000,0.000000,0.000000,8809386,1988,34901.000000,54267.000000,0.125536,HARD
24549.796000,2048.000000,0.000000,0.000000,8813293,1987,34901.000000,54267.000000,0.125536,HARD
24588.690000,2048.000000,0.000000,0.000000,8811270,1988,34901.000000,54267.000000,0.125536,HARD
24627.231000,2048.000000,0.000000,0.000000,8810259,1992,34901.000000,54267.000000,0.125536,HARD
24666.008000,2048.000000,0.000000,0.000000,8813664,1981,34901.000000,54267.000000,0.125536,HARD
24704.619000,2048.000000,0.000000,0.000000,8814623,1972,34901.000000,54267.000000,0.125536,HARD
24743.229000,2048.000000,0.000000,0.000000,8809823,1983,34901.000000,54267.000000,0.125536,HARD
24782.004000,2048.000000,0.000000,0.000000,8823247,1982,34901.000000,54267.000000,0.125536,HARD
24820.615000,2048.000000,0.000000,0.000000,8820653,1865,34901.000000,54267.000000,0.125536,HARD
24859.227000,2048.000000,0.000000,0.000000,8823342,1985,34901.000000,54267.000000,0.125536,HARD
24898.003000,2048.000000,0.000000,0.000000,8831543,1987,34901.000000,54267.000000,0.125536,HARD
24936.613000,2048.000000,0.000000,0.000000,8821612,1976,34901.000000,54267.000000,0.125536,HARD
24975.233000,2048.000000,0.000000,0.000000,8839868,1984,34901.000000,54267.000000,0.125536,HARD
25014.010000,2048.000000,0.000000,0.000000,8840444,1982,34901.000000,54267.000000,0.125536,HARD
25052.612000,2048.000000,0.000000,0.000000,8837149,1986,34901.000000,54267.000000,0.125536,HARD
25091.231000,2048.000000,0.000000,0.000000,8842049,1988,34901.000000,54267.000000,0.125536,HARD
25130.006000,2048.000000,0.000000,0.000000,8838786,1980,34901.000000,54267.000000,0.125536,HARD
25168.618000,2048.000000,0.000000,0.000000,8835434,1984,34901.000000,54267.000000,0.125536,HARD
25207.229000,2048.000000,0.000000,0.000000,8837746,2004,34901.000000,54267.000000,0.125536,HARD
25246.005000,2048.000000,0.000000,0.000000,8833907,1986,34901.000000,54267.000000,0.125536,HARD
25284.616000,2048.000000,0.000000,0.000000,8832262,1986,34901.000000,54267.000000,0.125536,HARD
25323.227000,2048.000000,0.000000,0.000000,8833243,1987,34901.000000,54267.000000,0.125536,HARD
25362.002000,2048.000000,0.000000,0.000000,8834503,1984,34901.000000,54267.000000,0.125536,HARD
25400.615000,2048.000000,0.000000,0.000000,8837873,1990,34901.000000,54267.000000,0.125536,HARD
25439.225000,2048.000000,0.000000,0.000000,8834837,1990,34901.000000,54267.000000,0.125536,HARD
25478.008000,2048.000000,0.000000,0.000000,8841630,1985,34901.000000,54267.000000,0.125536,HARD
25516.611000,2048.000000,0.000000,0.000000,8840530,1978,34901.000000,54267.000000,0.125536,HARD
25555.232000,2048.000000,0.000000,0.000000,8843809,1968,34901.000000,54267.000000,0.125536,HARD
25594.008000,2048.000000,0.000000,0.000000,8843604,1987,34901.000000,54267.000000,0.125536,HARD
25632.617000,2048.000000,0.000000,0.000000,8843386,1984,34901.000000,54267.000000,0.125536,HARD
25671.229000,2048.000000,0.000000,0.000000,8837689,1977,34901.000000,54267.000000,0.125536,HARD
25710.004000,2048.000000,0.000000,0.000000,8842660,1979,34901.000000,54267.000000,0.125536,HARD
25748.617000,2048.000000,0.000000,0.000000,8832789,1987,34901.000000,54267.000000,0.125536,HARD
25787.226000,2048.000000,0.000000,0.000000,8840024,1975,34901.000000,54267.000000,0.125536,HARD
25826.002000,2048.000000,0.000000,0.000000,8848471,1984,34901.000000,54267.000000,0.125536,HARD
