% Data output, Exercise:peg_board_level_1, Input:hydra
% Date:06/15/2015, Time:16:12:13
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact
34.068001,-0.93771,-4.36596,7.29759,-2.28650,-2.37054,5.98827,-0.123365,-0.044708,0.234910,0.963120,0.371046,0.353496,-0.464484,0.722233,11.55561,-44.98227,19.62215,-16.30580,-33.96828,22.43056,-0.014767,-0.062521,0.181104,0.981363,0.396896,0.451907,-0.507637,0.616894,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.089001,-0.97828,-4.37444,7.29037,-2.29848,-2.39602,6.00052,-0.124654,-0.045433,0.236016,0.962649,0.372683,0.351892,-0.464432,0.722206,11.43004,-44.97944,19.62621,-16.33371,-34.04487,22.44795,-0.015604,-0.063454,0.178638,0.981743,0.398091,0.451010,-0.508630,0.615962,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.106998,-1.00947,-4.37331,7.30658,-2.32684,-2.40692,6.02279,-0.126367,-0.044965,0.236408,0.962352,0.376404,0.345878,-0.460600,0.725628,11.35671,-44.99012,19.69381,-16.44028,-34.07572,22.52293,-0.017220,-0.063137,0.178693,0.981726,0.399855,0.448806,-0.510022,0.615278,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.125999,-1.01401,-4.36179,7.31307,-2.32633,-2.42919,6.04457,-0.127296,-0.044285,0.236092,0.962338,0.376756,0.346858,-0.462455,0.723796,11.37111,-44.94389,19.69993,-16.39166,-34.18082,22.56390,-0.018238,-0.062533,0.177940,0.981883,0.400137,0.448576,-0.510929,0.614509,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.140999,-1.02080,-4.34515,7.33201,-2.31832,-2.44721,6.06771,-0.127990,-0.044122,0.235918,0.962296,0.377989,0.344707,-0.460609,0.725356,11.33818,-44.91367,19.78650,-16.37771,-34.23374,22.62132,-0.018863,-0.062311,0.179471,0.981607,0.400138,0.448287,-0.511953,0.613866,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.158001,-1.01095,-4.33590,7.34127,-2.32000,-2.46373,6.09500,-0.127726,-0.044432,0.235676,0.962377,0.380735,0.340667,-0.458516,0.727152,11.39394,-44.90182,19.79504,-16.39499,-34.30695,22.69436,-0.018768,-0.062652,0.178422,0.981778,0.401279,0.446621,-0.513635,0.612932,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.173000,-1.02717,-4.34274,7.34257,-2.32392,-2.48794,6.11456,-0.126144,-0.044705,0.236376,0.962401,0.381560,0.339846,-0.458409,0.727171,11.30130,-44.93330,19.78982,-16.40842,-34.39680,22.72302,-0.017107,-0.062845,0.178642,0.981756,0.401586,0.446012,-0.514297,0.612618,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.189999,-1.01861,-4.35464,7.32537,-2.32286,-2.51787,6.12297,-0.124455,-0.043638,0.236246,0.962702,0.382250,0.339705,-0.459339,0.726287,11.37078,-44.95617,19.71195,-16.40131,-34.49092,22.71853,-0.015776,-0.061795,0.180116,0.981576,0.402488,0.445256,-0.514812,0.612143,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.209000,-0.98352,-4.36341,7.29947,-2.33782,-2.55289,6.12454,-0.124800,-0.043442,0.235464,0.962857,0.385031,0.335860,-0.458302,0.727261,11.48636,-44.96123,19.63060,-16.47239,-34.59793,22.69597,-0.016158,-0.061584,0.178814,0.981821,0.403858,0.443329,-0.517013,0.610782,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.228001,-0.98743,-4.35134,7.31764,-2.34031,-2.57118,6.13834,-0.126167,-0.043846,0.235352,0.962688,0.386945,0.331132,-0.454362,0.730877,11.41869,-44.92012,19.74998,-16.45049,-34.63591,22.74782,-0.016895,-0.061905,0.177963,0.981943,0.403556,0.442864,-0.518707,0.609883,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.243999,-1.01733,-4.34599,7.33177,-2.34159,-2.59377,6.14953,-0.125537,-0.043472,0.235945,0.962642,0.388441,0.329709,-0.454843,0.730427,11.32266,-44.92444,19.76457,-16.46777,-34.72603,22.75566,-0.016318,-0.061598,0.175985,0.982328,0.404466,0.441761,-0.520093,0.608899,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.259998,-1.02085,-4.34244,7.33062,-2.33751,-2.62764,6.15171,-0.125268,-0.043202,0.235945,0.962690,0.388680,0.329860,-0.455917,0.729561,11.34963,-44.91090,19.75424,-16.44778,-34.83400,22.73067,-0.016237,-0.061395,0.176627,0.982227,0.404318,0.441598,-0.521318,0.608068,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.275002,-1.00677,-4.34100,7.33387,-2.33658,-2.65172,6.15882,-0.124292,-0.042966,0.235642,0.962901,0.390709,0.325236,-0.452541,0.732649,11.39988,-44.91771,19.77279,-16.45379,-34.89198,22.74794,-0.015216,-0.061099,0.176542,0.982277,0.404455,0.440419,-0.523100,0.607301,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.292000,-0.98742,-4.36419,7.32627,-2.34054,-2.67751,6.16035,-0.119069,-0.041535,0.235667,0.963617,0.392027,0.324486,-0.453627,0.731605,11.45664,-45.00784,19.71432,-16.47400,-34.97546,22.72960,-0.010144,-0.059471,0.177064,0.982349,0.406548,0.439545,-0.522786,0.606805,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.306999,-0.97428,-4.39068,7.27695,-2.33072,-2.71468,6.14374,-0.118617,-0.041851,0.235849,0.963615,0.390294,0.328438,-0.458252,0.727876,11.47867,-45.02603,19.51243,-16.42817,-35.08206,22.63509,-0.010001,-0.059831,0.175496,0.982610,0.405610,0.440111,-0.523972,0.606000,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.323002,-0.98782,-4.38424,7.28009,-2.32285,-2.73161,6.15462,-0.121090,-0.041817,0.235810,0.963319,0.394061,0.319366,-0.450659,0.734593,11.41133,-44.98882,19.61716,-16.41260,-35.11626,22.70149,-0.011678,-0.059839,0.174445,0.982778,0.405915,0.438185,-0.526252,0.605216,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.341000,-1.04921,-4.37874,7.32065,-2.35272,-2.72225,6.17082,-0.124797,-0.042652,0.236966,0.962525,0.398363,0.309024,-0.442234,0.741782,11.18995,-45.01219,19.74865,-16.54655,-35.07013,22.75056,-0.015128,-0.060915,0.171985,0.983098,0.406431,0.435022,-0.529057,0.604704,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.361000,-1.07423,-4.36852,7.36371,-2.36957,-2.70881,6.18183,-0.124905,-0.041781,0.237164,0.962500,0.399215,0.307088,-0.440372,0.743234,11.18319,-45.00420,19.87531,-16.55700,-35.04535,22.78941,-0.015334,-0.060157,0.173883,0.982808,0.406095,0.434533,-0.529880,0.604562,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.375999,-1.04621,-4.35679,7.38235,-2.35979,-2.71441,6.18885,-0.123781,-0.041449,0.236390,0.962850,0.398800,0.309114,-0.442692,0.741237,11.30879,-44.98200,19.90325,-16.50863,-35.09751,22.79647,-0.014548,-0.059769,0.174062,0.982811,0.405884,0.434291,-0.530494,0.604339,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.393002,-1.06631,-4.32053,7.41956,-2.33756,-2.71296,6.19572,-0.129508,-0.043084,0.236198,0.962072,0.398593,0.307409,-0.440187,0.743545,11.17100,-44.86599,20.06977,-16.43381,-35.07808,22.81685,-0.020108,-0.061425,0.175754,0.982310,0.403957,0.434688,-0.532162,0.603879,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.409000,-1.06914,-4.28532,7.46470,-2.30481,-2.71328,6.19454,-0.127940,-0.042291,0.235779,0.962420,0.397810,0.308988,-0.441794,0.742355,11.22137,-44.82027,20.21759,-16.33218,-35.09082,22.80437,-0.018551,-0.060541,0.176897,0.982190,0.403530,0.435612,-0.532143,0.603515,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.424999,-1.03684,-4.28630,7.46758,-2.28164,-2.72766,6.19056,-0.124811,-0.041792,0.235239,0.962984,0.397576,0.310805,-0.444433,0.740144,11.33918,-44.85788,20.16473,-16.28578,-35.15136,22.78058,-0.016043,-0.059912,0.177206,0.982218,0.404320,0.435762,-0.531751,0.603223,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.439999,-1.01688,-4.32510,7.44266,-2.27325,-2.75022,6.17334,-0.120556,-0.041642,0.235672,0.963427,0.397257,0.312860,-0.447688,0.737483,11.36710,-44.97995,20.05185,-16.27811,-35.20532,22.70057,-0.011858,-0.059605,0.176783,0.982372,0.405709,0.435355,-0.531119,0.603141,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.456001,-1.01149,-4.34738,7.43183,-2.27060,-2.75958,6.16160,-0.121261,-0.041708,0.235770,0.963311,0.397894,0.310333,-0.445627,0.739453,11.36858,-45.00167,20.03831,-16.26984,-35.20790,22.67640,-0.012441,-0.059717,0.177594,0.982211,0.405523,0.434832,-0.531751,0.603086,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.473999,-0.99559,-4.35583,7.42694,-2.26788,-2.76771,6.15864,-0.119938,-0.041605,0.235619,0.963519,0.399093,0.308284,-0.444835,0.740140,11.43222,-45.02004,20.02114,-16.26187,-35.23968,22.67090,-0.011035,-0.059579,0.177607,0.982234,0.406249,0.434236,-0.532346,0.602502,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.493999,-0.99207,-4.36730,7.43039,-2.27091,-2.76884,6.16300,-0.120149,-0.041816,0.235706,0.963462,0.400770,0.304719,-0.442338,0.742204,11.41962,-45.06204,20.03344,-16.27584,-35.23474,22.68864,-0.011257,-0.059757,0.178388,0.982079,0.406565,0.433043,-0.533881,0.601789,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.509998,-0.97518,-4.36919,7.43085,-2.26724,-2.77145,6.16662,-0.119951,-0.041538,0.235283,0.963602,0.400971,0.304443,-0.442269,0.742250,11.49327,-45.05322,20.02836,-16.25335,-35.25257,22.69438,-0.011102,-0.059472,0.178734,0.982036,0.406369,0.433283,-0.534216,0.601450,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.526001,-0.97074,-4.37467,7.42502,-2.24979,-2.78765,6.16711,-0.118374,-0.041242,0.235340,0.963796,0.400463,0.307220,-0.445795,0.739264,11.48139,-45.07261,20.00231,-16.19047,-35.31826,22.67912,-0.009465,-0.059072,0.178255,0.982164,0.407085,0.433405,-0.534028,0.601046,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.543999,-0.97256,-4.40622,7.39260,-2.25434,-2.81300,6.15970,-0.115841,-0.041283,0.236074,0.963922,0.401805,0.306320,-0.446651,0.738392,11.47659,-45.16624,19.85589,-16.24197,-35.39033,22.63041,-0.007046,-0.059137,0.175667,0.982646,0.408896,0.432133,-0.534160,0.600615,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.562000,-0.96398,-4.41502,7.38406,-2.25071,-2.82257,6.16460,-0.116332,-0.040715,0.235784,0.963958,0.402664,0.303351,-0.443799,0.740865,11.50995,-45.15508,19.87431,-16.20186,-35.39869,22.66035,-0.007366,-0.058585,0.178422,0.982181,0.408357,0.432266,-0.535222,0.599940,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.578999,-0.93751,-4.41552,7.38596,-2.25205,-2.82924,6.16978,-0.115438,-0.040119,0.235102,0.964257,0.404280,0.301289,-0.443288,0.741133,11.60914,-45.16690,19.87552,-16.22443,-35.42635,22.66470,-0.006484,-0.057939,0.177403,0.982410,0.409739,0.430958,-0.535807,0.599416,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.595001,-0.96622,-4.41286,7.40047,-2.24886,-2.83337,6.17232,-0.117175,-0.040066,0.235536,0.963944,0.403869,0.301061,-0.442646,0.741833,11.44853,-45.15552,19.93436,-16.20063,-35.43433,22.66707,-0.007897,-0.057849,0.175345,0.982774,0.408690,0.431174,-0.536373,0.599471,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.612999,-0.95723,-4.38443,7.41957,-2.21781,-2.83841,6.19037,-0.118378,-0.040323,0.234907,0.963940,0.403395,0.300687,-0.441639,0.742842,11.55319,-45.06704,20.01016,-16.07586,-35.47364,22.73313,-0.009265,-0.058238,0.177490,0.982354,0.406973,0.431950,-0.537580,0.598999,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.632000,-0.94874,-4.36368,7.44094,-2.20972,-2.84770,6.20367,-0.118621,-0.041126,0.234623,0.963945,0.405285,0.297967,-0.440320,0.743692,11.55464,-45.04336,20.08159,-16.09927,-35.50955,22.74911,-0.009470,-0.058925,0.176822,0.982432,0.408106,0.430896,-0.538712,0.597970,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.648998,-0.95250,-4.36793,7.44315,-2.22335,-2.85485,6.20757,-0.117340,-0.040870,0.234831,0.964062,0.407074,0.295309,-0.438847,0.744645,11.53825,-45.07677,20.05626,-16.15030,-35.52470,22.75078,-0.008345,-0.058625,0.175943,0.982618,0.409430,0.429736,-0.539137,0.597516,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.665001,-0.96611,-4.37550,7.44293,-2.23319,-2.85994,6.20939,-0.118590,-0.041327,0.235230,0.963792,0.408253,0.293386,-0.437860,0.745341,11.48859,-45.09123,20.05903,-16.16694,-35.53967,22.75327,-0.009534,-0.059174,0.175304,0.982688,0.409996,0.428556,-0.540026,0.597173,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.681000,-0.97689,-4.37557,7.45180,-2.24611,-2.85661,6.22567,-0.119440,-0.041599,0.235459,0.963620,0.410938,0.286917,-0.431882,0.749858,11.46589,-45.09163,20.09612,-16.20872,-35.53450,22.82101,-0.010258,-0.059513,0.175409,0.982642,0.410158,0.427128,-0.541607,0.596651,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.696999,-0.96190,-4.38123,7.44484,-2.25080,-2.86193,6.23585,-0.117526,-0.041014,0.235232,0.963935,0.411892,0.286513,-0.432483,0.749142,11.53815,-45.11095,20.04816,-16.21089,-35.56896,22.83288,-0.008525,-0.058881,0.175614,0.982660,0.411202,0.426460,-0.541915,0.596132,0.5600,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.713001,-0.95263,-4.39053,7.43341,-2.25852,-2.87329,6.23937,-0.116668,-0.040416,0.235068,0.964105,0.412721,0.286470,-0.433200,0.748287,11.54375,-45.12651,20.01281,-16.24292,-35.60583,22.83069,-0.007474,-0.058521,0.174102,0.982959,0.412223,0.425992,-0.542015,0.595670,0.3400,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.729000,-0.96535,-4.41229,7.40299,-2.24572,-2.90059,6.22604,-0.113885,-0.039242,0.235635,0.964348,0.411146,0.292309,-0.439979,0.742922,11.48339,-45.18045,19.88814,-16.17916,-35.69264,22.75497,-0.004634,-0.057662,0.172972,0.983227,0.412842,0.426866,-0.541477,0.595106,0.0733,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.747002,-0.96831,-4.41397,7.38497,-2.23005,-2.92127,6.22807,-0.114972,-0.038701,0.235478,0.964279,0.411944,0.289892,-0.437922,0.744640,11.49514,-45.15169,19.86649,-16.13973,-35.74437,22.77321,-0.005591,-0.057264,0.172871,0.983263,0.412595,0.426545,-0.542431,0.594637,-0.1400,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.764999,-0.95577,-4.40808,7.38799,-2.22140,-2.93552,6.24005,-0.114566,-0.037388,0.234797,0.964545,0.413631,0.285920,-0.434855,0.747034,11.54622,-45.14673,19.89552,-16.12384,-35.79039,22.80396,-0.005084,-0.055742,0.172490,0.983420,0.413256,0.425761,-0.543056,0.594169,-0.4333,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.780998,-0.96228,-4.40974,7.39597,-2.22005,-2.95239,6.25044,-0.113220,-0.037801,0.235218,0.964585,0.414734,0.284079,-0.434083,0.747574,11.49947,-45.16128,19.91388,-16.12853,-35.85012,22.81799,-0.003622,-0.055971,0.170487,0.983762,0.413915,0.424719,-0.543823,0.593754,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.797001,-0.98608,-4.43495,7.37019,-2.22712,-2.97155,6.25385,-0.111382,-0.037842,0.236308,0.964531,0.416493,0.281491,-0.432974,0.748218,11.41643,-45.23128,19.77909,-16.15838,-35.90549,22.80740,-0.002147,-0.055931,0.168997,0.984026,0.415193,0.423153,-0.544769,0.593113,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.813000,-1.00406,-4.41618,7.39112,-2.23781,-2.97854,6.26637,-0.115391,-0.037287,0.235918,0.964177,0.419248,0.274267,-0.426453,0.753092,11.37741,-45.13903,19.93470,-16.18742,-35.91896,22.85460,-0.005432,-0.055534,0.168635,0.984098,0.415450,0.421151,-0.546610,0.592664,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.830002,-0.99328,-4.40780,7.41341,-2.26540,-2.98234,6.27964,-0.113398,-0.037052,0.235696,0.964477,0.422724,0.266087,-0.419373,0.758043,11.44588,-45.17166,19.97081,-16.29117,-35.93888,22.88743,-0.003690,-0.055163,0.167028,0.984401,0.416715,0.418472,-0.547913,0.592470,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.846001,-0.98085,-4.41403,7.41182,-2.27111,-2.99740,6.28480,-0.111529,-0.036770,0.235598,0.964729,0.423036,0.266334,-0.420354,0.757238,11.46727,-45.18350,19.93811,-16.27101,-35.99818,22.88355,-0.001956,-0.054704,0.165440,0.984700,0.416903,0.418155,-0.548676,0.591855,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.862000,-0.95917,-4.41375,7.39895,-2.26105,-3.02389,6.29135,-0.110205,-0.035792,0.234961,0.965074,0.423305,0.266810,-0.421594,0.756230,11.54174,-45.16629,19.89717,-16.23762,-36.09265,22.88791,-0.000843,-0.053603,0.167342,0.984440,0.417273,0.417629,-0.549178,0.591501,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.886002,-0.91181,-4.40134,7.39267,-2.26337,-3.04212,6.30877,-0.110556,-0.035396,0.233548,0.965391,0.425878,0.260104,-0.415496,0.760485,11.70699,-45.12307,19.89793,-16.26313,-36.14172,22.93834,-0.001280,-0.053120,0.168127,0.984332,0.417849,0.415961,-0.550709,0.590845,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.903999,-0.91530,-4.40432,7.39938,-2.26882,-3.04735,6.32449,-0.111091,-0.036475,0.233902,0.965204,0.427868,0.254300,-0.410094,0.764253,11.62579,-45.15620,19.92336,-16.27608,-36.15020,22.97679,-0.001480,-0.054033,0.165408,0.984743,0.418141,0.414654,-0.552039,0.590316,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.919998,-0.92896,-4.41188,7.40453,-2.26702,-3.05007,6.33628,-0.110454,-0.036262,0.234325,0.965182,0.428933,0.252118,-0.408399,0.765287,11.59938,-45.17720,19.92737,-16.26307,-36.16830,23.00666,-0.000812,-0.053844,0.164474,0.984910,0.418493,0.414015,-0.552765,0.589836,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.936001,-0.93615,-4.42536,7.39669,-2.25983,-3.06233,6.33217,-0.108521,-0.035319,0.234605,0.965369,0.428308,0.254701,-0.411549,0.763090,11.58202,-45.21500,19.88208,-16.24227,-36.21060,22.96708,0.000985,-0.052839,0.164422,0.984973,0.418692,0.414096,-0.552649,0.589746,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.952999,-0.91833,-4.44472,7.37323,-2.25437,-3.08789,6.32913,-0.105926,-0.034443,0.234457,0.965724,0.429293,0.255292,-0.413654,0.761199,11.66184,-45.26028,19.78842,-16.23280,-36.30227,22.94954,0.003330,-0.051904,0.165045,0.984914,0.420326,0.413564,-0.552523,0.589075,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.969002,-0.90942,-4.44541,7.36560,-2.25227,-3.10279,6.33192,-0.108016,-0.034670,0.234103,0.965571,0.430068,0.251932,-0.410514,0.763577,11.66393,-45.23281,19.79459,-16.22820,-36.32485,22.95386,0.001443,-0.052162,0.165584,0.984814,0.420043,0.412679,-0.553761,0.588735,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
34.986000,-0.90984,-4.43305,7.38238,-2.25101,-3.10605,6.34299,-0.108590,-0.034291,0.233789,0.965596,0.432050,0.246412,-0.405350,0.767011,11.66208,-45.20892,19.87241,-16.22439,-36.33646,22.99553,0.001112,-0.051749,0.166157,0.984740,0.420772,0.411412,-0.554245,0.588646,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.001999,-0.91896,-4.42603,7.40033,-2.25872,-3.11013,6.35579,-0.109402,-0.035061,0.234041,0.965415,0.434188,0.241162,-0.400923,0.769794,11.62967,-45.20713,19.91785,-16.25985,-36.36220,23.02674,0.000291,-0.052546,0.164125,0.985039,0.421767,0.409202,-0.555306,0.588473,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.021999,-1.00124,-4.45716,7.40579,-2.28351,-3.11187,6.35891,-0.108371,-0.036565,0.236887,0.964781,0.436684,0.235566,-0.395850,0.772734,11.30389,-45.32938,19.89632,-16.34993,-36.35894,23.02395,0.001507,-0.054041,0.162312,0.985257,0.423255,0.407461,-0.555768,0.588178,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.037998,-1.03191,-4.46949,7.39851,-2.29148,-3.11924,6.36551,-0.109886,-0.035744,0.237386,0.964518,0.436902,0.234142,-0.394389,0.773790,11.30901,-45.32227,19.86495,-16.34315,-36.39967,23.04725,-0.000420,-0.053641,0.166120,0.984645,0.422418,0.406969,-0.556980,0.587973,-0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.054001,-0.99593,-4.43205,7.42071,-2.28223,-3.12039,6.39060,-0.112906,-0.034203,0.235333,0.964728,0.437308,0.230761,-0.390089,0.776751,11.46499,-45.19516,19.99909,-16.30173,-36.41129,23.13840,-0.003260,-0.052153,0.169314,0.984176,0.421550,0.406553,-0.557856,0.588054,-0.4667,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.070999,-0.95107,-4.42198,7.40717,-2.28314,-3.13356,6.39345,-0.111493,-0.034062,0.234259,0.965159,0.437814,0.231278,-0.391491,0.775606,11.59254,-45.21291,19.89718,-16.33036,-36.46359,23.10012,-0.002642,-0.050758,0.169113,0.984285,0.422717,0.405849,-0.557535,0.588006,0.4267,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.088001,-0.99000,-4.42887,7.40200,-2.28852,-3.13742,6.40383,-0.114771,-0.034787,0.235126,0.964538,0.439314,0.226382,-0.386612,0.778643,11.37110,-45.21484,19.91130,-16.33920,-36.46615,23.15133,-0.005355,-0.051506,0.164836,0.984961,0.422986,0.404203,-0.558823,0.587723,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.103001,-1.03710,-4.44915,7.38971,-2.30423,-3.14129,6.40224,-0.114140,-0.034232,0.236402,0.964321,0.440897,0.222844,-0.383382,0.780365,11.26068,-45.27877,19.84447,-16.40417,-36.47704,23.12273,-0.004714,-0.051322,0.164054,0.985104,0.424052,0.403485,-0.558610,0.587652,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.119999,-1.03669,-4.45173,7.38233,-2.30321,-3.14284,6.40058,-0.114237,-0.033521,0.236223,0.964378,0.440106,0.223716,-0.384119,0.780199,11.31030,-45.25809,19.84048,-16.37115,-36.47755,23.12742,-0.004777,-0.050900,0.165266,0.984923,0.423238,0.403503,-0.559136,0.587727,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.134998,-1.01749,-4.44050,7.38413,-2.29160,-3.13443,6.41087,-0.114745,-0.033637,0.235612,0.964463,0.439519,0.221909,-0.381219,0.782465,11.37009,-45.22392,19.85940,-16.33211,-36.45354,23.17439,-0.005271,-0.051110,0.165695,0.984838,0.421588,0.403494,-0.560058,0.588040,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.157001,-1.00791,-4.42081,7.39520,-2.28257,-3.12179,6.42102,-0.117173,-0.034395,0.235101,0.964269,0.439318,0.219840,-0.378347,0.784553,11.38309,-45.16827,19.91180,-16.31099,-36.42260,23.20606,-0.007602,-0.051991,0.165010,0.984891,0.420162,0.403905,-0.561174,0.587714,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.174000,-1.02496,-4.40277,7.43374,-2.27773,-3.09918,6.42877,-0.118810,-0.035072,0.235285,0.964000,0.439833,0.217420,-0.375594,0.786260,11.30876,-45.15379,20.06224,-16.29795,-36.34918,23.24305,-0.008917,-0.052775,0.164331,0.984952,0.419907,0.403764,-0.562032,0.587173,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
35.191002,-1.05675,-4.39565,7.45109,-2.27746,-3.07394,6.43224,-0.120622,-0.036325,0.236082,0.963533,0.439750,0.216108,-0.373623,0.787606,11.20874,-45.14248,20.07545,-16.30069,-36.28296,23.26359,-0.010904,-0.054244,0.162931,0.985085,0.418606,0.404188,-0.563144,0.586746,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,5,0,0.0000,0.0000,0
