% Data output, Exercise:myomectomy_closure_level_2, Input:mantis
% Date:06/16/2015, Time:19:41:34
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force, tool3_interact, tool3_normal_force, tool3_shear_force
85.565002,1.90308,17.91581,2.73077,-2.32407,18.38653,3.06807,-0.485137,0.232328,0.143968,0.830626,0.285143,-0.025244,-0.305806,0.908041,11.20330,-9.97686,0.39654,-8.66804,-5.18621,1.60850,-0.369439,0.475568,0.485601,0.633673,0.151759,0.039931,-0.384819,0.909555,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.614998,1.74742,17.94041,2.77307,-2.32487,18.38781,3.06816,-0.453315,0.213431,0.137247,0.854468,0.284818,-0.026821,-0.304478,0.908544,10.77066,-9.90989,0.59057,-8.67287,-5.17918,1.60692,-0.345882,0.450400,0.495628,0.657159,0.151518,0.038854,-0.385651,0.909289,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.665001,1.60898,17.98346,2.83214,-2.32564,18.38947,3.06654,-0.421181,0.197351,0.132041,0.875342,0.285017,-0.028592,-0.303125,0.908880,10.40254,-9.74792,0.80542,-8.67317,-5.17433,1.59713,-0.323250,0.426413,0.502647,0.678990,0.152114,0.037723,-0.385925,0.909121,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.721001,1.49977,18.04259,2.87211,-2.32449,18.38981,3.06297,-0.385452,0.183175,0.126960,0.895407,0.285411,-0.030893,-0.301448,0.909239,10.11177,-9.56639,0.90686,-8.66458,-5.17790,1.58369,-0.297854,0.400755,0.506909,0.702654,0.152638,0.035744,-0.385185,0.909427,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.773003,1.41371,18.10752,2.88699,-2.32262,18.38956,3.05920,-0.350696,0.171746,0.122697,0.912393,0.284908,-0.036428,-0.297024,0.910647,9.86848,-9.37775,0.94070,-8.66026,-5.18534,1.56946,-0.274386,0.375978,0.506242,0.725998,0.151614,0.031059,-0.385224,0.909753,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.830002,1.34667,18.16856,2.88918,-2.32478,18.38044,3.06402,-0.322052,0.161874,0.119946,0.925036,0.282267,-0.035227,-0.297401,0.911393,9.67570,-9.21570,0.95096,-8.68566,-5.26167,1.59793,-0.255716,0.354651,0.504146,0.744761,0.146924,0.033697,-0.386837,0.909744,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.880997,1.29968,18.21698,2.88476,-2.34419,18.34735,3.08608,-0.300128,0.154350,0.118241,0.933873,0.272987,-0.022357,-0.305287,0.912019,9.54124,-9.09868,0.94257,-8.81599,-5.50572,1.70416,-0.240840,0.338555,0.502933,0.757915,0.135484,0.044512,-0.391415,0.909097,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.932999,1.27022,18.25347,2.87771,-2.39093,18.28128,3.11909,-0.284042,0.148457,0.117235,0.939966,0.256342,-0.002828,-0.315596,0.913608,9.45313,-9.00917,0.92532,-9.04495,-5.87330,1.89558,-0.229884,0.326450,0.502091,0.767130,0.127676,0.058596,-0.397486,0.906791,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
85.989998,1.24888,18.27927,2.86925,-2.45869,18.18351,3.14097,-0.271421,0.144434,0.116466,0.944407,0.240700,0.019446,-0.326991,0.913653,9.37875,-8.94921,0.90397,-9.28970,-6.31269,2.02689,-0.221262,0.317146,0.500264,0.774725,0.120666,0.075224,-0.402734,0.904205,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
86.042000,1.22848,18.30067,2.86014,-2.53682,18.06208,3.13532,-0.262242,0.141090,0.116093,0.947547,0.232246,0.049650,-0.344421,0.908279,9.29750,-8.89048,0.87983,-9.52287,-6.77451,2.02617,-0.215496,0.309728,0.498181,0.780670,0.115379,0.101556,-0.406043,0.900835,0.6000,0.6000,0,1,17,0,180.4522,180.4522,0,0,0.0000,0.0000,0,0.0000,0.0000
86.101997,1.20874,18.31806,2.85184,-2.61595,17.92885,3.10474,-0.255820,0.138803,0.115950,0.949656,0.225115,0.082707,-0.362829,0.900465,9.21734,-8.84410,0.85664,-9.71724,-7.22034,1.97192,-0.211444,0.304512,0.496685,0.784773,0.108705,0.130060,-0.409716,0.896326,0.6000,0.6000,0,1,17,0,32.1069,32.1069,0,0,0.0000,0.0000,0,0.0000,0.0000
86.154999,1.19422,18.33202,2.84268,-2.68884,17.79962,3.05402,-0.252371,0.138174,0.115778,0.950690,0.221333,0.122051,-0.384620,0.887796,9.16347,-8.80522,0.82891,-9.88743,-7.58207,1.86804,-0.208749,0.302430,0.496176,0.786619,0.108298,0.164649,-0.412036,0.889600,0.6000,0.6000,0,1,17,0,51.2110,51.2110,0,0,0.0000,0.0000,0,0.0000,0.0000
86.217003,1.18793,18.34110,2.83461,-2.74324,17.67877,2.99421,-0.250708,0.138326,0.115577,0.951133,0.216348,0.160588,-0.404139,0.874115,9.13901,-8.78064,0.80295,-9.95455,-7.90737,1.76901,-0.207307,0.301685,0.495629,0.787631,0.107435,0.196816,-0.414793,0.881855,0.6000,0.6000,0,1,17,0,60.2667,60.2667,0,0,0.0000,0.0000,0,0.0000,0.0000
86.269997,1.18870,18.34608,2.82860,-2.77210,17.56912,2.93648,-0.248888,0.137951,0.115392,0.951688,0.209692,0.198783,-0.421208,0.859708,9.13625,-8.76441,0.77975,-9.94328,-8.18600,1.68921,-0.205850,0.300447,0.495430,0.788610,0.108375,0.228829,-0.416242,0.873290,0.6000,0.6000,0,1,17,0,48.6636,48.6636,0,0,0.0000,0.0000,0,0.0000,0.0000
86.320999,1.19221,18.34840,2.82434,-2.78006,17.48660,2.86917,-0.248323,0.138152,0.115213,0.951828,0.208848,0.235466,-0.438779,0.841672,9.13939,-8.75321,0.76246,-9.92901,-8.32510,1.50766,-0.205277,0.300296,0.495105,0.789022,0.116437,0.258868,-0.413087,0.865326,0.6000,0.6000,0,1,17,0,42.3154,42.3154,0,0,0.0000,0.0000,0,0.0000,0.0000
86.378998,1.19570,18.34922,2.82183,-2.77347,17.43902,2.78728,-0.247974,0.138317,0.115081,0.951911,0.209929,0.270607,-0.455444,0.821750,9.14347,-8.74541,0.74999,-9.92724,-8.35680,1.24253,-0.204876,0.300190,0.494877,0.789309,0.122868,0.289641,-0.407911,0.857099,0.6000,0.6000,0,1,17,0,34.2438,34.2438,0,0,0.0000,0.0000,0,0.0000,0.0000
86.430000,1.19815,18.34911,2.82039,-2.76631,17.43108,2.69989,-0.248432,0.138962,0.114964,0.951711,0.208251,0.305784,-0.469115,0.801909,9.14626,-8.74025,0.74118,-9.98677,-8.29062,0.97416,-0.205043,0.300831,0.494532,0.789238,0.125949,0.321909,-0.404027,0.846920,0.6000,0.6000,0,1,17,0,24.7305,24.7305,0,0,0.0000,0.0000,0,0.0000,0.0000
86.489998,1.19853,18.34512,2.82264,-2.76855,17.45533,2.62036,-0.249164,0.139400,0.114972,0.951455,0.203069,0.337821,-0.477747,0.785110,9.14587,-8.75109,0.74895,-10.08990,-8.19358,0.80067,-0.205895,0.301135,0.493353,0.789638,0.128620,0.350395,-0.401861,0.836174,0.6000,0.6000,0,1,17,0,27.4044,27.4044,0,0,0.0000,0.0000,0,0.0000,0.0000
86.542999,1.19834,18.33571,2.82588,-2.77797,17.50018,2.55904,-0.250413,0.140171,0.114999,0.951010,0.193350,0.366485,-0.480581,0.772882,9.14690,-8.78050,0.76311,-10.19117,-8.04093,0.71593,-0.206936,0.302063,0.492339,0.789644,0.127727,0.376319,-0.395399,0.828088,0.6000,0.6000,0,1,17,0,27.0303,27.0303,0,0,0.0000,0.0000,0,0.0000,0.0000
86.594002,1.19935,18.32200,2.83030,-2.78655,17.55692,2.51451,-0.251982,0.140740,0.115107,0.950499,0.181207,0.395689,-0.480178,0.761593,9.15376,-8.82378,0.78419,-10.23494,-7.88664,0.67533,-0.208124,0.303097,0.492205,0.789019,0.128929,0.402255,-0.386883,0.819689,0.6000,0.6000,0,1,17,0,25.7352,25.7352,0,0,0.0000,0.0000,0,0.0000,0.0000
86.653999,1.20117,18.30537,2.83535,-2.78858,17.61802,2.48990,-0.253747,0.141749,0.115146,0.949874,0.167731,0.423130,-0.476651,0.752085,9.16136,-8.87650,0.80870,-10.21720,-7.75472,0.68393,-0.209402,0.304534,0.491920,0.788305,0.130390,0.425940,-0.377218,0.811961,0.6000,0.6000,0,1,17,0,7.3249,7.3249,0,0,0.0000,0.0000,0,0.0000,0.0000
86.705002,1.20350,18.28597,2.84103,-2.78631,17.68251,2.48435,-0.255821,0.142442,0.115300,0.949195,0.156396,0.445847,-0.472137,0.744210,9.17431,-8.93809,0.83845,-10.19214,-7.61267,0.72264,-0.210762,0.305919,0.492292,0.787173,0.133802,0.444695,-0.367576,0.805749,0.6000,0.6000,0,1,17,0,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
86.761002,1.20522,18.26612,2.84679,-2.78766,17.74891,2.50295,-0.256643,0.142279,0.115480,0.948976,0.146119,0.463270,-0.466339,0.739296,9.18509,-8.99512,0.86528,-10.21842,-7.45253,0.83341,-0.211266,0.306175,0.492744,0.786656,0.133413,0.460708,-0.357157,0.801491,0.6000,0.6000,0,1,17,0,0.0000,0.0000,0,0,0.0000,0.0000,0,0.0000,0.0000
86.811996,1.20517,18.24623,2.85171,-2.79596,17.81157,2.54425,-0.257152,0.142742,0.115513,0.948765,0.135692,0.480353,-0.459432,0.734691,9.18910,-9.05340,0.88974,-10.25845,-7.31100,1.00413,-0.211600,0.306687,0.492295,0.786647,0.133300,0.477382,-0.345126,0.797010,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
86.862000,1.20280,18.22891,2.85756,-2.80708,17.86190,2.60207,-0.257876,0.142470,0.115750,0.948580,0.125978,0.498609,-0.452273,0.728676,9.18567,-9.09996,0.91793,-10.26119,-7.23000,1.21021,-0.212578,0.306571,0.491801,0.786738,0.135815,0.494295,-0.332815,0.791493,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
86.918999,1.19871,18.21548,2.86220,-2.81402,17.88947,2.67475,-0.258423,0.142293,0.115954,0.948433,0.117803,0.519375,-0.445485,0.719663,9.17664,-9.13606,0.93772,-10.20792,-7.21024,1.44137,-0.213263,0.306489,0.491454,0.786801,0.139283,0.512978,-0.320152,0.784192,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,281.3942,281.3942,0,0.0000,0.0000
86.970001,1.19453,18.20667,2.86514,-2.80948,17.90043,2.75132,-0.258835,0.141594,0.116230,0.948391,0.109698,0.539321,-0.437899,0.710875,9.16765,-9.15897,0.95126,-10.13054,-7.19765,1.63003,-0.213758,0.306097,0.491976,0.786493,0.145724,0.530910,-0.306350,0.776562,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
87.026001,1.19085,18.19952,2.86735,-2.80004,17.90764,2.82653,-0.259142,0.141107,0.116437,0.948355,0.103483,0.557222,-0.430964,0.702186,9.16047,-9.18139,0.96335,-10.05161,-7.16911,1.79038,-0.214105,0.305822,0.492342,0.786277,0.151482,0.547410,-0.294613,0.768505,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
87.074997,1.18837,18.19244,2.86885,-2.78696,17.91557,2.89432,-0.260030,0.141306,0.116561,0.948067,0.099359,0.573255,-0.425141,0.693370,9.15703,-9.20387,0.97258,-9.96948,-7.12169,1.89896,-0.214795,0.306341,0.492402,0.785849,0.158716,0.561729,-0.282818,0.761107,0.6000,0.6000,0,0,0,0,0,0,0,0,0,0,0,0,0
87.125999,1.18697,18.18662,2.86984,-2.76669,17.92370,2.95339,-0.260000,0.140903,0.116671,0.948122,0.095707,0.586378,-0.419612,0.686242,9.15521,-9.22107,0.97868,-9.87401,-7.07051,1.97838,-0.214831,0.305993,0.492639,0.785826,0.163176,0.575129,-0.271701,0.754175,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,171.9595,171.9595,0,0.0000,0.0000
87.183998,1.18613,18.18213,2.87029,-2.74315,17.93209,2.99900,-0.259950,0.140617,0.116744,0.948169,0.094250,0.596438,-0.416068,0.679901,9.15426,-9.23452,0.98294,-9.79142,-6.98495,2.02645,-0.214856,0.305749,0.492806,0.785810,0.167691,0.585487,-0.262132,0.748580,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,409.7336,409.7336,0,0.0000,0.0000
87.235001,1.18570,18.17860,2.87035,-2.71705,17.94162,3.03095,-0.259918,0.140419,0.116792,0.948201,0.093502,0.604926,-0.413332,0.674150,9.15414,-9.24569,0.98547,-9.70717,-6.87951,2.06021,-0.214874,0.305578,0.492922,0.785799,0.171218,0.594632,-0.253775,0.743434,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,298.4156,298.4156,0,0.0000,0.0000
87.292000,1.18548,18.17608,2.87027,-2.68883,17.95739,3.04267,-0.259893,0.140277,0.116825,0.948225,0.091806,0.614209,-0.409770,0.668138,9.15405,-9.25350,0.98724,-9.62842,-6.76237,2.05283,-0.214886,0.305458,0.493003,0.785791,0.175259,0.602724,-0.245972,0.738584,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
87.342003,1.18534,18.17333,2.87048,-2.65621,17.98754,3.04198,-0.259881,0.140186,0.116850,0.948238,0.090364,0.622270,-0.406551,0.662821,9.15456,-9.26362,0.99049,-9.54483,-6.64457,2.00376,-0.214895,0.305375,0.493060,0.785785,0.179975,0.608640,-0.239293,0.734783,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
87.392998,1.18532,18.16982,2.87114,-2.62630,18.03146,3.03595,-0.259872,0.140123,0.116872,0.948247,0.090548,0.628816,-0.404831,0.657650,9.15564,-9.27545,0.99514,-9.49882,-6.50862,1.92568,-0.214901,0.305316,0.493100,0.785781,0.185448,0.613077,-0.234551,0.731254,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,97.6205,97.6205,0,0.0000,0.0000
87.453003,1.18540,18.16453,2.87247,-2.60441,18.07499,3.02538,-0.259870,0.140089,0.116894,0.948250,0.090827,0.634498,-0.403411,0.653010,9.15764,-9.29341,1.00268,-9.46813,-6.39647,1.86017,-0.214905,0.305275,0.493128,0.785779,0.189679,0.617474,-0.230864,0.727632,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,149.6535,149.6535,0,0.0000,0.0000
87.503998,1.18554,18.15842,2.87409,-2.58179,18.10750,3.01131,-0.259864,0.140062,0.116917,0.948253,0.088026,0.641673,-0.399129,0.649002,9.15965,-9.31132,1.01015,-9.40456,-6.33142,1.81083,-0.214908,0.305246,0.493147,0.785777,0.191428,0.625398,-0.224664,0.722328,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,150.9065,150.9065,0,0.0000,0.0000
87.559998,1.18569,18.15273,2.87561,-2.55598,18.13439,2.99083,-0.259856,0.140041,0.116937,0.948256,0.084620,0.650726,-0.393753,0.643703,9.16142,-9.32706,1.01670,-9.34147,-6.26692,1.74457,-0.214910,0.305226,0.493161,0.785775,0.194471,0.633895,-0.217933,0.716145,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,47.3592,47.3592,0,0.0000,0.0000
87.610001,1.18556,18.14784,2.87685,-2.52721,18.16280,2.96245,-0.259850,0.140029,0.116955,0.948257,0.081152,0.658643,-0.388544,0.639247,9.16178,-9.34051,1.02207,-9.27662,-6.18493,1.63495,-0.214911,0.305212,0.493171,0.785774,0.197892,0.640664,-0.209427,0.711709,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,121.4991,121.4991,0,0.0000,0.0000
87.661003,1.18537,18.14369,2.87787,-2.49885,18.19416,2.92955,-0.259844,0.140019,0.116972,0.948258,0.077858,0.664790,-0.383943,0.636066,9.16227,-9.35205,1.02670,-9.21806,-6.09414,1.50781,-0.214912,0.305202,0.493177,0.785774,0.199667,0.646107,-0.202879,0.708180,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,94.1599,94.1599,0,0.0000,0.0000
87.721001,1.18516,18.13873,2.87921,-2.47183,18.22651,2.89141,-0.259846,0.140022,0.116990,0.948255,0.074075,0.671685,-0.378608,0.632462,9.16317,-9.36809,1.03364,-9.16281,-6.00055,1.36276,-0.214913,0.305196,0.493182,0.785773,0.200022,0.652682,-0.196789,0.703756,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,16.4630,16.4630,0,0.0000,0.0000
87.773003,1.18492,18.13364,2.88069,-2.44821,18.26100,2.84594,-0.259169,0.139486,0.117034,0.948514,0.070063,0.680118,-0.372393,0.627578,9.16363,-9.38252,1.03982,-9.11144,-5.87632,1.17451,-0.214466,0.304479,0.493380,0.786049,0.201096,0.660422,-0.191615,0.697630,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,283.0518,283.0518,0,0.0000,0.0000
87.830002,1.18376,18.12935,2.88152,-2.42743,18.29728,2.79633,-0.258669,0.139118,0.117074,0.948699,0.065154,0.690891,-0.364185,0.621123,9.15990,-9.39408,1.04369,-9.05455,-5.74468,0.97412,-0.214154,0.303976,0.493518,0.786242,0.202356,0.670931,-0.186171,0.688654,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,433.5230,433.5230,0,0.0000,0.0000
87.882004,1.18094,18.12586,2.88165,-2.40362,18.33524,2.74145,-0.258320,0.138873,0.117125,0.948824,0.059163,0.700515,-0.355180,0.616137,9.15060,-9.40432,1.04611,-8.97074,-5.60431,0.74095,-0.213935,0.303625,0.493615,0.786377,0.202091,0.680299,-0.181096,0.680850,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,408.0823,408.0823,0,0.0000,0.0000
87.933998,1.17768,18.12241,2.88158,-2.37753,18.36919,2.68148,-0.258745,0.139233,0.117153,0.948652,0.052531,0.709691,-0.345533,0.611707,9.14218,-9.41528,1.04895,-8.88439,-5.49550,0.46744,-0.214229,0.304091,0.493488,0.786196,0.202879,0.689123,-0.176014,0.673030,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
87.994003,1.17627,18.11868,2.88257,-2.35084,18.39384,2.62987,-0.259101,0.138910,0.117291,0.948585,0.046599,0.718683,-0.336113,0.606920,9.14156,-9.42716,1.05517,-8.80978,-5.39118,0.18993,-0.214451,0.304082,0.494163,0.785715,0.201734,0.698630,-0.170550,0.664931,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,193.4393,193.4393,0,0.0000,0.0000
88.046997,1.17472,18.11334,2.88376,-2.32468,18.41350,2.59300,-0.259336,0.139268,0.117285,0.948469,0.041481,0.724762,-0.328521,0.604214,9.13763,-9.44427,1.06129,-8.73707,-5.29823,-0.02798,-0.214590,0.304411,0.493872,0.785732,0.201056,0.705806,-0.166528,0.658546,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,666.0482,666.0482,0,0.0000,0.0000
88.108002,1.17320,18.10863,2.88462,-2.30365,18.42930,2.57354,-0.259474,0.139511,0.117286,0.948395,0.036447,0.728409,-0.322036,0.603643,9.13428,-9.45655,1.06548,-8.66684,-5.21574,-0.15906,-0.214687,0.304642,0.493669,0.785744,0.199149,0.712983,-0.165268,0.651676,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,420.1203,420.1203,0,0.0000,0.0000
88.161003,1.17207,18.10523,2.88515,-2.28704,18.44120,2.56690,-0.259569,0.139680,0.117288,0.948344,0.032878,0.731201,-0.317124,0.603073,9.13187,-9.46544,1.06832,-8.59077,-5.13341,-0.22676,-0.214756,0.304803,0.493526,0.785753,0.197758,0.719230,-0.164835,0.645313,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,585.9716,585.9716,0,0.0000,0.0000
88.223999,1.17129,18.10281,2.88554,-2.26810,18.44882,2.56435,-0.259636,0.139797,0.117289,0.948309,0.029483,0.733373,-0.312652,0.602946,9.13028,-9.47204,1.07057,-8.48572,-5.06007,-0.27295,-0.214803,0.304916,0.493426,0.785759,0.196106,0.724264,-0.164043,0.640370,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,667.3585,667.3585,0,0.0000,0.0000
88.277000,1.17075,18.10106,2.88579,-2.24115,18.45062,2.57574,-0.259684,0.139881,0.117290,0.948283,0.026624,0.735699,-0.308256,0.602509,9.12911,-9.47696,1.07206,-8.33177,-5.00254,-0.24090,-0.214837,0.304995,0.493356,0.785763,0.192619,0.728168,-0.164489,0.636877,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,559.5410,559.5410,0,0.0000,0.0000
88.331001,1.17040,18.09878,2.88623,-2.20708,18.44992,2.60471,-0.260392,0.140480,0.117269,0.948003,0.023408,0.738128,-0.303121,0.602277,9.12893,-9.48478,1.07522,-8.18553,-4.96391,-0.15162,-0.215307,0.305762,0.493112,0.785489,0.189352,0.730992,-0.164491,0.634618,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,400.3990,400.3990,0,0.0000,0.0000
88.389999,1.17027,18.09476,2.88742,-2.17253,18.44448,2.64374,-0.260916,0.140908,0.117264,0.947796,0.020075,0.736414,-0.300540,0.605778,9.12999,-9.49860,1.08141,-8.05718,-4.96959,-0.02541,-0.215636,0.306299,0.492941,0.785297,0.181315,0.729656,-0.167559,0.637693,0.6000,0.6000,0,1,0,0,0.0000,0.0000,24,0,231.8404,231.8404,0,0.0000,0.0000
88.443001,1.17030,18.08946,2.88905,-2.14850,18.41508,2.67536,-0.261277,0.141206,0.117267,0.947652,0.016502,0.733061,-0.299146,0.610624,9.13153,-9.51441,1.08849,-7.97816,-5.10305,0.12005,-0.215866,0.306675,0.492822,0.785162,0.173909,0.727824,-0.173202,0.640335,0.6000,0.4794,0,1,0,0,0.0000,0.0000,24,0,0.0000,0.0000,0,0.0000,0.0000
88.502998,1.17146,18.08505,2.89108,-2.13291,18.37231,2.71279,-0.261556,0.140826,0.117380,0.947617,0.014334,0.731990,-0.297524,0.612751,9.13730,-9.52504,1.09567,-7.94171,-5.32062,0.26786,-0.216046,0.306601,0.493501,0.784714,0.168081,0.725476,-0.180151,0.642635,0.6000,0.0987,0,1,0,0,0.0000,0.0000,24,0,5458.0317,5458.0317,0,0.0000,0.0000
88.556000,1.17273,18.07998,2.89331,-2.13201,18.32999,2.73823,-0.262447,0.141105,0.117440,0.947322,0.011094,0.729951,-0.295885,0.616036,9.14236,-9.54007,1.10415,-7.91546,-5.54632,0.43797,-0.216620,0.307259,0.493780,0.784123,0.160880,0.724192,-0.187539,0.643811,0.6000,-0.3463,0,1,0,0,0.0000,0.0000,24,0,7017.0459,7017.0459,0,0.0000,0.0000
88.613998,1.17394,18.07129,2.89442,-2.13263,18.30216,2.75536,-0.263388,0.142446,0.117301,0.946877,0.009674,0.726130,-0.297081,0.619987,9.14784,-9.56977,1.10978,-7.87518,-5.73262,0.59131,-0.216731,0.308908,0.493966,0.783327,0.154662,0.720920,-0.192096,0.647652,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,6054.1206,6054.1206,0,0.0000,0.0000
88.667999,1.17685,18.05901,2.89727,-2.13336,18.28243,2.77437,-0.265406,0.143837,0.117285,0.946105,0.010215,0.724945,-0.298130,0.620862,9.16206,-9.60675,1.12515,-7.84486,-5.87425,0.75002,-0.217734,0.311138,0.494465,0.781850,0.147962,0.718869,-0.198108,0.649683,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,5847.6611,5847.6611,0,0.0000,0.0000
88.722000,1.18538,18.04482,2.90119,-2.13486,18.26547,2.79467,-0.267215,0.145292,0.117172,0.945387,0.011045,0.723693,-0.299423,0.621684,9.19676,-9.64666,1.13867,-7.82761,-5.99136,0.89128,-0.218180,0.313543,0.495568,0.780065,0.143300,0.716220,-0.203676,0.651928,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,5726.4951,5726.4951,0,0.0000,0.0000
88.782997,1.20310,18.02998,2.90879,-2.13855,18.25073,2.81716,-0.268571,0.145060,0.117230,0.945031,0.011323,0.723409,-0.299582,0.621934,9.26245,-9.68485,1.16337,-7.81132,-6.08976,1.04683,-0.218553,0.314542,0.497857,0.778098,0.137870,0.715157,-0.210260,0.652176,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,5505.4556,5505.4556,0,0.0000,0.0000
88.837997,1.23041,18.01236,2.92126,-2.14005,18.22743,2.84016,-0.270293,0.144773,0.117252,0.944582,0.010807,0.725459,-0.297533,0.620538,9.35769,-9.73069,1.20051,-7.76054,-6.18673,1.20533,-0.219302,0.315598,0.500016,0.776072,0.129652,0.715807,-0.214565,0.651746,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,1337.6581,1337.6581,0,0.0000,0.0000
88.896004,1.25993,17.99427,2.93516,-2.15093,18.16935,2.85327,-0.272237,0.145100,0.117165,0.943984,0.013643,0.733637,-0.294852,0.612089,9.44865,-9.77254,1.23609,-7.72430,-6.27146,1.37029,-0.220284,0.317034,0.501325,0.774363,0.122321,0.715125,-0.220135,0.652054,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,3321.5481,3321.5481,0,0.0000,0.0000
88.946999,1.28351,17.97855,2.94729,-2.15377,18.11458,2.85372,-0.274314,0.145882,0.117077,0.943273,0.015499,0.742159,-0.290829,0.603638,9.51450,-9.80764,1.26613,-7.68677,-6.36270,1.50425,-0.221427,0.318737,0.502038,0.772874,0.117003,0.716396,-0.223406,0.650520,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,3106.8047,3106.8047,0,0.0000,0.0000
89.000000,1.29866,17.96485,2.95677,-2.14793,18.08169,2.85209,-0.275063,0.146529,0.116932,0.942972,0.012322,0.747413,-0.284353,0.600304,9.55534,-9.84108,1.29062,-7.64282,-6.44371,1.55692,-0.221735,0.319575,0.501980,0.772477,0.114765,0.718396,-0.221209,0.649463,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,3306.1992,3306.1992,0,0.0000,0.0000
89.059998,1.29971,17.94938,2.96821,-2.13985,18.06700,2.85272,-0.275467,0.147629,0.116853,0.942692,0.009186,0.751191,-0.278712,0.598287,9.55138,-9.88493,1.33531,-7.60360,-6.50231,1.56137,-0.221915,0.320506,0.501183,0.772558,0.114325,0.719743,-0.217285,0.649375,0.6000,-0.6000,0,1,0,0,0.0000,0.0000,24,0,3446.0044,3446.0044,0,0.0000,0.0000
