%frameid,time(us),x(mm),y(mm),z(mm) 
3497627,1918070811,16.7097,-235.766,350.291
3497628,1918080597,18.282,-233.242,346.208
3497629,1918090418,18.8843,-228.128,341.472
3497630,1918100347,18.5714,-219.781,334.995
3497631,1918110153,18.7074,-210.562,326.815
3497632,1918120010,17.9638,-200.221,318.189
3497633,1918129827,16.3293,-186.144,309.476
3497634,1918139621,15.3882,-171.912,299.169
3497635,1918149528,14.0483,-156.156,287.761
3497636,1918159353,12.8848,-141.371,274.072
3497637,1918169169,11.1657,-124.317,259.634
3497638,1918179056,9.01555,-108.647,243.318
3497639,1918188865,6.44023,-91.6737,226.65
3497640,1918198703,4.5309,-74.7458,209.178
3497641,1918208450,2.71889,-58.2623,190.72
3497642,1918218302,1.08969,-43.314,171.746
3497643,1918228187,0.127112,-31.3632,152.026
3497644,1918238001,-0.701301,-20.3495,133.286
3497645,1918247842,1.11241,-21.4585,115.287
3497646,1918257668,1.76781,-19.646,101.751
3497647,1918267502,1.47995,-16.8662,91.6026
3497648,1918277346,0.706132,-14.7255,85.2541
3497649,1918287201,-0.766162,-11.9034,81.7923
3497650,1918297024,-2.22665,-9.94218,81.6401
3497651,1918316736,-6.35898,-5.51044,91.4856
3497652,1918326525,-8.17403,-4.06539,97.1864
3497653,1918336418,-10.1058,-3.0899,105.596
3497654,1918346237,-11.9898,-2.39734,114.698
3497655,1918375757,-18.3801,-4.95382,154.287
3497656,1918385624,-19.9548,-5.56777,161.712
3497657,1918395712,-21.6385,-6.83281,171.002
3497658,1918405236,-23.0851,-8.68941,180.935
3497659,1918415127,-24.5551,-10.9101,190.641
3497660,1918424941,-25.7132,-13.3207,199.541
3497661,1918434747,-26.8456,-16.3839,207.997
3497662,1918444608,-27.6848,-19.5566,215.553
3497663,1918454455,-28.6281,-22.2054,222.415
3497664,1918464253,-29.3954,-24.8408,228.586
3497665,1918474108,-30.1705,-27.1585,233.962
3497666,1918483971,-30.7084,-29.2954,238.352
3497667,1918493756,-31.1694,-31.4012,241.352
3497668,1918503592,-31.2792,-32.951,242.844
3497669,1918513476,-31.4525,-33.9213,243.405
3497670,1918523225,-31.5532,-34.4427,243.505
3497671,1918533119,-31.7044,-35.1582,242.965
3497672,1918542999,-31.6381,-35.9231,241.105
3497673,1918552826,-31.0924,-37.0465,236.213
3497674,1918562661,-30.4379,-37.4822,229.952
3497675,1918572501,-30.1053,-36.9643,222.79
3497676,1918582219,-29.2653,-36.2868,214.135
3497677,1918592078,-28.6506,-34.9782,204.453
3497678,1918601945,-27.6414,-33.6629,193.738
3497679,1918611780,-26.1517,-32.7257,181.958
3497680,1918621594,-24.6447,-31.5666,169.2
3497681,1918631450,-22.7369,-31.0238,155.82
3497682,1918641319,-20.1831,-30.5276,142.364
3497683,1918651141,-17.2669,-31.3626,129.711
3497684,1918660976,-14.4399,-33.9165,118.137
3497685,1918670823,-11.7083,-37.4537,108.773
3497686,1918680669,-9.02214,-42.352,101.886
3497687,1918690438,-6.35248,-46.6573,98.6825
3497688,1918700359,-4.26656,-50.8218,98.8607
3497689,1918710179,-3.00386,-54.7555,101.357
3497690,1918719975,-2.63936,-57.2603,107.151
3497691,1918729880,-2.94597,-59.2879,115.495
3497692,1918739665,-3.5016,-62.2243,125.718
3497693,1918749495,-4.32795,-64.879,138.901
3497694,1918759362,-5.63313,-68.3487,154.204
3497695,1918769186,-7.03613,-72.9937,170.155
3497696,1918779013,-8.33659,-78.6895,187.155
3497697,1918788871,-9.52229,-85.3097,204.847
3497698,1918798729,-10.2779,-93.2238,223.101
3497699,1918808497,-10.667,-102.332,240.337
3497700,1918818424,-10.8743,-112.859,257.431
3497701,1918828219,-10.6451,-124.044,273.552
3497702,1918838112,-10.0979,-135.637,287.606
3497703,1918847943,-9.08809,-148.564,300.022
3497704,1918857714,-8.08912,-160.745,310.939
3497705,1918867558,-7.3604,-172.007,321.117
3497706,1918877434,-6.46162,-182.512,329.566
3497707,1918887267,-5.79768,-191.37,336.842
3497708,1918897065,-4.75587,-198.9,342.483
3497709,1918907097,-3.83688,-205.432,347.472
3497710,1918916774,-3.55687,-211.034,351.648
3497711,1918936400,-2.64116,-217.123,357.071
3497712,1918946277,-2.19494,-218.359,357.87
3497713,1918956139,-1.96063,-218.447,357.785
3497714,1918965913,-1.44812,-217.958,356.803
3497715,1918975805,-0.96375,-215.417,353.988
3497716,1918985636,0.0243067,-211.204,349.297
3497717,1918995501,1.1542,-206.31,343.926
3497718,1919005240,1.94126,-199.585,337.262
3497719,1919015114,2.40411,-190.896,329.866
3497720,1919024916,2.7277,-182.01,321.443
3497721,1919034791,3.09051,-171.376,311.61
3497722,1919044621,3.62464,-159.464,301.053
3497723,1919054508,3.53578,-147.17,289.55
3497724,1919064292,3.46515,-134.663,276.353
3497725,1919074173,3.47923,-121.867,261.841
3497726,1919083975,3.15133,-108.141,247.092
3497727,1919093805,2.63224,-94.0693,231.382
3497728,1919103693,1.76794,-79.9709,214.98
3497729,1919113533,1.10236,-66.2325,198.72
3497730,1919123264,-0.0332751,-52.981,182.537
3497731,1919133179,-0.867482,-41.1567,166.365
3497732,1919142989,-1.64422,-29.6237,150.855
3497733,1919152871,-1.98101,-20.264,136.434
3497734,1919162634,-1.49117,-12.5909,124.539
3497735,1919172527,-1.35978,-6.63068,114.921
3497736,1919182327,-1.80204,-1.10992,107.917
3497737,1919192174,-2.37773,2.50379,104.302
3497738,1919202026,-3.25483,5.23025,103.683
3497739,1919211841,-4.25931,7.2832,105.765
3497740,1919221692,-5.96273,9.19886,110.476
3497741,1919231477,-7.50236,10.5138,117.151
3497742,1919241338,-9.36522,11.1212,125.238
3497743,1919251260,-10.8361,10.7017,135.885
3497744,1919261042,-12.7209,9.71729,146.953
3497745,1919270868,-14.3338,8.33338,159.255
3497746,1919280751,-15.7695,6.00628,172.045
3497747,1919290540,-17.4601,3.70901,184.333
3497748,1919300378,-19.0231,1.22515,196.397
3497749,1919310242,-20.6335,-1.84071,208.143
3497750,1919320090,-21.971,-5.22935,219.372
3497751,1919329878,-23.1298,-8.92763,230.205
3497752,1919339727,-24.1289,-12.761,240.746
3497753,1919349559,-24.8183,-16.5392,249.887
3497754,1919359359,-25.3676,-20.7276,258.226
3497755,1919368993,-25.9232,-24.4007,265.741
3497756,1919378550,-26.4783,-28.164,271.943
3497757,1919388245,-26.9406,-31.667,277.609
3497758,1919397853,-27.0659,-35.4019,282.158
3497759,1919407501,-27.1647,-38.5572,285.42
3497760,1919417100,-27.5257,-41.4515,288.111
3497761,1919426718,-27.7026,-43.3969,289.282
3497762,1919436354,-27.787,-44.4087,289.414
3497763,1919445995,-27.6217,-45.7894,288.194
3497764,1919455645,-27.4733,-47.1152,284.763
3497765,1919465273,-27.1908,-47.7761,280.761
3497766,1919474839,-26.365,-47.7276,274.225
3497767,1919484477,-25.3311,-48.0354,265.933
3497768,1919494154,-24.7344,-47.4004,256.628
3497769,1919503725,-23.7248,-45.6959,246.484
3497770,1919513366,-22.2313,-43.59,234.214
3497771,1919522994,-20.9573,-41.4558,221.133
3497772,1919532615,-19.9092,-38.7832,207.868
3497773,1919542213,-18.2924,-36.0764,193.742
3497774,1919551901,-16.1584,-33.5446,179.517
3497775,1919561501,-13.7008,-31.4904,165.691
3497776,1919571136,-11.0134,-30.0822,152.584
3497777,1919580712,-7.91863,-29.5708,141.712
3497778,1919590341,-4.81023,-29.7135,132.776
3497779,1919619236,3.56184,-33.9678,122.732
3497780,1919628880,4.36759,-35.0885,123.47
3497781,1919638492,5.27663,-36.6098,126.865
3497782,1919648159,6.26355,-39.4514,133.324
3497783,1919657769,6.7981,-43.5843,142.531
3497784,1919667383,6.90077,-47.738,153.571
3497785,1919677045,6.55699,-52.4184,166.24
3497786,1919686723,6.07219,-57.3911,179.794
3497787,1919696304,5.23295,-62.8433,194.138
3497788,1919705929,4.34407,-68.4106,209.225
3497789,1919715543,3.61895,-75.3555,224.603
3497790,1919725112,2.80449,-83.2711,240.036
3497791,1919734889,2.33778,-91.0791,254.545
3497792,1919744460,2.23135,-99.9815,268.136
3497793,1919754154,2.18245,-109.112,281.987
3497794,1919763727,2.15816,-117.605,293.799
3497795,1919773266,2.73802,-126.408,304.988
3497796,1919782954,3.32233,-134.978,315.401
3497797,1919792663,3.9858,-143.055,324.358
3497798,1919802278,4.90451,-150.712,331.706
3497799,1919811902,5.25059,-157.758,338.856
3497800,1919821529,6.00592,-163.762,344.401
3497801,1919831114,7.07579,-169.125,348.535
3497802,1919840784,8.62723,-174.136,351.462
3497803,1919850406,9.44939,-177.536,353.786
3497804,1919860006,9.90327,-179.817,355.698
3497805,1919869631,10.5366,-181.646,357.015
3497806,1919879232,10.8714,-182.273,357.139
3497807,1919888915,11.4667,-182.477,356.099
3497808,1919898506,11.8065,-182.435,354.383
3497809,1919908148,12.3931,-180.696,349.412
3497810,1919917812,13.1621,-178.065,343.135
3497811,1919927435,13.6818,-174.567,335.885
3497812,1919936974,14.2341,-170.987,327.963
3497813,1919946669,14.7117,-165.474,318.909
3497814,1919956354,15.0083,-159.362,309.055
3497815,1919965991,14.7841,-151.63,297.661
3497816,1919975506,14.4877,-142.635,285.708
3497817,1919985235,13.8114,-132.204,272.341
3497818,1919994840,12.9465,-120.296,258.23
3497819,1920004441,11.6514,-107.346,243.442
3497820,1920014066,9.54073,-94.0399,227.272
3497821,1920023650,8.16656,-79.5954,208.576
3497822,1920033343,6.81987,-65.046,189.092
3497823,1920042929,5.8355,-51.5048,169.953
3497824,1920052562,5.34966,-39.2968,150.308
3497825,1920062216,4.85425,-27.83,131.757
3497826,1920071831,5.07011,-18.8195,114.354
3497827,1920081471,5.14112,-11.1798,100.078
3497828,1920091151,4.83892,-5.40404,89.6
3497829,1920100729,4.58691,-1.45406,83.3421
3497830,1920110359,3.34429,2.31808,79.6114
3497831,1920119990,2.1243,4.52353,79.2385
3497832,1920129698,1.05533,6.17454,81.4597
3497833,1920139229,-0.940724,7.99501,86.1579
3497834,1920148871,-2.9367,9.59992,93.4064
3497835,1920158457,-4.96799,10.4372,102.92
3497836,1920168148,-7.40897,10.6149,113.023
3497837,1920177760,-9.55656,10.158,122.834
3497838,1920187441,-11.7661,9.3981,134.734
3497839,1920197005,-13.6586,7.96257,146.334
3497840,1920206566,-15.7721,6.61461,157.661
3497841,1920216296,-17.7882,5.2701,168.844
3497842,1920225876,-19.3002,3.48715,179.528
3497843,1920235553,-20.7381,1.25687,189.734
3497844,1920245129,-21.7201,-1.12474,199.182
3497845,1920254824,-22.6749,-3.28476,207.88
3497846,1920264458,-23.1854,-5.67864,215.683
3497847,1920274064,-23.767,-7.40493,222.609
3497848,1920283680,-23.9584,-9.74369,228.932
3497849,1920293301,-24.1542,-12.0962,234.315
3497850,1920302897,-23.9358,-14.2045,238.374
3497851,1920312622,-23.6295,-16.342,241.588
3497852,1920322245,-23.1261,-18.5108,243.789
3497853,1920331860,-22.6571,-19.8962,245.026
3497854,1920341442,-22.3479,-21.5035,245.722
3497855,1920351091,-21.9179,-22.5531,245.722
3497856,1920360747,-20.9381,-23.9873,244.611
3497857,1920370331,-19.6619,-25.9833,241.826
3497858,1920379962,-18.4741,-27.8088,237.388
3497859,1920389644,-17.0413,-29.1729,231.675
3497860,1920399194,-15.6263,-30.1968,224.594
3497861,1920408845,-13.8999,-30.6568,216.156
3497862,1920418477,-12.2285,-31.2087,206.665
3497863,1920428091,-10.2178,-31.7601,196.274
3497864,1920437766,-8.19703,-32.4056,185.239
3497865,1920447360,-6.04021,-33.0665,174.373
3497866,1920456946,-4.00794,-33.7108,163.653
3497867,1920466610,-1.70504,-34.8258,153.86
3497868,1920476235,0.688541,-36.426,145.329
3497869,1920485855,2.78998,-38.7093,138.935
3497870,1920495482,5.42485,-41.7623,134.544
3497871,1920505108,8.00251,-45.1505,132.044
3497872,1920514740,10.1155,-48.5136,132.278
3497873,1920524378,11.7366,-51.1911,134.968
3497874,1920534039,12.8209,-53.6913,140.01
3497875,1920543636,13.7297,-56.2922,147.504
3497876,1920553244,14.3126,-59.1252,157.476
3497877,1920562876,14.6292,-62.7477,169.785
3497878,1920572523,14.7962,-67.2959,183.927
3497879,1920582213,15.0518,-72.5685,199.366
3497880,1920591767,15.3569,-79.3692,214.8
3497881,1920601430,15.4792,-86.791,231.704
3497882,1920611052,15.4106,-94.5027,248.67
3497883,1920620672,15.8138,-103.059,265.029
3497884,1920630302,16.4373,-112.375,281.208
3497885,1920639887,17.3017,-122.705,296.82
3497886,1920649547,18.5546,-132.509,310.836
3497887,1920659214,19.5572,-141.699,323.872
3497888,1920668864,20.4153,-151.504,336.334
3497889,1920678457,21.6362,-160.785,346.775
3497890,1920688116,22.6188,-169.449,356.764
3497891,1920697745,23.8984,-178.672,365.47
3497892,1920707387,24.7542,-186.209,372.43
3497893,1920716986,25.7435,-192.437,378.492
3497894,1920726595,26.2868,-196.646,382.581
3497895,1920736261,27.301,-201.667,385.91
3497896,1920745881,27.6931,-205.336,387.412
3497897,1920755540,27.5044,-207.867,388.808
3497898,1920765145,27.7217,-208.614,388.633
3497899,1920774757,27.6969,-209.123,388.383
3497900,1920784380,27.314,-208.809,386.207
3497901,1920793983,26.8279,-206.306,382.264
3497902,1920803653,26.7799,-202.396,377.082
3497903,1920813294,26.3969,-196.946,371.786
3497904,1920842089,22.3598,-167.936,341.721
3497905,1920851819,21.1207,-160.558,334.419
3497906,1920861374,19.6746,-151.222,324.251
3497907,1920871061,18.0867,-139.816,312.163
3497908,1920880692,16.7229,-127.771,298.948
3497909,1920890232,14.8278,-114.901,284.249
3497910,1920899951,12.5724,-101.48,268.485
3497911,1920909560,10.8272,-87.6414,251.077
3497912,1920919266,8.5982,-73.7138,233.297
3497913,1920928784,6.97894,-61.0552,215.078
3497914,1920938430,5.50346,-49.2443,196.377
3497915,1920948077,4.44958,-39.0458,177.877
3497916,1920957653,4.08381,-30.5122,160.453
3497917,1920967303,3.57219,-22.5786,145.045
3497918,1920976909,2.77487,-16.1764,132.094
3497919,1920986557,1.80127,-10.7835,122.864
3497920,1920996204,0.311827,-7.04659,117.383
3497921,1921005824,-1.28962,-4.20399,115.851
3497922,1921015497,-3.19026,-2.37818,116.709
3497923,1921025100,-5.93393,-0.896451,120.576
3497924,1921034703,-8.83702,-0.223425,127.389
3497925,1921044303,-11.6292,-0.497873,136.492
3497926,1921053973,-14.4412,-1.28829,146.981
3497927,1921063583,-17.4874,-2.31887,158.631
3497928,1921073189,-20.3833,-4.18921,170.699
3497929,1921082902,-22.8486,-6.95504,183.543
3497930,1921092426,-25.5261,-9.83278,196.274
3497931,1921102083,-28.0025,-13.1474,209.15
3497932,1921111712,-30.2847,-16.9051,221.435
3497933,1921121376,-32.1618,-20.7555,233.103
3497934,1921131001,-33.7062,-24.6722,244.241
3497935,1921140617,-35.2275,-28.7251,254.948
3497936,1921150248,-36.5521,-32.0194,264.573
3497937,1921159928,-37.599,-35.4583,273.255
3497938,1921169482,-38.569,-39.3675,280.848
3497939,1921179182,-39.6025,-42.4006,287.6
3497940,1921188802,-40.2725,-45.5639,293.885
3497941,1921198382,-40.8663,-48.4043,298.775
3497942,1921208056,-40.8273,-51.9284,301.562
3497943,1921217672,-40.9357,-54.0448,303.264
3497944,1921227296,-40.8589,-55.898,303.671
3497945,1921236925,-40.893,-56.8215,303.558
3497946,1921246580,-40.8016,-57.6113,302.298
3497947,1921256147,-40.4814,-58.4317,298.818
3497948,1921265820,-40.2728,-58.681,294.045
3497949,1921275379,-39.2728,-57.5694,287.149
3497950,1921285042,-38.622,-56.7347,279.863
3497951,1921294677,-37.0559,-55.6159,270.552
3497952,1921304297,-35.8352,-53.5872,260.482
3497953,1921313963,-34.4366,-51.0482,249.327
3497954,1921323537,-32.7894,-48.282,236.762
3497955,1921333197,-30.9109,-45.4091,223.699
3497956,1921342823,-28.6858,-42.5352,209.907
3497957,1921352475,-26.1577,-39.4244,195.973
3497958,1921362078,-23.2739,-36.5537,182.334
3497959,1921371715,-19.9424,-34.1252,169.18
3497960,1921381324,-16.2588,-32.1716,156.823
3497961,1921390951,-12.4194,-31.1545,147.009
3497962,1921400580,-9.17389,-30.6826,139.486
3497963,1921410232,-6.25222,-30.6112,134.158
3497964,1921419888,-3.51541,-30.884,131.182
3497965,1921429478,-1.65054,-31.3769,131.037
3497966,1921439100,0.247173,-32.2598,133.301
3497967,1921448746,2.12111,-34.3993,139.038
3497968,1921458369,3.14256,-36.7356,147.699
3497969,1921468193,4.21199,-39.4486,158.604
3497970,1921477599,4.71573,-42.8165,171.309
3497971,1921487224,5.48786,-46.4713,185.646
3497972,1921496864,6.03651,-50.4398,201.417
3497973,1921506470,6.27704,-55.6854,218.133
3497974,1921516170,6.60463,-61.5947,235.633
3497975,1921525743,7.26689,-68.7132,253.164
3497976,1921535370,8.48052,-76.8099,270.223
3497977,1921545050,9.69174,-85.679,287.066
3497978,1921554658,10.7603,-95.0823,303.382
3497979,1921564288,11.9217,-104.372,317.278
3497980,1921573937,13.1528,-114.332,330.956
3497981,1921583506,14.6994,-123.589,342.871
3497982,1921593125,16.2381,-133.242,353.796
3497983,1921602742,17.8189,-143.021,364.603
3497984,1921612379,19.3068,-151.826,373.861
3497985,1921622017,20.5323,-159.453,381.782
3497986,1921631743,21.5113,-167.808,387.874
3497987,1921641372,22.8389,-175.304,392.607
3497988,1921651018,23.0953,-180.627,395.35
3497989,1921660590,23.4838,-185.894,396.414
3497990,1921670270,23.1369,-189.631,397.637
3497991,1921679820,23.1543,-193.429,396.339
3497992,1921689493,22.8426,-194.438,394.498
3497993,1921699146,22.3639,-194.116,391.702
3497994,1921708674,21.5002,-192.129,387.258
3497995,1921718342,21.0772,-188.23,381.223
3497996,1921727971,20.4759,-183.889,374.229
3497997,1921737600,19.5347,-178.415,366.802
3497998,1921747189,19.458,-172.639,357.391
3497999,1921756850,19.0055,-166.029,346.945
3498000,1921766550,18.6344,-158.253,335.572
3498001,1921776162,17.7864,-149.275,323.06
3498002,1921785806,16.8855,-139.275,309.671
3498003,1921795418,15.8391,-128.348,295.817
3498004,1921805016,14.6432,-116.427,280.804
3498005,1921814594,13.2236,-104.458,265.095
3498006,1921824265,11.7649,-92.0938,247.518
3498007,1921833937,10.0627,-79.3217,229.521
3498008,1921843515,8.33455,-67.4664,211.349
3498009,1921853172,7.34869,-56.7474,192.74
3498010,1921862824,6.68836,-47.3415,174.955
3498011,1921872441,6.10907,-38.7874,158.633
3498012,1921882018,5.46847,-31.6403,144.308
3498013,1921891620,4.59713,-25.4183,132.366
3498014,1921901301,3.77988,-20.0253,124.08
3498015,1921910928,2.44727,-15.7469,118.851
3498016,1921920601,0.629028,-11.7487,116.224
3498017,1921930222,-1.17143,-8.66053,116.612
3498018,1921939769,-3.19005,-6.55685,119.88
3498019,1921949482,-5.25575,-5.46384,125.312
3498020,1921959116,-7.47256,-5.09872,132.893
3498021,1921968703,-9.77511,-5.51654,141.858
3498022,1921978408,-12.3425,-6.00605,152.197
3498023,1921987962,-14.9376,-6.95342,163.097
3498024,1921997606,-17.5769,-8.04129,174.372
3498025,1922007280,-19.8487,-10.3743,185.779
3498026,1922016867,-22.0741,-12.8386,197.285
3498027,1922026512,-24.0783,-15.5777,208.158
3498028,1922036098,-26.0306,-18.4544,218.614
3498029,1922065018,-30.5252,-29.1322,250.793
3498030,1922074614,-31.2998,-31.3067,256.793
3498031,1922084241,-31.7946,-33.6012,261.954
3498032,1922093905,-32.2764,-36.029,266.855
3498033,1922103497,-32.5125,-38.8152,271.275
3498034,1922113096,-32.2345,-41.681,273.998
3498035,1922122746,-31.8992,-43.4064,275.651
3498036,1922132385,-31.6932,-44.7818,276.558
3498037,1922142015,-31.2417,-46.4135,277.073
3498038,1922151639,-30.7535,-47.5934,276.411
3498039,1922161274,-29.9034,-49.0572,273.251
3498040,1922170928,-29.1097,-49.8544,268.869
3498041,1922180549,-28.5848,-49.547,263.316
3498042,1922190107,-27.7233,-48.7165,256.236
3498043,1922199799,-26.5844,-47.1928,247.797
3498044,1922209444,-25.3683,-45.3976,238.415
3498045,1922219068,-23.9562,-43.4267,227.733
3498046,1922228725,-22.4824,-41.1549,215.933
3498047,1922238291,-21.1484,-38.7469,203.887
3498048,1922247956,-19.3184,-36.2457,191.067
3498049,1922257585,-17.2104,-33.6211,177.917
3498050,1922267171,-14.944,-31.3867,165.005
3498051,1922276797,-12.4992,-29.4879,152.652
3498052,1922286439,-9.81623,-28.3066,142.039
3498053,1922296087,-7.27153,-27.9561,133.435
3498054,1922305711,-5.13989,-28.202,127.327
3498055,1922315394,-3.28685,-28.6747,123.546
3498056,1922324953,-2.12777,-29.0577,122.51
3498057,1922334540,-1.30872,-29.498,122.703
3498058,1922344204,0.253226,-31.6646,127.234
3498059,1922353849,1.6715,-35.0266,133.856
3498060,1922363447,2.87397,-38.1976,142.267
3498061,1922373075,3.23149,-42.1601,150.804
3498062,1922382752,4.03088,-46.1586,162.04
3498063,1922392326,4.36862,-49.9942,173.86
3498064,1922401991,4.78165,-53.2836,187.287
3498065,1922411614,4.83115,-56.7799,202.194
3498066,1922421237,4.59146,-60.6561,216.773
3498067,1922430902,4.2869,-65.4021,232.519
3498068,1922440561,4.16501,-71.698,248.648
3498069,1922450165,4.42906,-78.6348,263.239
3498070,1922459783,4.41926,-85.7204,278.263
3498071,1922469387,4.38166,-93.9197,292.491
3498072,1922479091,5.23403,-101.995,305.343
3498073,1922488665,5.52632,-110.601,317.459
3498074,1922498279,6.58786,-120.256,328.984
3498075,1922507951,7.14172,-128.137,339.96
3498076,1922517598,8.10786,-136.16,349.132
3498077,1922527229,8.84319,-143.208,357.995
3498078,1922536829,10.0357,-151.096,365.014
3498079,1922546420,11.2808,-157.174,370.517
3498080,1922556021,12.7573,-162.717,375.074
3498081,1922565671,13.6548,-168.972,378.089
3498082,1922575286,14.5907,-174.845,380.337
3498083,1922584892,15.2269,-178.188,381.563
3498084,1922594505,15.922,-180.042,380.811
3498085,1922604244,16.1647,-181.015,379.46
3498086,1922613884,16.3965,-180.878,376.138
3498087,1922623380,17.4944,-180.214,370.584
3498088,1922633077,18.7154,-176.288,363.471
3498089,1922642709,19.5591,-171.017,356.19
3498090,1922652367,19.4457,-164.725,346.905
3498091,1922662001,18.683,-156.146,336.874
3498092,1922671565,17.9996,-146.207,325.041
3498093,1922681213,17.2551,-134.402,312.877
3498094,1922690872,16.8489,-122.388,299.715
3498095,1922700460,16.2586,-110.146,285.257
3498096,1922710104,15.3794,-97.151,270.518
3498097,1922719779,14.3508,-83.7476,255.093
3498098,1922729378,13.4517,-71.0389,239.455
3498099,1922738981,12.7407,-59.5361,222.921
3498100,1922748593,12.0952,-48.366,206.139
3498101,1922758265,11.5209,-38.2252,189.444
3498102,1922767862,11.1477,-29.4333,173.299
3498103,1922777518,10.9788,-21.8796,158.782
3498104,1922787137,10.66,-15.47,146.013
3498105,1922796795,9.93912,-9.72918,135.299
3498106,1922806366,9.19307,-5.75891,128.146
3498107,1922816036,7.8487,-2.1377,124.134
3498108,1922825687,6.42242,1.0809,122.523
3498109,1922835291,4.90009,3.12561,123.561
3498110,1922844919,2.99334,4.86395,126.491
3498111,1922854542,0.713854,6.02075,131.509
3498112,1922864156,-1.55995,6.36386,138.432
3498113,1922873804,-4.01837,6.09726,146.888
3498114,1922883415,-6.70511,5.33132,156.665
3498115,1922893025,-9.48459,4.08855,167.112
3498116,1922902690,-12.4191,2.73577,178.134
3498117,1922912303,-14.9937,0.303677,189.712
3498118,1922921991,-17.4465,-3.03306,201.533
3498119,1922931612,-20.0054,-6.45542,213.283
3498120,1922941241,-22.0847,-10.5508,224.76
3498121,1922950884,-23.9479,-14.5137,235.987
3498122,1922960433,-25.7312,-18.6451,246.838
3498123,1922970076,-27.2694,-22.7225,257.304
3498124,1922979719,-28.6356,-27.424,266.797
3498125,1922989373,-30.0153,-31.4924,276.662
3498126,1922999010,-30.713,-35.2561,284.474
3498127,1923008555,-31.0799,-39.6039,290.918
3498128,1923018260,-31.4376,-43.1816,296.818
3498129,1923027841,-31.7584,-46.5722,301.793
3498130,1923037484,-31.9042,-49.3307,305.387
3498131,1923047145,-31.9036,-51.3674,308.327
3498132,1923056706,-31.5642,-53.4547,309.242
3498133,1923066362,-31.2687,-54.6866,309.436
3498134,1923076038,-31.1545,-55.3445,309.337
3498135,1923085685,-30.4307,-56.2443,306.978
3498136,1923095261,-29.2711,-57.1464,302.589
3498137,1923104807,-28.3151,-56.6578,297.133
3498138,1923114456,-27.8896,-55.6279,289.963
3498139,1923124168,-26.9509,-53.5588,281.816
3498140,1923133825,-26.2801,-50.9092,272.183
3498141,1923143414,-25.5445,-47.5017,261.04
3498142,1923153040,-24.4935,-43.886,249.001
3498143,1923162628,-23.1788,-40.4505,236.433
3498144,1923172278,-21.5294,-36.9589,223.106
3498145,1923181892,-19.4641,-33.7515,209.772
3498146,1923191495,-16.7436,-30.9843,196.479
3498147,1923201235,-13.7602,-28.4373,183.754
3498148,1923210811,-10.1899,-26.4014,172.017
3498149,1923220416,-6.51757,-25.7292,162.495
3498150,1923230046,-3.42212,-25.5655,155.488
3498151,1923239682,-0.62219,-25.8735,151.164
3498152,1923249291,2.17603,-26.3519,148.964
3498153,1923258916,4.50415,-26.9997,149.242
3498154,1923287818,10.4466,-32.0894,166.32
3498155,1923297408,10.9641,-34.2997,171.939
3498156,1923307091,11.2984,-36.6368,180.285
3498157,1923316740,11.3027,-40.6658,190.701
3498158,1923326331,11.0656,-45.3539,202.387
3498159,1923335963,10.6482,-50.7467,215.158
3498160,1923345588,10.2953,-57.286,228.906
3498161,1923355238,9.73501,-64.6258,243.157
3498162,1923364838,9.70112,-76.6542,257.799
3498163,1923374509,9.80692,-86.7192,272.955
3498164,1923384100,9.57722,-96.342,287.416
3498165,1923393755,9.35988,-105.649,300.78
3498166,1923403356,9.27801,-115.738,313.696
3498167,1923412964,9.24832,-126.789,327.457
3498168,1923422686,9.21909,-136.945,339.72
3498169,1923432269,9.08437,-147.009,352.181
3498170,1923441913,9.27866,-157.189,362.395
3498171,1923451542,9.99204,-167.611,370.931
3498172,1923461113,10.1842,-178.876,378.862
3498173,1923470775,10.8377,-188.051,385.571
3498174,1923480414,11.362,-195.451,390.208
3498175,1923490014,11.7179,-201.246,394.489
3498176,1923499718,12.9501,-207.264,396.534
3498177,1923509317,14.3638,-213.023,397.675
3498178,1923518985,14.6343,-215.503,398.732
3498179,1923528557,15.0709,-215.941,397.903
3498180,1923538175,17.204,-216.392,394.918
3498181,1923547864,17.6054,-215.597,391.061
3498182,1923557459,18.8228,-212.33,385.469
3498183,1923567117,19.1286,-207.313,380.152
3498184,1923576737,19.1175,-200.505,374.562
3498185,1923586300,18.3329,-192.631,366.728
3498186,1923595927,16.8078,-183.252,359.29
3498187,1923605615,15.9022,-173.825,350.199
3498188,1923615210,14.5272,-162.066,339.975
3498189,1923624770,12.8915,-149.726,329.298
3498190,1923634501,11.1851,-135.971,316.746
3498191,1923644076,9.71179,-122.725,302.38
3498192,1923663397,6.90679,-90.9713,265.561
3498193,1923673044,5.79776,-78.3759,250.714
3498194,1923682604,4.49781,-66.0951,234.216
3498195,1923692236,3.14834,-53.3855,217.096
3498196,1923701832,2.24958,-41.2148,199.502
3498197,1923711520,2.11808,-30.8644,181.645
3498198,1923721123,2.02149,-23.2104,164.654
3498199,1923730734,1.98505,-16.8807,149.63
3498200,1923740315,1.13228,-11.5201,136.676
3498201,1923749995,0.291141,-6.83636,127.518
3498202,1923759627,-1.01121,-2.3889,121.393
3498203,1923769277,-2.32611,0.747999,118.607
3498204,1923778943,-4.05191,3.1358,118.401
3498205,1923788600,-6.05195,5.13553,120.463
3498206,1923798120,-8.25125,6.7362,125.396
3498207,1923807834,-10.5709,7.53656,132.494
