%frameid,time(us),x(mm),y(mm),z(mm) 
934154,2131325350,-29.5285,-60.4763,249.822
934155,2131334624,-28.0949,-66.7442,249.598
934156,2131343886,-26.2793,-72.7945,248.57
934157,2131353091,-24.7507,-79.2839,248.237
934158,2131362230,-23.1534,-85.4426,247.653
934159,2131371511,-21.4141,-92.2088,246.853
934160,2131380752,-19.5452,-98.6744,245.96
934161,2131390030,-17.7799,-104.805,245.506
934162,2131399208,-16.4543,-110.923,244.856
934163,2131408478,-14.9572,-116.756,244.124
934164,2131417721,-13.6031,-121.876,243.47
934165,2131426912,-12.0896,-127.66,243.076
934166,2131436104,-10.7899,-132.347,242.89
934167,2131445300,-9.74687,-137.095,242.485
934168,2131454657,-8.79825,-142.253,241.533
934169,2131463803,-8.00899,-146.741,240.672
934170,2131473080,-7.36083,-151.027,241.031
934171,2131482269,-6.66857,-154.451,241.312
934172,2131491565,-5.87262,-158.364,241.661
934173,2131500736,-5.50514,-160.5,240.58
934174,2131509997,-5.04517,-163.141,240.598
934175,2131519236,-4.46344,-166.115,241.197
934176,2131528455,-3.6158,-170.148,241.953
934177,2131537640,-3.095,-173.577,243.075
934178,2131546904,-2.69037,-176.336,243.859
934179,2131556368,-2.64642,-178.028,244.305
934180,2131565220,-2.52285,-180.518,245.353
934181,2131574299,-2.426,-182.297,246.306
934182,2131583379,-2.55487,-183.179,246.695
934183,2131592416,-2.58948,-183.821,247.138
934184,2131601477,-2.67,-183.859,247.061
934185,2131610521,-3.02496,-184.387,248.339
934186,2131619564,-3.54432,-184.4,249.79
934187,2131628571,-4.39573,-183.692,251.875
934188,2131637613,-5.2895,-181.937,253.246
934189,2131646622,-6.11756,-179.478,255.129
934190,2131655705,-6.72834,-177.031,255.686
934191,2131664655,-7.13948,-174.499,256.387
934192,2131673739,-7.20337,-170.527,256.979
934193,2131682808,-7.55872,-166.985,258.378
934194,2131691810,-8.45185,-162.976,259.656
934195,2131700880,-9.17207,-158.652,260.101
934196,2131709901,-9.67831,-154.096,261.161
934197,2131718949,-10.0766,-149.247,261.804
934198,2131727953,-10.411,-144.816,263.086
934199,2131737025,-10.9627,-139.984,264.257
934200,2131746060,-11.4596,-135.274,265.269
934201,2131755116,-12.159,-129.53,265.963
934202,2131764127,-12.932,-122.376,266.017
934203,2131773139,-13.7086,-116.033,266.98
934204,2131782185,-14.4413,-110.053,267.596
934205,2131791209,-14.9259,-104.087,268.105
934206,2131800234,-15.3999,-97.1184,268.109
934207,2131809394,-16.0554,-89.9043,268.803
934208,2131818345,-16.5497,-82.8133,269.047
934209,2131827444,-17.2959,-74.6741,269.216
934210,2131836454,-17.9517,-66.856,269.294
934211,2131845395,-18.401,-59.373,269.043
934212,2131854552,-18.7175,-51.8746,268.77
934213,2131863541,-19.0395,-44.241,268.354
934214,2131872610,-19.389,-36.5896,267.939
934215,2131881582,-19.613,-29.0908,267.724
934216,2131890618,-19.748,-21.3932,267.567
934217,2131899677,-20.0591,-13.474,267.512
934218,2131908686,-20.2364,-5.44439,267.28
934219,2131917790,-20.3947,2.04175,267.209
934220,2131926785,-20.4676,8.87933,266.818
934221,2131935889,-20.6161,15.7288,266.37
934222,2131944907,-20.5283,21.7822,265.967
934223,2131953934,-20.5446,27.6181,265.489
934224,2131962970,-20.5016,33.603,264.972
934225,2131972048,-20.5528,38.7591,264.363
934226,2131981029,-20.4681,44.338,263.99
934227,2131990086,-20.5614,49.2167,263.389
934228,2131999585,-20.6445,54.1302,263.046
934229,2132008173,-20.6763,57.8475,262.663
934230,2132017186,-20.5858,61.8674,262.557
934231,2132026242,-20.4867,64.4864,262.324
934232,2132035284,-20.528,66.4427,262.194
934233,2132044318,-20.6678,68.4561,262.033
934234,2132053361,-20.7656,69.6664,262.004
934235,2132062346,-20.8783,70.4484,262.011
934236,2132071378,-21.039,71.1448,262.09
934237,2132080502,-21.2115,71.5779,262.165
934238,2132089454,-21.4507,71.7398,262.258
934239,2132098585,-21.7913,71.6192,262.413
934240,2132107605,-22.3972,70.4868,262.553
934241,2132116658,-23.1768,68.2312,262.629
934242,2132125676,-24.1962,66.0043,262.876
934243,2132134727,-25.2169,62.6633,263.019
934244,2132143706,-26.2346,59.104,263.077
934245,2132152789,-27.168,54.9726,263.279
934246,2132161793,-27.9989,50.6348,263.333
934247,2132170886,-29.0333,46.1925,263.422
934248,2132179897,-29.8901,41.3259,263.373
934249,2132188983,-30.6249,35.7113,262.942
934250,2132197945,-31.3084,30.0089,262.62
934251,2132207027,-32.0462,23.0569,261.845
934252,2132216014,-32.5121,16.561,261.701
934253,2132225117,-32.9694,9.98001,261.388
934254,2132252184,-35.2835,-7.00339,260.381
934255,2132261223,-35.0712,-13.3887,259.9
934256,2132270249,-34.7179,-21.0062,258.92
934257,2132279291,-34.1919,-29.2899,258.07
934258,2132288341,-33.6271,-37.5411,256.907
934259,2132297433,-33.1775,-45.7337,255.93
934260,2132306865,-32.6121,-53.9124,254.808
934261,2132315403,-32.0417,-60.953,253.845
934262,2132324546,-31.4975,-68.3388,252.61
934263,2132333513,-30.6196,-75.3785,251.334
934264,2132342610,-29.8589,-82.4495,249.528
934265,2132351610,-29.1556,-89.0535,248.177
934266,2132360684,-28.5235,-95.4352,247.229
934267,2132369719,-27.7108,-101.953,245.664
934268,2132378673,-26.9787,-107.945,244.604
934269,2132387773,-26.1118,-113.892,243.139
934270,2132396806,-25.2244,-119.006,241.091
934271,2132405886,-24.9528,-124.491,239.024
934272,2132414874,-24.5228,-129.274,236.162
934273,2132423946,-24.6689,-134.514,234.971
934274,2132432991,-24.8039,-138.792,233.21
934275,2132442014,-24.7221,-143.895,232.552
934276,2132450985,-24.5957,-148.931,231.077
934277,2132460092,-24.3118,-153.78,229.818
934278,2132469097,-24.513,-156.991,228.327
934279,2132478146,-24.6692,-160.429,226.627
934280,2132487247,-24.5818,-163.86,224.424
934281,2132496206,-24.817,-166.773,223.918
934282,2132505267,-25.0517,-168.468,222.48
934283,2132514297,-24.9917,-170.779,221.351
934284,2132523311,-24.9925,-172.608,219.929
934285,2132532390,-25.1383,-174.002,218.642
934286,2132541463,-25.48,-175.292,217.929
934287,2132550495,-25.7458,-176.892,217.838
934288,2132559505,-25.953,-177.988,217.625
934289,2132568556,-26.1633,-178.842,217.46
934290,2132577587,-26.2471,-179.439,217.208
934291,2132586673,-26.2186,-180.03,217.324
934292,2132595600,-26.2371,-180.244,217.303
934293,2132604723,-26.418,-180.137,217.608
934294,2132614035,-26.45,-179.867,217.99
934295,2132622768,-26.6697,-179.179,218.848
934296,2132631848,-26.9935,-177.63,220.327
934297,2132640903,-26.6865,-174.202,220.883
934298,2132649882,-27.1356,-171.461,223.059
934299,2132658949,-27.5241,-168.802,224.867
934300,2132667976,-27.602,-165.496,226.415
934301,2132677044,-27.8916,-161.862,228.396
934302,2132686039,-28.1161,-157.86,230.071
934303,2132695117,-28.5775,-153.257,232.511
934304,2132704174,-28.9701,-148.183,234.186
934305,2132713161,-29.3073,-143.401,235.687
934306,2132722173,-29.3147,-138.083,236.281
934307,2132731243,-29.4597,-132.389,237.454
934308,2132740298,-29.3194,-126.865,238.689
934309,2132749324,-29.209,-121.359,239.713
934310,2132758336,-29.7487,-115.282,241.367
934311,2132767419,-30.4501,-107.722,242.428
934312,2132776374,-31.0429,-100.93,244.269
934313,2132785487,-31.3374,-94.8347,245.638
934314,2132794563,-31.7624,-88.4538,247.079
934315,2132803556,-32.377,-81.1888,248.377
934316,2132812546,-32.8234,-74.1323,249.215
934317,2132821646,-33.2563,-67.4475,250.547
934318,2132830628,-33.8816,-60.351,251.729
934319,2132839716,-34.3281,-53.5289,253.054
934320,2132848726,-34.7787,-47.2738,254.152
934321,2132857780,-35.1715,-40.3533,255.349
934322,2132866771,-35.6662,-33.6164,256.052
934323,2132875909,-35.9228,-26.9246,257.022
934324,2132884899,-36.2848,-20.1254,257.641
934325,2132893967,-36.6795,-12.781,258.336
934326,2132902937,-36.9112,-5.97172,258.908
934327,2132911946,-36.6467,0.00570597,259.307
934328,2132921067,-36.7758,6.5566,259.623
934329,2132930088,-36.6658,12.5886,259.766
934330,2132939146,-36.4982,18.6535,259.806
934331,2132948199,-36.2898,24.3629,259.867
934332,2132957222,-35.8862,29.666,259.423
934333,2132966195,-35.5136,35.1301,259.217
934334,2132975289,-35.1751,40.3183,258.834
934335,2132984311,-34.7792,44.611,258.384
934336,2132993333,-34.3053,48.3933,257.83
934337,2133002413,-33.78,51.6825,257.137
934338,2133011437,-33.2576,54.2929,256.61
934339,2133020548,-32.9213,56.7564,256.187
934340,2133029506,-32.6965,58.103,255.833
934341,2133038589,-32.5345,58.7343,255.631
934342,2133047605,-32.4559,59.1073,255.521
934343,2133056641,-32.4096,59.3594,255.454
934344,2133065667,-32.4035,59.3721,255.437
934345,2133074700,-32.465,59.2536,255.43
934346,2133083768,-32.6861,58.2473,255.43
934347,2133092790,-33.0843,56.6303,255.503
934348,2133101814,-33.726,53.5833,255.621
934349,2133110862,-34.2657,49.7302,256.072
934350,2133119934,-34.9083,45.9456,256.434
934351,2133128863,-35.396,41.7605,256.735
934352,2133138017,-35.7202,37.3658,256.982
934353,2133147039,-36.1386,32.8089,257.034
934354,2133156093,-36.4872,27.6365,257.187
934355,2133165047,-36.6955,21.9733,257.211
934356,2133174110,-36.7327,16.161,257.09
934357,2133183197,-36.8323,10.4134,257.075
934358,2133192218,-36.7617,4.44843,257.066
934359,2133201260,-36.5832,-1.67544,256.898
934360,2133210277,-36.3002,-7.95713,256.511
934361,2133219343,-35.8818,-14.6323,256.075
934362,2133228285,-35.6753,-21.095,255.378
934363,2133237404,-35.1295,-27.8031,254.952
934364,2133246444,-34.5147,-34.5377,254.407
934365,2133255476,-33.569,-41.1267,254.009
934366,2133264523,-32.6596,-48.1887,253.196
934367,2133273559,-31.9135,-55.4809,251.887
934368,2133282572,-30.7773,-62.658,251.16
934369,2133291634,-29.6255,-69.4421,250.077
934370,2133300683,-28.5245,-76.038,249.539
934371,2133309727,-27.3727,-82.9416,248.629
934372,2133318758,-26.1663,-89.7719,247.909
934373,2133327806,-24.8205,-95.9154,246.727
934374,2133336838,-23.4436,-102.567,245.428
934375,2133345815,-22.0215,-109.294,244.615
934376,2133354860,-20.6717,-115.732,243.918
934377,2133363902,-18.8828,-122.447,242.833
934378,2133372967,-17.5253,-128.908,240.993
934379,2133400034,-13.8285,-144.148,239.315
934380,2133409117,-13.4007,-148.341,237.402
934381,2133418176,-12.6688,-153.77,236.769
934382,2133427212,-11.4888,-159.077,235.437
934383,2133436266,-10.3384,-163.925,234.69
934384,2133445248,-9.69351,-169.474,234.827
934385,2133454299,-8.48851,-174.377,233.355
934386,2133463356,-7.50038,-180.627,233.829
934387,2133472430,-6.70395,-184.942,232.973
934388,2133481429,-5.86095,-188.193,232.402
934389,2133490466,-4.48214,-192.922,232.124
934390,2133499492,-3.83327,-195.82,231.688
934391,2133508543,-3.22451,-197.699,231.13
934392,2133517569,-2.88149,-198.936,230.922
934393,2133526617,-2.42527,-200.409,230.251
934394,2133535685,-2.17529,-201.768,230.085
934395,2133544738,-1.9647,-202.975,230.082
934396,2133553698,-1.90336,-203.79,230.1
934397,2133562755,-1.8024,-204.467,230.415
934398,2133571876,-1.84901,-205.105,230.829
934399,2133580902,-2.00478,-205.396,230.905
934400,2133589908,-2.11237,-205.582,231.305
934401,2133598934,-2.58659,-204.578,231.889
934402,2133607947,-3.23126,-201.453,232.35
934403,2133617021,-4.1351,-198.398,234.536
934404,2133626054,-4.72393,-195.882,236.964
934405,2133635126,-5.14456,-192.027,237.545
934406,2133644127,-5.62041,-187.683,239.171
934407,2133653148,-6.46005,-182.448,240.641
934408,2133662192,-6.8354,-176.737,241.311
934409,2133671191,-7.34666,-170.946,242.161
934410,2133680232,-7.6058,-164.43,241.752
934411,2133689335,-7.93468,-157.967,243.391
934412,2133698362,-8.20695,-151.513,244.446
934413,2133707411,-8.43853,-144.679,245.121
934414,2133716414,-8.63726,-137.933,246.739
934415,2133725475,-9.15257,-130.823,248.271
934416,2133734477,-9.67488,-123.002,249.363
934417,2133743555,-10.3157,-115.073,250.183
934418,2133752576,-10.9062,-107.681,250.833
934419,2133761613,-11.3912,-99.5995,251.595
934420,2133770668,-11.9966,-91.6975,252.278
934421,2133779734,-12.5143,-83.8058,252.744
934422,2133788737,-13.0879,-75.3262,253.424
934423,2133797797,-13.5814,-67.6356,253.729
934424,2133806830,-13.989,-59.7598,253.769
934425,2133815846,-14.4461,-52.1651,253.762
934426,2133824941,-15.0592,-43.8947,253.688
934427,2133833969,-15.7946,-35.77,253.489
934428,2133843129,-16.41,-28.0707,252.836
934429,2133851978,-16.6655,-20.3166,252.552
934430,2133861010,-17.0221,-12.3786,252.161
934431,2133870143,-17.2159,-4.65337,251.656
934432,2133879027,-17.4741,3.09977,251.066
934433,2133888184,-17.5308,10.8358,250.135
934434,2133897209,-17.3937,17.7964,249.29
934435,2133906266,-17.262,24.7761,248.242
934436,2133915319,-17.0721,31.7666,247.271
934437,2133924337,-16.8347,38.535,246.16
934438,2133933384,-16.3411,44.6076,245.027
934439,2133942403,-15.8913,50.53,243.842
934440,2133951433,-15.3818,56.3282,242.706
934441,2133960498,-14.8984,61.5608,241.618
934442,2133969529,-14.4173,66.2875,240.542
934443,2133978543,-13.8944,70.2265,239.364
934444,2133987536,-13.3853,73.6432,238.271
934445,2133996613,-12.8119,77.0011,237.432
934446,2134005659,-12.3928,78.6371,236.886
934447,2134014744,-12.1983,79.6966,236.591
934448,2134023730,-12.0955,80.3649,236.434
934449,2134032798,-12.0417,80.7514,236.344
934450,2134041820,-12.0533,80.9225,236.329
934451,2134050777,-12.0927,80.8521,236.389
934452,2134059919,-12.4316,80.1145,236.626
934453,2134068956,-13.044,78.35,237.367
934454,2134077975,-13.8703,75.6251,238.293
934455,2134087016,-14.8285,72.3477,239.25
934456,2134096073,-15.7808,68.8859,240.169
934457,2134105075,-16.6351,64.7927,241.231
934458,2134114056,-17.5851,60.2505,242.313
934459,2134123156,-18.5417,55.2489,243.174
934460,2134132209,-19.4845,49.5913,243.983
934461,2134141284,-20.3988,43.4981,244.863
934462,2134150403,-21.2333,37.293,245.792
934463,2134159298,-22.0071,30.62,246.39
934464,2134168373,-22.9166,23.153,246.792
934465,2134177418,-23.714,15.6171,247.583
934466,2134186497,-24.3831,8.26349,248.09
934467,2134195447,-24.9695,0.512144,248.432
934468,2134204555,-25.4419,-7.85209,248.682
934469,2134213566,-26.0033,-15.4718,249.31
934470,2134222555,-26.6224,-23.6303,249.73
934471,2134231563,-26.7486,-32.0316,250.019
934472,2134240670,-26.7756,-40.2864,250.205
934473,2134249714,-26.8321,-48.546,250.018
934474,2134258785,-26.6834,-57.9269,250.295
934475,2134267768,-26.221,-66.9343,249.902
934476,2134276821,-26.0135,-75.5487,249.611
934477,2134285813,-25.5836,-84.5538,249.646
934478,2134294902,-25.1895,-93.7777,249.207
934479,2134303881,-24.246,-102.514,247.647
934480,2134312997,-23.7328,-110.888,247.477
934481,2134322002,-22.8056,-119.413,247.465
934482,2134331068,-22.3855,-127.245,246.998
934483,2134340103,-22.0002,-134.519,246.988
934484,2134349191,-21.5654,-142.427,246.658
934485,2134358197,-21.4112,-150.984,246.069
934486,2134367188,-21.2892,-158.917,245.501
934487,2134376206,-20.7832,-165.946,245.368
934488,2134385234,-21.061,-171.784,244.786
934489,2134394336,-21.2652,-178.736,244.853
934490,2134403334,-21.7314,-185.888,244.684
934491,2134412328,-22.0657,-190.832,242.804
934492,2134421399,-21.6354,-195.923,242.626
934493,2134430431,-21.5693,-201.96,242.059
934494,2134439483,-20.5652,-208.958,240.262
934495,2134448556,-20.7566,-215.042,239.21
934496,2134457710,-20.9418,-218.542,238.474
934497,2134466583,-21.0757,-220.105,237.455
934498,2134475659,-20.9415,-222.619,236.96
934499,2134484728,-20.9897,-223.733,233.693
934500,2134493748,-20.9823,-225.099,233.501
934501,2134502820,-20.8077,-227.622,233.825
934502,2134511781,-20.652,-228.787,232.304
934503,2134520842,-20.4437,-229.312,230.96
934504,2134547992,-20.323,-229.209,231.76
934505,2134557028,-20.2634,-228.717,232.129
934506,2134566083,-19.344,-227.626,233.359
934507,2134575089,-18.5142,-226.442,234.074
934508,2134584162,-18.048,-222.712,235.598
934509,2134593211,-17.6946,-219.413,237.326
934510,2134602226,-17.7237,-215.042,239.042
934511,2134611259,-17.8155,-210.435,241.073
934512,2134620273,-17.389,-206.005,242.521
934513,2134629381,-16.981,-199.745,242.748
934514,2134638330,-16.7341,-192.977,243.053
934515,2134647412,-16.3677,-187.855,242.459
934516,2134656452,-16.1336,-181.524,244.024
934517,2134665458,-15.9791,-175.08,244.56
934518,2134674518,-15.5784,-168.935,245.557
934519,2134683588,-15.4685,-161.341,246.606
934520,2134692625,-15.0958,-153.963,247.579
934521,2134701598,-14.8526,-146.842,248.544
934522,2134710683,-14.782,-139.06,249.057
934523,2134719752,-14.6124,-132.327,249.942
934524,2134728665,-14.4955,-125.126,250.543
934525,2134737747,-14.422,-117.732,250.865
934526,2134746833,-14.4344,-110.175,251.342
934527,2134755876,-14.4028,-102.432,251.215
934528,2134764809,-14.3341,-94.8575,251.242
934529,2134773871,-14.5178,-87.113,251.487
934530,2134782923,-14.6358,-79.976,251.738
934531,2134792024,-14.763,-72.2991,251.821
934532,2134801075,-14.898,-64.8678,251.727
934533,2134810104,-15.1408,-57.5426,251.414
934534,2134819125,-15.3098,-50.2877,250.987
934535,2134828135,-15.5065,-42.7553,250.478
934536,2134837153,-15.668,-35.0727,249.822
934537,2134846217,-15.8004,-27.6307,249.327
934538,2134855323,-15.6922,-20.6092,248.752
934539,2134864322,-15.6638,-12.9107,248.128
934540,2134873310,-15.5617,-5.36006,247.641
934541,2134882378,-15.4183,1.79445,247.126
934542,2134891494,-15.2448,9.14927,246.513
934543,2134900427,-15.0758,15.7366,245.804
934544,2134909479,-14.7938,22.4556,245.034
934545,2134918574,-14.3225,28.5718,244.13
934546,2134927640,-13.9158,34.8472,243.142
934547,2134936650,-13.3186,40.8242,242.168
934548,2134945586,-12.7811,46.4893,241.146
934549,2134954736,-12.3253,52.2921,240.385
934550,2134963777,-11.5983,57.0219,239.43
934551,2134972730,-11.2106,61.4157,238.439
934552,2134981865,-10.69,65.5871,237.539
934553,2134990885,-10.0885,69.0105,236.89
934554,2134999857,-9.51447,72.0392,236.061
934555,2135008902,-9.01806,74.9637,235.38
934556,2135017946,-8.87041,76.5766,234.628
934557,2135027027,-8.73367,77.8582,234.347
934558,2135036084,-8.61982,79.0379,234.02
934559,2135045067,-8.55598,79.7457,233.83
934560,2135054150,-8.51778,80.2145,233.724
934561,2135063180,-8.51331,80.3396,233.686
934562,2135072227,-8.55086,80.3339,233.711
934563,2135081205,-8.79196,79.3424,233.976
934564,2135090289,-9.35235,76.9505,234.651
934565,2135099300,-10.1082,73.9805,235.578
934566,2135108349,-10.996,70.5962,236.717
934567,2135117319,-11.9998,66.3053,237.86
934568,2135126439,-13.1317,62.1669,239.197
934569,2135135519,-14.1716,57.1113,240.48
934570,2135144472,-15.1769,52.1574,241.756
934571,2135153564,-16.1136,47.0161,243.015
934572,2135162684,-16.9599,40.9899,244.353
934573,2135171619,-17.8868,34.8055,245.311
934574,2135180713,-18.5782,27.9079,246.29
934575,2135189712,-18.9889,21.0858,247.422
934576,2135198758,-19.3695,13.8255,248.243
934577,2135207821,-19.6271,6.46325,248.841
934578,2135216852,-19.8498,-0.979454,249.508
934579,2135225874,-20.0935,-8.40658,249.892
934580,2135234915,-20.2103,-15.958,250.223
934581,2135243944,-20.3058,-23.7126,250.573
934582,2135252968,-20.3491,-31.3753,250.853
934583,2135261934,-20.3043,-39.8189,251.046
934584,2135271109,-20.1156,-48.0399,251.365
934585,2135280112,-20.0385,-56.1186,251.422
934586,2135289127,-20.0228,-64.2425,251.202
934587,2135298178,-19.7223,-72.5367,250.98
934588,2135307256,-19.5152,-80.7551,250.626
934589,2135316293,-19.3017,-88.757,250.342
934590,2135325295,-19.0698,-96.4835,250.308
934591,2135334321,-18.7532,-104.01,250.352
934592,2135343338,-18.5627,-111.66,249.765
934593,2135352417,-18.4534,-119.35,249.575
934594,2135361517,-18.5123,-127.282,249.089
934595,2135370473,-18.0367,-134.233,247.538
934596,2135379494,-17.9521,-141.47,247.081
934597,2135388577,-18.5985,-148.062,246.485
934598,2135397551,-18.6341,-155.576,246.956
934599,2135406583,-18.5656,-161.758,246.921
934600,2135415620,-18.5928,-168.711,247.306
934601,2135424659,-19.09,-175.402,247.249
934602,2135433772,-19.7054,-182.188,247.533
934603,2135442792,-20.3465,-187.847,247.224
934604,2135451832,-20.654,-193.015,247.211
934605,2135460885,-21.1025,-198.831,247.079
934606,2135469919,-20.4836,-204.144,246.958
934607,2135478884,-20.8027,-207.309,246.388
934608,2135487959,-20.0024,-213.09,244.969
934609,2135496963,-19.6362,-216.45,244.216
934610,2135506072,-19.639,-219.2,243.59
934611,2135515131,-19.5248,-219.321,243.076
934612,2135524153,-19.4623,-219.673,243.112
934613,2135533207,-19.4494,-220.087,242.745
934614,2135542175,-19.3328,-220.299,242.478
934615,2135551219,-19.0686,-220.125,242.02
934616,2135560324,-19.0543,-220.129,242.119
934617,2135569333,-19.0817,-219.458,242.843
934618,2135578382,-19.14,-217.643,244.397
934619,2135587376,-19.195,-213.438,246.301
934620,2135596423,-18.9008,-210.302,247.094
934621,2135605532,-18.5085,-206.722,248.583
934622,2135614491,-18.0412,-202.037,249.506
934623,2135623546,-17.3005,-198.238,249.609
934624,2135632573,-16.9237,-193.547,251.92
934625,2135641671,-16.7132,-187.932,253.391
934626,2135650678,-16.2182,-181.403,253.679
934627,2135659686,-16.1642,-175.178,254.591
934628,2135668730,-16.0352,-168.102,255.433
934629,2135695895,-14.6775,-145.341,259.012
934630,2135704871,-14.4908,-139.894,259.935
934631,2135713909,-14.3455,-133.674,260.744
934632,2135722986,-14.1799,-126.565,261.549
934633,2135731934,-14.0577,-119.415,262.177
934634,2135740987,-13.7533,-112.077,262.492
934635,2135750074,-13.4443,-104.327,262.83
934636,2135759159,-13.1549,-96.3232,262.969
934637,2135768175,-12.7886,-88.4887,263.107
934638,2135777172,-12.4229,-80.63,263.076
934639,2135786288,-12.0555,-72.5925,262.924
934640,2135795269,-11.7375,-64.6858,262.786
934641,2135804324,-11.5579,-56.5897,262.405
934642,2135813406,-11.4147,-48.4579,262.106
934643,2135822372,-11.087,-40.8209,261.716
934644,2135831413,-10.7938,-32.9007,261.346
934645,2135840495,-10.4988,-24.6716,260.936
934646,2135849533,-10.3181,-16.8352,260.295
934647,2135858594,-10.0431,-9.13669,259.703
934648,2135867553,-9.83793,-1.70678,259.035
934649,2135876634,-9.53276,5.69711,258.148
934650,2135885601,-9.26902,12.7064,257.39
934651,2135894761,-8.98746,19.8847,256.4
934652,2135903762,-8.67877,26.7763,255.498
934653,2135912822,-8.352,33.8322,254.539
934654,2135921857,-7.97405,40.0906,253.406
934655,2135930817,-7.47789,46.0504,252.267
934656,2135939943,-7.1162,52.343,251.094
934657,2135948944,-6.63499,57.5,249.897
934658,2135957959,-6.1583,62.4917,248.54
934659,2135967007,-5.85206,67.2261,246.859
934660,2135976062,-5.30337,71.5563,245.531
934661,2135985101,-4.71185,75.7627,244.137
934662,2135994152,-4.01617,79.5046,242.944
934663,2136003153,-3.48193,81.942,241.837
934664,2136012140,-3.16326,83.5359,240.975
934665,2136021265,-2.92967,84.4895,240.386
934666,2136030293,-2.78887,85.0196,239.971
934667,2136039309,-2.71814,85.3369,239.614
934668,2136048398,-2.68093,85.555,239.357
934669,2136057425,-2.74951,85.642,239.121
934670,2136066441,-2.88359,85.6005,238.841
934671,2136075437,-3.20987,84.8483,238.309
934672,2136084476,-3.60328,83.1341,237.802
934673,2136093572,-4.13502,80.6838,237.386
934674,2136102554,-4.89346,77.4557,237.12
934675,2136111637,-5.59589,73.7117,237.033
934676,2136120594,-6.10199,69.5777,237.101
934677,2136129753,-6.69403,65.3565,237.239
934678,2136138746,-7.19611,60.4574,237.507
934679,2136147744,-7.80806,55.3603,237.741
934680,2136156810,-8.6517,49.688,238.077
934681,2136165898,-9.45448,43.7205,238.394
934682,2136174894,-10.2245,37.602,238.689
934683,2136183977,-10.9947,30.9908,239.047
934684,2136193012,-11.7621,23.9607,239.313
934685,2136202018,-12.5359,17.2392,239.67
934686,2136211029,-13.2148,9.69505,239.883
934687,2136220106,-13.8377,1.74219,239.955
934688,2136229063,-14.3985,-6.01828,240.132
934689,2136238174,-14.9324,-13.9231,240.438
934690,2136247183,-15.4222,-22.5735,240.634
934691,2136256235,-15.7403,-31.3767,240.573
934692,2136265325,-16.0394,-40.1691,240.421
934693,2136274322,-16.429,-48.917,240.432
934694,2136283373,-16.45,-57.979,240.135
934695,2136292359,-16.5353,-66.8291,239.78
934696,2136301393,-16.4816,-75.6077,239.429
934697,2136310497,-16.2422,-84.4382,238.85
934698,2136319490,-15.951,-92.4035,237.618
934699,2136328535,-15.8003,-101,236.949
934700,2136337602,-15.5909,-108.923,236.748
934701,2136346601,-15.2031,-117.758,236.222
934702,2136355659,-14.6414,-125.643,234.253
934703,2136364618,-14.345,-133.151,232.874
934704,2136373725,-14.3838,-140.395,232.533
934705,2136382745,-14.1303,-147.374,232.102
934706,2136391835,-14.413,-154.355,231.218
934707,2136400820,-14.4412,-161.578,231.271
934708,2136409858,-14.534,-167.905,230.014
934709,2136418917,-13.8646,-174.999,229.459
934710,2136427955,-13.641,-181.097,229.149
934711,2136437019,-13.5394,-187.533,229.435
934712,2136446035,-12.6765,-193.45,227.466
934713,2136455106,-11.8943,-198.442,226.874
934714,2136464069,-11.6162,-204.427,227.098
934715,2136473192,-10.9646,-209.664,225.919
934716,2136482221,-10.773,-212.433,223.049
934717,2136491241,-10.4534,-215.513,223.142
934718,2136500286,-10.1764,-216.641,221.434
934719,2136509341,-10.0359,-219.349,221.714
934720,2136518361,-9.94247,-220.828,221.193
934721,2136527392,-9.84714,-222.836,221.38
934722,2136536400,-9.68298,-223.118,220.754
934723,2136545399,-9.57222,-223.296,220.606
934724,2136554516,-9.28664,-224.189,220.304
934725,2136563502,-8.84428,-224.193,219.132
934726,2136572598,-8.33324,-224.535,218.843
934727,2136581637,-7.91335,-224.032,217.984
934728,2136590681,-7.31499,-222.837,218.24
934729,2136599719,-6.06787,-220.358,217.692
934730,2136608769,-5.17173,-217.971,217.798
934731,2136617755,-4.13778,-215.481,217.779
934732,2136626845,-3.21306,-212.57,217.423
934733,2136635870,-2.24092,-207.642,217.906
934734,2136644941,-1.20747,-203.87,217.846
934735,2136653951,-0.509775,-199.962,218.113
934736,2136663021,-0.033352,-194.806,219.131
934737,2136672031,0.139758,-188.225,219.638
934738,2136681019,0.331062,-182.326,220.979
934739,2136690120,0.444382,-176.951,221.935
934740,2136699163,0.373375,-170.029,222.443
934741,2136708154,0.536177,-163.15,223.234
934742,2136717245,0.388437,-156.689,223.884
934743,2136726256,0.117716,-149.99,224.495
934744,2136735318,-0.0121502,-143.665,225.559
934745,2136744366,-0.26187,-136.486,226.517
934746,2136753365,-0.677369,-129.927,227.61
934747,2136762355,-0.875908,-122.784,227.981
934748,2136771434,-1.40873,-115.572,229.124
934749,2136780407,-1.94465,-109.012,230.07
934750,2136789482,-2.3891,-101.656,231.05
934751,2136798571,-2.86242,-94.8967,232.309
934752,2136807610,-3.49646,-87.6056,233.631
934753,2136816629,-4.13741,-79.9905,234.842
934754,2136843727,-5.44342,-56.3996,238.628
934755,2136852808,-5.95994,-49.2058,239.381
934756,2136861865,-6.56531,-41.3416,240.251
934757,2136870856,-6.98367,-34.0456,240.996
934758,2136879860,-7.34167,-26.5899,241.552
934759,2136888943,-7.496,-18.7106,242.139
