%frameid,time(us),x(mm),y(mm),z(mm) 
927409,2006819450,109.139,38.908,255.537
927410,2006828673,112.649,34.7034,255.709
927411,2006837900,116.021,30.8041,255.727
927412,2006847118,119.265,26.604,255.649
927413,2006856335,122.455,22.2724,255.647
927414,2006865545,125.496,17.6194,255.59
927415,2006874827,128.541,12.7127,255.414
927416,2006884059,131.257,7.41199,254.873
927417,2006893288,133.831,2.5695,254.376
927418,2006902517,136.259,-2.89149,253.896
927419,2006911649,138.374,-7.99684,253.218
927420,2006920969,140.303,-13.781,252.33
927421,2006930130,142.102,-19.1271,251.339
927422,2006939448,143.709,-24.7082,250.23
927423,2006948617,144.888,-29.9944,249.057
927424,2006957851,145.737,-35.6394,247.779
927425,2006967139,146.47,-41.3435,246.47
927426,2006976348,147.095,-46.8985,245.073
927427,2006994829,148.15,-58.0415,242.4
927428,2007004023,148.298,-63.271,241.21
927429,2007013207,147.765,-68.8331,239.698
927430,2007022501,147.105,-74.2197,238.383
927431,2007031742,146.561,-79.5278,237.213
927432,2007040974,145.676,-84.7498,236.092
927433,2007050205,144.504,-89.7664,234.739
927434,2007059413,143.125,-94.9083,233.757
927435,2007068662,141.375,-99.8182,232.738
927436,2007077797,139.59,-104.301,231.941
927437,2007087051,137.434,-109.097,231.304
927438,2007096270,135.176,-113.595,230.888
927439,2007105577,132.389,-118.207,230.313
927440,2007114782,129.52,-122.444,230.115
927441,2007124013,126.408,-126.834,229.679
927442,2007133272,122.979,-130.811,229.372
927443,2007142476,119.398,-134.666,229.279
927444,2007151690,115.37,-138.732,229.19
927445,2007160860,111.297,-142.796,229.098
927446,2007170170,107.151,-146.856,229.123
927447,2007179374,102.715,-150.675,229.223
927448,2007188646,98.0783,-154.484,229.355
927449,2007197836,93.3199,-158.004,229.527
927450,2007207087,88.3461,-161.538,229.655
927451,2007216348,83.3447,-165.298,229.924
927452,2007225570,78.2375,-168.432,230.134
927453,2007234778,73.0149,-171.649,228.801
927454,2007244009,68.1666,-174.764,229.262
927455,2007253244,62.9711,-177.554,229.835
927456,2007262470,57.8476,-180.452,230.463
927457,2007271687,52.6224,-183.363,230.907
927458,2007280931,47.421,-186.03,231.077
927459,2007290137,42.2502,-188.729,231.295
927460,2007299422,37.2699,-191.193,231.496
927461,2007308635,32.309,-193.104,231.765
927462,2007317829,27.0901,-194.865,231.806
927463,2007326994,21.9716,-196.314,231.846
927464,2007336283,16.9119,-197.839,231.941
927465,2007345558,11.4724,-199.572,232.024
927466,2007354768,6.48142,-200.801,231.694
927467,2007364014,1.23776,-201.924,231.9
927468,2007373222,-3.88594,-204.135,232.416
927469,2007382447,-8.50981,-205.626,232.552
927470,2007391686,-13.2247,-206.604,232.272
927471,2007400955,-18.0254,-207.434,232.332
927472,2007410145,-22.6866,-207.441,232.306
927473,2007419312,-26.9028,-207.551,231.616
927474,2007428636,-31.3618,-207.01,231.925
927475,2007437791,-36.7182,-206.422,233.201
927476,2007447023,-41.0611,-205.9,234.157
927477,2007456312,-45.6401,-205.917,234.981
927478,2007465548,-49.1993,-204.86,234.296
927479,2007474763,-52.5231,-204.077,233.566
927480,2007483958,-56.8894,-202.759,233.693
927481,2007493236,-61.346,-201.827,235.238
927482,2007502490,-66.1563,-201.234,237.475
927483,2007511669,-70.9836,-199.469,239.574
927484,2007520852,-75.5364,-198.925,241.053
927485,2007530071,-79.3375,-197.289,241.736
927486,2007539373,-83.1763,-195.816,242.691
927487,2007548625,-86.432,-193.83,242.677
927488,2007557818,-89.8345,-189.969,240.858
927489,2007567077,-92.7771,-186.337,240.333
927490,2007576272,-95.9735,-183.37,240.288
927491,2007585512,-97.83,-179.541,239.255
927492,2007594657,-100.792,-175.69,239.39
927493,2007603984,-102.805,-173.506,239.135
927494,2007613146,-105.351,-170.139,239.109
927495,2007622469,-106.631,-166.285,238.316
927496,2007631662,-109.538,-161.882,239.449
927497,2007640891,-111.426,-157.183,239.426
927498,2007650131,-114.167,-150.826,238.757
927499,2007659357,-117.303,-144.813,239.133
927500,2007668541,-119.591,-138.76,239.092
927501,2007677727,-121.926,-132.927,239.054
927502,2007687045,-124.223,-129.174,240.763
927503,2007705491,-127.156,-116.694,240.745
927504,2007714708,-129.442,-110.16,241.281
927505,2007723930,-129.927,-104.684,240.981
927506,2007733195,-130.091,-98.6295,239.861
927507,2007742405,-129.145,-92.9334,239.107
927508,2007751578,-129.572,-86.7053,239.079
927509,2007760816,-129.033,-81.2093,239.028
927510,2007770114,-128.981,-74.9179,238.894
927511,2007779302,-128.818,-68.2942,238.853
927512,2007788567,-129.05,-61.1237,239.078
927513,2007797756,-128.273,-54.7396,238.895
927514,2007807023,-126.985,-48.5758,238.777
927515,2007816212,-125.755,-42.5841,238.766
927516,2007825492,-124.189,-36.6161,238.595
927517,2007834726,-122.553,-30.6351,238.415
927518,2007843888,-121.063,-24.8675,238.804
927519,2007853200,-119.093,-19.409,238.89
927520,2007862422,-116.963,-13.9412,238.982
927521,2007871634,-114.818,-8.03415,239.314
927522,2007880882,-112.403,-2.99815,239.691
927523,2007908532,-102.337,13.8698,241.154
927524,2007917770,-100.366,18.2352,241.712
927525,2007926957,-97.9013,23.0236,242.22
927526,2007936233,-94.9376,27.3324,242.764
927527,2007945443,-91.7793,32.2068,243.484
927528,2007954649,-88.1607,35.4967,244.044
927529,2007963910,-84.5767,40.4056,244.635
927530,2007973092,-80.7295,44.1269,244.947
927531,2007982390,-76.6057,47.5309,245.424
927532,2007991543,-72.7413,51.1425,246.174
927533,2008000806,-68.4112,54.1894,246.598
927534,2008010085,-63.9138,57.1159,247.082
927535,2008019334,-59.6905,59.7864,247.51
927536,2008028539,-55.0799,62.5816,247.881
927537,2008037772,-50.4557,65.2086,248.477
927538,2008047003,-45.6633,66.9429,248.819
927539,2008056229,-40.8829,68.3786,249.052
927540,2008065473,-36.1908,70.0164,249.231
927541,2008074717,-31.5049,71.3296,249.484
927542,2008083864,-26.9732,72.1947,249.716
927543,2008093092,-22.1205,73.3364,250.043
927544,2008102371,-17.4846,74.1523,250.305
927545,2008111566,-12.8619,74.4571,250.563
927546,2008120852,-8.21708,74.4831,250.697
927547,2008129993,-3.58494,74.3132,250.97
927548,2008139306,1.23536,73.8867,251.291
927549,2008148530,5.78799,73.1398,251.245
927550,2008157705,10.4818,72.3467,251.495
927551,2008166947,15.2302,71.3723,251.782
927552,2008176246,20.1922,69.866,252.116
927553,2008185470,24.975,68.5519,252.081
927554,2008194652,29.7514,66.9419,252.263
927555,2008203888,34.7294,65.5045,252.512
927556,2008213039,39.5593,63.3237,252.773
927557,2008222331,44.3143,61.4748,252.984
927558,2008231560,48.9829,59.263,253.211
927559,2008240766,53.6698,56.4632,253.674
927560,2008250046,58.0271,53.8504,253.952
927561,2008259292,62.6331,50.8712,254.377
927562,2008268517,66.8936,47.9354,254.736
927563,2008277664,71.1597,44.8174,255.19
927564,2008286911,75.3387,41.5542,255.591
927565,2008296195,79.2823,38.1195,256.014
927566,2008305393,83.2029,34.3659,256.406
927567,2008314682,86.9424,31.1595,256.793
927568,2008323875,90.5087,27.3515,257.29
927569,2008333120,94.0056,23.4223,257.632
927570,2008342358,97.4987,19.2148,257.916
927571,2008351608,100.733,14.8878,258.335
927572,2008360817,103.751,10.7371,258.668
927573,2008369995,106.718,6.28874,258.842
927574,2008379221,109.519,2.12668,259.062
927575,2008388517,112.121,-2.173,259.236
927576,2008397723,114.592,-6.70807,259.211
927577,2008406946,116.964,-11.2214,259.272
927578,2008416197,119.082,-15.849,259.392
927579,2008425417,120.918,-20.5814,259.339
927580,2008434637,122.656,-25.0574,259.138
927581,2008443806,124.25,-29.7536,259.059
927582,2008453135,125.723,-34.6453,258.933
927583,2008462339,127.074,-39.5209,258.973
927584,2008471570,127.916,-44.2005,258.753
927585,2008480791,128.469,-48.952,258.39
927586,2008490083,129.072,-53.9671,258.265
927587,2008499261,129.198,-58.2372,257.881
927588,2008508481,129.355,-62.7661,257.554
927589,2008517735,129.212,-67.6704,257.033
927590,2008526931,128.767,-72.533,256.416
927591,2008536156,128.253,-77.1808,255.874
927592,2008545379,127.221,-81.8112,254.972
927593,2008554657,126.202,-86.4392,254.225
927594,2008563869,124.989,-91.2836,253.636
927595,2008573055,123.542,-96.1115,252.779
927596,2008582255,121.773,-100.342,251.897
927597,2008591566,119.97,-104.776,251.841
927598,2008600817,118.231,-109.513,251.264
927599,2008610006,116.074,-113.742,250.448
927600,2008619234,113.665,-118.297,249.545
927601,2008628493,111.03,-122.565,248.596
927602,2008637708,108.458,-126.779,247.336
927603,2008646879,105.617,-130.768,246.128
927604,2008656133,102.892,-134.779,245.25
927605,2008665370,100.064,-139.031,244.274
927606,2008674635,97.2699,-143.081,243.576
927607,2008683875,94.1799,-146.919,242.453
927608,2008693088,90.7567,-150.592,241.076
927609,2008702301,87.3576,-154.525,239.981
927610,2008711436,83.7652,-157.837,238.671
927611,2008720753,79.8812,-160.929,237.488
927612,2008729933,75.884,-164.326,236.356
927613,2008739230,72.0403,-167.768,235.212
927614,2008748471,67.943,-171.627,234.202
927615,2008757681,64.0295,-174.859,232.812
927616,2008766930,59.7359,-177.9,231.959
927617,2008776133,55.4245,-181.009,231.205
927618,2008785395,50.832,-183.777,230.306
927619,2008794511,46.4242,-186.564,229.335
927620,2008803774,41.9915,-188.624,228.761
927621,2008812991,37.4907,-191.126,227.928
927622,2008822282,33.0044,-194.143,227.185
927623,2008831528,28.5688,-197.311,226.781
927624,2008840684,24.5201,-199.441,226.002
927625,2008849935,20.0138,-201.212,225.522
927626,2008859154,15.6112,-203.132,225.254
927627,2008868404,11.0861,-204.503,224.247
927628,2008877641,6.67664,-205.66,223.373
927629,2008886935,2.4137,-206.563,222.724
927630,2008896129,-1.94703,-209.551,223.684
927631,2008905359,-5.92563,-211.416,223.072
927632,2008914567,-10.3261,-212.362,222.044
927633,2008923828,-14.6888,-212.87,221.39
927634,2008933051,-19.3857,-212.347,221.405
927635,2008942253,-23.9157,-212.084,221.687
927636,2008951503,-28.3491,-212.261,221.706
927637,2008960655,-32.8608,-212.709,222.413
927638,2008969933,-36.6939,-212.779,221.536
927639,2008979186,-41.5533,-211.793,221.905
927640,2008988463,-46.0011,-210.471,222.212
927641,2008997617,-50.51,-209.485,222.092
927642,2009006879,-54.865,-209.119,222.773
927643,2009016061,-59.3441,-208.551,223.706
927644,2009025369,-64.1762,-208.537,225.507
927645,2009034584,-68.3535,-208.763,227.468
927646,2009043782,-72.8394,-208.459,228.665
927647,2009053020,-76.0384,-205.419,228.815
927648,2009080722,-86.3996,-194.635,226.134
927649,2009089901,-89.6808,-191.104,225.235
927650,2009099167,-93.4113,-188.441,225.121
927651,2009108354,-95.3619,-184.821,224.853
927652,2009117635,-97.9408,-181.209,224.117
927653,2009126879,-100.986,-179.687,226.493
927654,2009136138,-102.701,-176.241,225.269
927655,2009145335,-105.429,-170.218,223.642
927656,2009154577,-107.825,-166.754,224.1
927657,2009163734,-108.983,-163.587,224.062
927658,2009173032,-111.908,-159.307,224.899
927659,2009182252,-114.11,-153.25,224.16
927660,2009191509,-118.493,-147.542,225.432
927661,2009200693,-121.834,-142.067,225.782
927662,2009209924,-124.686,-136.879,226.468
927663,2009219105,-127.011,-131.59,226.58
927664,2009228402,-129.199,-126.878,227.439
927665,2009237631,-131.587,-121.598,227.854
927666,2009246784,-132.551,-116.753,227.681
927667,2009256098,-133.588,-111.572,227.473
927668,2009265321,-135.188,-106.21,228.112
927669,2009274558,-136.315,-101.142,228.691
927670,2009283757,-137.306,-95.848,229.255
927671,2009292975,-138.116,-90.0718,229.488
927672,2009302276,-138.49,-84.2714,229.996
927673,2009311432,-138.582,-79.2228,230.655
927674,2009320681,-139.002,-73.5538,231.534
927675,2009329858,-139.352,-67.4178,232.342
927676,2009339180,-139.275,-61.4386,233.005
927677,2009348391,-138.806,-55.7793,233.74
927678,2009357651,-138.335,-50.2536,234.88
927679,2009366869,-137.741,-44.9901,235.709
927680,2009376082,-136.849,-39.5245,236.79
927681,2009385300,-135.766,-34.1326,237.351
927682,2009394527,-134.159,-28.929,238.518
927683,2009403708,-132.718,-23.362,239.714
927684,2009412908,-130.841,-18.1418,240.508
927685,2009422254,-128.773,-12.7499,241.13
927686,2009431403,-126.689,-7.53318,241.794
927687,2009440627,-124.236,-2.3785,242.514
927688,2009449853,-121.791,2.60434,243.249
927689,2009459091,-119.059,7.5103,243.655
927690,2009468350,-116.292,11.8497,244.32
927691,2009477533,-113.425,16.1839,244.964
927692,2009486782,-110.417,21.0013,245.472
927693,2009496099,-107.172,25.3138,245.931
927694,2009505297,-104.034,29.5376,246.266
927695,2009514525,-100.49,34.1729,246.723
927696,2009523753,-96.8209,37.6502,246.851
927697,2009532944,-92.6871,41.126,246.949
927698,2009542235,-88.5584,44.493,247.063
927699,2009551377,-84.4051,48.3167,247.273
927700,2009560633,-79.9141,51.0032,247.484
927701,2009569890,-75.4327,53.6557,247.864
927702,2009579117,-70.7879,56.3798,248.17
927703,2009588357,-65.9797,58.6486,248.323
927704,2009597584,-61.025,60.3662,248.606
927705,2009606817,-56.0981,62.5757,248.652
927706,2009615984,-51.0816,64.5522,248.855
927707,2009625294,-45.9386,66.1764,248.988
927708,2009634516,-40.7157,67.1343,249.22
927709,2009643673,-35.3384,67.7817,249.355
927710,2009652963,-29.9246,68.6005,249.451
927711,2009662165,-24.3714,69.0945,249.555
927712,2009671387,-19.0666,69.0875,249.349
927713,2009680669,-13.6787,69.2387,249.284
927714,2009689899,-8.28886,68.8424,249.077
927715,2009699106,-2.61865,69.1565,248.978
927716,2009708336,2.72518,68.8293,248.519
927717,2009717606,8.37335,68.267,248.347
927718,2009726713,14.0134,67.5839,248.068
927719,2009736005,19.8053,66.667,247.769
927720,2009745260,25.3396,65.9029,247.309
927721,2009754477,31.0531,64.753,246.97
927722,2009763727,36.7217,63.417,246.456
927723,2009772943,42.3464,62.1811,245.918
927724,2009782141,48.0038,60.6733,245.294
927725,2009791418,53.6349,59.1083,244.722
927726,2009800648,58.99,57.1917,244.127
927727,2009809872,64.4369,54.7076,243.482
927728,2009819129,69.7603,52.7261,242.732
927729,2009828378,74.9563,50.4866,242.059
927730,2009837559,80.1634,47.6329,241.459
927731,2009846709,85.1686,44.7016,240.798
927732,2009856016,89.9709,41.8453,240.098
927733,2009865272,94.6465,38.7952,239.433
927734,2009874487,99.1371,35.2846,238.694
927735,2009883690,103.278,32.0466,237.723
927736,2009892925,107.383,28.4407,236.938
927737,2009902177,111.422,24.6973,236.293
927738,2009911371,115.241,20.666,235.414
927739,2009920581,118.67,16.9003,234.762
927740,2009929759,121.821,12.6163,233.936
927741,2009939076,124.771,7.89895,233.185
927742,2009948305,127.429,3.30216,232.33
927743,2009957542,129.79,-1.4193,231.449
927744,2009966762,131.815,-5.78381,230.61
927745,2009975926,133.245,-10.452,229.547
927746,2009985208,134.895,-15.5574,228.973
927747,2009994407,136.146,-20.6714,228.396
927748,2010003640,136.585,-25.7337,227.347
927749,2010012837,136.614,-30.8226,226.23
927750,2010022162,136.429,-36.1989,225.186
927751,2010031383,135.878,-41.4436,224.101
927752,2010040602,135.141,-46.8201,223.156
927753,2010049853,133.896,-52.279,222.076
927754,2010059072,132.295,-57.9689,220.946
927755,2010068308,130.366,-63.5667,219.638
927756,2010077453,128.268,-69.0011,218.266
927757,2010086764,125.589,-74.3067,216.702
927758,2010095945,122.942,-79.4343,215.206
927759,2010105171,120.052,-84.9012,213.582
927760,2010114438,116.864,-89.7696,211.842
927761,2010123603,113.653,-94.9662,210.295
927762,2010132904,110.215,-100.256,208.715
927763,2010142127,106.637,-105.076,206.922
927764,2010151369,103.015,-109.735,205.512
927765,2010160500,99.361,-114.377,203.887
927766,2010169864,95.5681,-118.826,202.484
927767,2010179070,91.6818,-123.361,200.969
927768,2010188275,87.5804,-127.693,199.698
927769,2010197470,83.5283,-132.156,198.642
927770,2010206739,79.1382,-136.383,197.711
927771,2010215964,75.0709,-140.44,196.85
927772,2010225218,70.7281,-144.297,196.263
927773,2010252855,54.3623,-154.482,193.779
927774,2010262109,51.0042,-157.029,193.373
927775,2010271399,47.0668,-159.685,193.209
927776,2010280594,42.6528,-162.729,193.019
927777,2010289822,38.0627,-165.383,192.774
927778,2010299052,33.6017,-167.742,192.086
927779,2010308269,29.2391,-169.386,191.573
927780,2010317516,24.9468,-171.573,191.331
927781,2010326767,20.4065,-173.36,190.891
927782,2010335916,15.9152,-175.225,191.049
927783,2010345194,11.5202,-177.853,191.773
927784,2010354459,7.03674,-179.767,191.494
927785,2010363670,2.63944,-181.67,191.448
927786,2010372887,-2.11204,-183.394,192.079
927787,2010382115,-6.67985,-184.381,192.23
927788,2010391351,-11.0185,-185.516,193.06
927789,2010400591,-15.7935,-186.713,193.861
927790,2010409815,-20.2739,-187.892,194.716
927791,2010419048,-24.9157,-189.126,195.34
927792,2010428266,-29.1443,-190.485,196.039
927793,2010437517,-33.4619,-191.421,196.397
927794,2010446645,-37.5619,-192.264,195.843
927795,2010455957,-42.796,-193.707,198.318
927796,2010465124,-47.7859,-194.951,200.435
927797,2010474418,-52.4867,-195.425,201.868
927798,2010483582,-57.7739,-196.239,203.807
927799,2010492872,-61.2321,-195.162,204.606
927800,2010502051,-66.3479,-195.888,206.84
927801,2010511318,-70.2181,-194.958,207.623
927802,2010520591,-73.4128,-192.671,207.648
927803,2010529692,-77.137,-189.771,207.398
927804,2010539023,-80.4689,-187.425,207.635
927805,2010548217,-83.1443,-183.18,207.462
927806,2010557425,-87.8198,-180.555,208.869
927807,2010566665,-93.4852,-179.316,211.279
927808,2010575943,-96.53,-176.038,211.351
927809,2010585168,-97.9881,-174.199,211.242
927810,2010594314,-100.059,-170.957,213.641
927811,2010603658,-103.907,-164.746,214.617
927812,2010612773,-105.381,-161.312,216.117
927813,2010622086,-106.495,-157.756,217.278
927814,2010631256,-110.016,-150.301,217.661
927815,2010640559,-111.314,-142.71,217.75
927816,2010649776,-113.938,-137.09,219.588
927817,2010658995,-115.292,-132.637,220.652
927818,2010668166,-117.688,-126.326,222.093
927819,2010677359,-119.787,-120.311,223.672
927820,2010686710,-121.174,-114.328,225.019
927821,2010695932,-121.321,-110.63,227.98
927822,2010705115,-122.226,-104.604,228.923
927823,2010714292,-123.034,-98.5271,229.543
927824,2010723644,-124.304,-91.8466,230.623
927825,2010732853,-125.331,-85.9824,231.878
927826,2010742094,-125.642,-80.1058,232.957
927827,2010751296,-126.295,-73.8408,234.434
927828,2010760510,-126.57,-68.2671,235.414
927829,2010769746,-126.513,-62.5376,236.249
927830,2010778981,-126.16,-57.2702,237.261
927831,2010788177,-125.516,-52.0803,238.396
927832,2010797479,-125.565,-46.0862,239.762
927833,2010806637,-125.04,-40.4196,240.943
927834,2010815930,-124.221,-34.6686,242.072
927835,2010825129,-122.985,-29.0518,243.228
927836,2010834402,-121.395,-23.5427,244.391
927837,2010843533,-119.867,-17.7873,245.601
927838,2010852833,-117.879,-12.3996,246.742
927839,2010862031,-115.759,-7.58827,248.128
927840,2010871282,-113.504,-2.43727,249.347
927841,2010880517,-111.322,3.13222,250.563
927842,2010889736,-108.657,8.4091,251.423
927843,2010898989,-105.805,13.3498,252.609
927844,2010908219,-103.155,18.7471,253.898
927845,2010917417,-99.9875,23.2331,254.858
927846,2010926678,-96.671,27.2904,255.693
927847,2010935878,-93.4027,31.3364,256.713
927848,2010945118,-89.7262,35.2278,257.602
927849,2010954349,-86.0823,39.225,258.467
927850,2010963503,-82.2713,42.816,259.128
927851,2010972816,-78.2821,46.5369,259.807
927852,2010982052,-74.3421,50.2949,260.787
927853,2010991278,-70.1564,53.0868,261.484
927854,2011000492,-65.8353,56.1444,262.226
927855,2011009741,-61.3745,58.3531,262.867
927856,2011018935,-56.9679,60.8777,263.572
927857,2011028119,-52.3226,63.1801,264.302
927858,2011037445,-47.6111,64.8041,264.943
927859,2011046548,-43.1841,66.1905,265.484
927860,2011055858,-38.3858,67.8627,266.083
927861,2011065113,-33.4988,69.108,266.733
927862,2011074351,-28.4692,70.2947,267.464
927863,2011083516,-23.6,70.8859,268.167
927864,2011092792,-18.5838,71.1512,268.72
927865,2011101991,-13.7488,71.11,269.277
927866,2011111249,-8.75283,70.7685,270.041
927867,2011120500,-3.7847,70.0005,270.766
927868,2011129644,0.969039,69.286,271.574
927869,2011139003,5.73536,68.3291,272.447
927870,2011148082,10.4808,66.3717,273.352
927871,2011157350,15.3681,64.6588,274.233
927872,2011166623,20.014,62.5433,274.918
927873,2011175862,24.8345,60.1595,275.792
927874,2011185122,29.5373,58.0817,276.578
927875,2011194240,34.1799,55.9922,277.489
927876,2011203547,38.7059,52.8767,278.283
927877,2011212768,43.202,50.3275,279.028
927878,2011221989,47.4994,47.3633,279.607
927879,2011231246,51.7324,44.0109,280.41
927880,2011240480,55.6549,40.805,280.668
927881,2011249666,59.5279,36.6612,280.976
927882,2011258884,63.5337,32.4166,281.229
927883,2011268190,67.314,28.4409,281.512
927884,2011277277,71.0501,24.6249,281.703
927885,2011286611,74.7171,20.4301,281.989
927886,2011295830,78.2697,15.8366,281.939
927887,2011305118,81.6676,12.0423,281.674
927888,2011314352,84.8906,7.5875,281.654
927889,2011323514,88.0488,3.03791,281.263
927890,2011332735,91.1809,-2.01006,280.818
927891,2011342038,94.0587,-6.45846,280.551
927892,2011351233,96.4607,-10.7721,280.177
927893,2011360394,98.7551,-15.4319,279.721
927894,2011369642,100.862,-20.2965,278.786
927895,2011378855,102.964,-25.0741,278.17
927896,2011388164,104.844,-29.8679,277.548
927897,2011397380,106.446,-34.5477,276.785
927898,2011425058,110.55,-49.3159,274.131
927899,2011434275,110.962,-53.9692,273.285
927900,2011443508,111.207,-58.968,272.366
927901,2011452710,111.259,-64.2033,271.488
927902,2011462011,111.264,-69.3744,270.531
927903,2011471215,110.852,-74.3084,269.566
927904,2011480494,110.209,-79.4799,268.633
927905,2011489694,109.226,-84.5753,267.523
927906,2011498947,108.006,-89.7501,266.34
927907,2011508092,106.471,-95.281,264.998
927908,2011517361,104.745,-100.774,263.709
927909,2011526589,102.867,-105.847,262.465
927910,2011535858,100.751,-111.094,261.216
927911,2011545034,98.4567,-116.283,260.228
927912,2011554253,95.7956,-121.328,258.99
927913,2011563508,92.9675,-126.521,257.731
927914,2011572683,89.7372,-131.771,256.648
927915,2011581910,86.6104,-137.012,255.604
927916,2011591176,83.5158,-142.377,254.431
927917,2011600445,80.1971,-147.36,253.487
927918,2011609665,76.6402,-153.068,252.372
927919,2011618870,72.8685,-158.37,251.754
927920,2011628121,69.2298,-163.546,251.158
927921,2011637301,65.5811,-168.687,250.328
927922,2011646504,61.4396,-172.985,249.767
927923,2011655843,57.2697,-177.547,249.518
927924,2011665054,53.3089,-181.966,249.131
927925,2011674281,49.1922,-186.168,248.894
927926,2011683485,45.2889,-190.087,248.84
927927,2011692731,41.4907,-194.195,248.65
927928,2011701954,37.4541,-198.053,248.956
927929,2011711116,33.074,-201.496,248.614
927930,2011720435,28.5255,-204.803,248.612
927931,2011729571,24.4956,-207.395,248.546
927932,2011738883,20.4904,-210.845,248.805
927933,2011748111,16.6614,-213.696,248.811
927934,2011757297,13.066,-216.588,248.823
927935,2011766510,9.03753,-219.019,249
927936,2011775790,4.72081,-221.104,249.813
927937,2011785017,0.207925,-222.41,250.522
927938,2011794163,-3.29316,-223.689,249.682
927939,2011803435,-6.99151,-224.98,249.284
927940,2011812718,-11.289,-226.604,251.135
927941,2011821887,-15.3581,-227.072,250.12
927942,2011831226,-18.8057,-227.831,249.583
927943,2011840394,-22.2867,-229.381,250.043
927944,2011849624,-27.2291,-231.158,251.243
927945,2011858863,-31.1779,-232.026,251.257
927946,2011868114,-35.8621,-231.09,250.509
927947,2011877211,-39.9094,-231.242,250.493
927948,2011886469,-44.0519,-231.27,250.72
927949,2011895812,-48.6347,-232.492,251.925
927950,2011904985,-52.8064,-230.796,250.901
927951,2011914258,-56.7135,-230.794,250.333
927952,2011923481,-61.1209,-230.297,251.132
927953,2011932656,-65.8774,-228.84,251.335
927954,2011941902,-71.3368,-228.096,252.348
927955,2011951168,-76.8496,-227.75,253.429
927956,2011960300,-80.3978,-226.055,252.836
927957,2011969626,-85.3899,-224.71,253.02
927958,2011978858,-88.9898,-222.952,251.739
927959,2011988074,-92.7773,-220.232,249.83
927960,2011997345,-97.841,-217.421,248.73
927961,2012006530,-100.943,-214.034,248.784
927962,2012015752,-105.066,-211.631,250.331
927963,2012025000,-108.742,-208.537,250.469
927964,2012034192,-110.93,-203.765,248.412
927965,2012043386,-112.24,-200.699,247.295
927966,2012052675,-114.23,-197.89,247.507
927967,2012061909,-116.648,-196.24,248.242
927968,2012071132,-121.676,-193.132,249.257
927969,2012080370,-122.631,-190.898,249.278
927970,2012089602,-125.07,-185.385,247.818
927971,2012098808,-127.331,-179.87,246.273
927972,2012108023,-130.613,-174.996,247.366
927973,2012117306,-134.072,-169.46,247.91
927974,2012126505,-136.696,-163.368,247.183
927975,2012135740,-139.244,-158.121,247.747
927976,2012145024,-141.791,-153.319,249.032
927977,2012154188,-143.698,-148.162,249.669
927978,2012163367,-144.017,-142.658,248.722
927979,2012172680,-146.034,-137.758,250.239
927980,2012181947,-148.249,-132.335,251.895
927981,2012191125,-147.925,-128.782,253.049
927982,2012200352,-147.7,-123.732,253.335
927983,2012209550,-147.482,-118.579,254.102
927984,2012218762,-147.919,-112.416,254.673
927985,2012228062,-147.406,-106.995,255.336
927986,2012237294,-146.837,-101.178,256.255
927987,2012246410,-146.608,-95.1804,257.133
927988,2012255680,-146.31,-88.3077,257.324
927989,2012264985,-145.669,-82.2196,258.295
927990,2012274225,-145.004,-75.9121,259.125
927991,2012283390,-143.839,-69.504,259.918
927992,2012292679,-142.29,-64.0475,260.362
927993,2012301899,-140.917,-57.8236,261.365
927994,2012311098,-138.665,-52.6052,261.884
927995,2012320304,-137.657,-45.979,263.731
927996,2012329495,-135.536,-39.6676,264.702
927997,2012338807,-132.385,-34.8796,265.245
927998,2012347987,-129.525,-29.4391,265.931
927999,2012357260,-126.434,-23.7965,266.232
928000,2012366508,-123.52,-18.5154,267.172
928001,2012375729,-120.388,-13.4429,268.003
928002,2012384966,-117.281,-7.92654,268.928
928003,2012394087,-113.878,-3.02602,269.603
928004,2012403361,-110.01,1.82656,270.188
928005,2012412653,-106.087,6.33342,270.978
928006,2012421897,-102.17,11.0141,271.801
928007,2012431104,-97.7478,14.9563,272.371
928008,2012440330,-93.1318,18.7531,272.971
928009,2012449607,-88.3819,22.326,273.701
928010,2012458777,-83.6356,25.4468,274.372
928011,2012467964,-78.8878,28.5661,274.861
928012,2012477139,-73.9739,30.7437,275.577
928013,2012486524,-69.1495,33.0437,276.746
928014,2012495729,-64.1572,35.2908,277.416
928015,2012504932,-59.1228,37.4895,277.815
928016,2012514180,-54.1409,39.5914,278.07
928017,2012523337,-49.111,40.9944,278.519
928018,2012532606,-43.969,42.0786,279.056
928019,2012541894,-38.8336,42.8502,279.445
928020,2012551032,-33.7555,43.4416,279.857
928021,2012560258,-28.4387,44.4285,280.249
928022,2012569547,-23.1785,44.9093,280.697
928023,2012597178,-4.8918,44.3995,282.069
928024,2012606482,-0.986582,43.8942,282.257
928025,2012615609,3.53474,43.0982,282.557
928026,2012624955,8.51328,42.2363,282.965
928027,2012634189,13.6573,40.978,283.423
928028,2012643365,18.8881,39.7213,283.707
928029,2012652601,24.3225,37.6595,283.858
928030,2012661879,29.6845,35.6048,284.106
928031,2012671026,34.9449,33.2031,284.465
928032,2012680302,40.3601,30.6345,284.761
928033,2012689512,45.5132,28.0769,285.359
928034,2012698784,50.5985,25.0761,285.849
928035,2012708011,55.5437,21.5763,286.486
928036,2012717231,60.3869,18.1961,286.77
