%frameid,time(us),x(mm),y(mm),z(mm) 
3501425,1964115890,27.4369,-129.674,309.278
3501426,1964125504,26.8816,-122.875,300.071
3501427,1964135125,26.2318,-115.396,289.922
3501428,1964144709,25.2813,-107.093,279.833
3501429,1964154337,24.6237,-99.3845,269.761
3501430,1964163992,23.9564,-91.5052,258.768
3501431,1964173616,23.5357,-83.8309,247.618
3501432,1964183308,23.0859,-76.6954,236.157
3501433,1964192880,22.4196,-69.9575,224.697
3501434,1964202566,21.9062,-63.2217,213.054
3501435,1964212120,21.4983,-56.9221,201.556
3501436,1964221805,21.0446,-50.7895,190.222
3501437,1964231417,20.5971,-45.1064,179.029
3501438,1964241027,19.9836,-39.9472,168.13
3501439,1964250585,19.39,-35.0793,157.629
3501440,1964260311,18.5459,-30.1711,147.882
3501441,1964269875,17.4187,-25.6019,138.821
3501442,1964279561,16.2182,-21.6735,130.742
3501443,1964289186,14.9311,-17.7396,123.62
3501444,1964298868,13.5078,-14.4043,117.41
3501445,1964308462,12.0263,-11.394,111.998
3501446,1964318037,10.5624,-8.7797,107.524
3501447,1964327668,8.94476,-6.56763,103.73
3501448,1964337288,7.2033,-4.80017,101.169
3501449,1964347007,5.70204,-3.70057,99.737
3501450,1964356524,4.54857,-3.07831,99.409
3501451,1964366218,3.38267,-2.62007,99.8015
3501452,1964375806,1.85419,-2.05306,101.185
3501453,1964385463,0.0173978,-1.85848,103.836
3501454,1964395073,-1.66663,-1.40513,107.644
3501455,1964404682,-2.96678,-1.32535,112.287
3501456,1964414308,-4.25105,-1.3442,117.23
3501457,1964423947,-5.24245,-1.40242,122.752
3501458,1964433614,-5.87361,-1.57565,128.427
3501459,1964443216,-6.25278,-1.90516,134.346
3501460,1964452876,-6.64178,-2.46692,140.288
3501461,1964462502,-6.99935,-3.00307,146.036
3501462,1964472173,-6.91943,-3.8281,151.812
3501463,1964481785,-6.73612,-4.99007,157.129
3501464,1964491378,-6.52148,-5.78287,162.219
3501465,1964501036,-6.36715,-6.26203,166.731
3501466,1964510630,-5.97236,-6.98709,170.434
3501467,1964520303,-5.44141,-7.49121,173.308
3501468,1964529866,-5.0359,-7.86666,175.512
3501469,1964539491,-4.48934,-8.196,177.127
3501470,1964549212,-3.7643,-8.48506,178.242
3501471,1964558792,-3.0726,-8.6904,178.815
3501472,1964568454,-2.27386,-8.71624,178.886
3501473,1964577995,-1.41347,-8.61138,178.407
3501474,1964587593,-0.0625684,-8.47627,177.074
3501475,1964597229,1.50805,-8.06016,174.508
3501476,1964606876,3.52813,-7.6588,170.881
3501477,1964616524,5.15989,-7.32413,166.876
3501478,1964626209,7.05489,-7.23975,162.177
3501479,1964635787,9.05974,-7.22246,157.399
3501480,1964645414,10.7786,-7.16223,152.632
3501481,1964655094,12.9261,-7.22893,147.562
3501482,1964664719,14.9716,-7.60432,143.367
3501483,1964674299,17.003,-8.04571,139.83
3501484,1964683914,18.7419,-8.43935,137.148
3501485,1964693497,20.2611,-9.07247,135.063
3501486,1964703174,21.9825,-9.74593,133.831
3501487,1964712808,23.5639,-10.4626,132.983
3501488,1964722443,24.859,-11.0977,132.628
3501489,1964732064,26.6525,-12.5755,133.308
3501490,1964741705,28.2253,-14.2133,134.437
3501491,1964751369,29.7773,-17.1908,137.159
3501492,1964760964,31.0599,-19.5815,140.273
3501493,1964770646,32.3603,-21.7621,143.486
3501494,1964780261,33.1874,-24.45,148.795
3501495,1964789791,34.212,-27.1607,153.687
3501496,1964799507,35.0078,-30.3384,159.053
3501497,1964809105,35.8632,-33.5204,164.74
3501498,1964818711,36.8493,-36.8314,170.729
3501499,1964828416,37.7878,-40.5699,177.393
3501500,1964838011,38.8166,-44.4671,184.639
3501501,1964847639,39.8506,-48.2745,192.311
3501502,1964857297,41.1644,-51.9143,200.696
3501503,1964866866,42.5559,-55.5146,209.448
3501504,1964876541,43.9264,-59.5154,218.795
3501505,1964886181,45.8043,-63.6937,228.337
3501506,1964895822,47.587,-67.9447,238.27
3501507,1964905437,49.2659,-72.6742,247.495
3501508,1964915089,50.975,-77.9106,256.669
3501509,1964924659,53.0417,-83.6093,266.562
3501510,1964934347,54.9045,-89.4772,276.431
3501511,1964943905,57.042,-95.5559,285.975
3501512,1964953497,59.0439,-101.397,295.566
3501513,1964963204,60.8688,-107.455,304.401
3501514,1964992026,65.4953,-124.19,333.475
3501515,1965001715,66.1464,-130.141,337.947
3501516,1965011320,67.1279,-136.883,342.831
3501517,1965020913,68.1222,-143.978,347.645
3501518,1965030642,68.8491,-149.276,352.245
3501519,1965040167,69.6239,-154.096,355.927
3501520,1965049864,69.802,-158.495,359.196
3501521,1965059428,70.1903,-162.286,362.533
3501522,1965069053,69.9782,-165.236,365.827
3501523,1965078703,69.6606,-167.795,367.704
3501524,1965088338,69.708,-170.721,369.158
3501525,1965097960,69.5049,-172.12,369.72
3501526,1965107663,68.9458,-172.875,369.548
3501527,1965117247,68.0583,-174.223,368.636
3501528,1965126928,66.755,-174.74,366.158
3501529,1965136543,65.6676,-174.019,363.383
3501530,1965146105,64.3251,-172.774,361.43
3501531,1965155814,62.7313,-170.729,357.436
3501532,1965165405,61.1155,-168.374,352.69
3501533,1965175063,59.4534,-164.524,347.595
3501534,1965184689,58.0391,-159.923,340.967
3501535,1965194258,56.9316,-156.078,334.686
3501536,1965203877,56.1095,-151.546,328.614
3501537,1965213483,55.273,-146.954,322.412
3501538,1965223114,54.1421,-141.294,315.857
3501539,1965232739,53.6003,-136.762,309.225
3501540,1965242450,53.6287,-131.575,302.479
3501541,1965252036,53.1065,-125.69,295.791
3501542,1965261659,53.1199,-120.969,289.702
3501543,1965271294,53.1286,-115.939,284.145
3501544,1965280960,53.2757,-111.255,279.405
3501545,1965290607,53.2795,-106.49,274.753
3501546,1965300239,53.4263,-101.651,270.36
3501547,1965309840,53.12,-97.4301,266.367
3501548,1965319448,52.6709,-93.149,262.055
3501549,1965329072,52.1528,-88.3995,258.077
3501550,1965338655,51.2341,-83.8154,253.552
3501551,1965348366,50.2291,-79.1043,248.777
3501552,1965357985,48.999,-74.0571,243.368
3501553,1965367574,47.4897,-69.0027,237.157
3501554,1965377179,45.7357,-63.5728,230.559
3501555,1965386860,43.4998,-57.4276,223.522
3501556,1965396678,41.2499,-51.3067,215.769
3501557,1965406033,38.6357,-44.8625,207.925
3501558,1965415754,36.0389,-38.3907,199.299
3501559,1965425351,33.4906,-31.703,190.579
3501560,1965434994,30.9506,-25.4822,181.392
3501561,1965444611,28.6631,-19.8894,171.761
3501562,1965454298,26.3956,-13.8581,162.179
3501563,1965463914,24.278,-8.40971,152.518
3501564,1965473459,22.1549,-3.32555,142.76
3501565,1965483187,20.2415,1.46849,133.445
3501566,1965492799,18.4938,5.54503,124.35
3501567,1965502343,16.8343,9.60469,115.357
3501568,1965512005,15.5376,12.6039,106.854
3501569,1965521607,14.5448,14.8179,100.026
3501570,1965531314,13.1359,16.2824,93.7477
3501571,1965540935,11.6413,16.7282,88.6681
3501572,1965550480,9.8982,17.5427,84.3637
3501573,1965560159,8.43991,18.1032,80.868
3501574,1965569754,6.96796,18.711,78.7414
3501575,1965579401,6.00668,19.0556,77.3282
3501576,1965589068,5.0887,19.2742,76.8148
3501577,1965598696,4.17454,19.548,76.9314
3501578,1965608331,3.36213,19.614,77.5118
3501579,1965617962,2.50458,19.7436,78.821
3501580,1965627550,1.297,19.9173,81.7016
3501581,1965637200,0.15121,20.1826,85.4348
3501582,1965646795,-0.55227,20.0639,89.9095
3501583,1965656379,-1.28075,20.2434,94.437
3501584,1965666110,-1.60331,20.1797,100.49
3501585,1965675674,-1.82112,20.0366,106.869
3501586,1965685296,-1.85619,19.8308,113.674
3501587,1965694957,-1.85324,19.5737,121.047
3501588,1965704627,-1.67366,18.9303,128.523
3501589,1965714257,-1.23458,17.9568,136.168
3501590,1965723791,-0.846795,16.8595,144.041
3501591,1965733510,-0.296416,15.4255,152.103
3501592,1965743123,0.322044,13.7352,159.978
3501593,1965752788,1.13267,12.2406,167.855
3501594,1965762357,2.0008,10.2088,175.515
3501595,1965772042,2.84581,7.64279,183.288
3501596,1965781656,3.90879,5.33175,190.441
3501597,1965791289,4.93896,2.38069,197.892
3501598,1965800883,5.99411,-0.294037,204.574
3501599,1965810483,7.12638,-3.05723,211.045
3501600,1965820166,7.79362,-5.85749,217.477
3501601,1965829783,8.56035,-8.68391,223.57
3501602,1965849053,10.1441,-14.6961,233.845
3501603,1965858624,10.2219,-17.2869,237.659
3501604,1965868291,10.5127,-20.0369,240.885
3501605,1965877946,11.3512,-22.7656,243.333
3501606,1965887519,12.0214,-25.7977,245.554
3501607,1965897200,12.2268,-27.8379,246.629
3501608,1965906725,12.5438,-30.2046,247.525
3501609,1965916420,13.0682,-32.7881,247.821
3501610,1965926039,13.5812,-35.6447,248.166
3501611,1965935701,13.948,-38.0324,248.184
3501612,1965945341,14.5576,-40.3323,248.15
3501613,1965954945,15.3654,-43.4452,248.038
3501614,1965964578,16.6847,-46.7584,248.224
3501615,1965974231,17.754,-49.5079,248.525
3501616,1965983872,19.0212,-52.1312,249.527
3501617,1965993487,20.7756,-55.5015,251.439
3501618,1966003125,22.8973,-59.0732,253.939
3501619,1966012677,24.5662,-62.3842,256.966
3501620,1966022317,26.7667,-65.9364,260.64
3501621,1966031922,28.7664,-69.9226,265.295
3501622,1966041565,30.7968,-74.195,270.665
3501623,1966051194,32.9179,-78.5649,276.684
3501624,1966060869,35.161,-83.5669,283.09
3501625,1966070535,37.3145,-89.3254,289.637
3501626,1966080181,39.4042,-94.9257,296.307
3501627,1966089669,41.397,-101.271,303.464
3501628,1966099347,43.5976,-107.806,310.289
3501629,1966109022,45.2599,-115.31,317.287
3501630,1966118687,46.9986,-121.584,324.232
3501631,1966128285,48.807,-128.15,330.662
3501632,1966137927,50.2429,-135.268,337.503
3501633,1966147505,51.7677,-142.112,343.011
3501634,1966157059,53.209,-148.421,348.188
3501635,1966166773,54.482,-155.287,352.787
3501636,1966176439,55.6437,-162.239,357.435
3501637,1966186064,56.4877,-168.299,361.215
3501638,1966214993,58.7783,-188.574,371.342
3501639,1966224561,59.6137,-193.927,371.686
3501640,1966234174,60.2021,-198.358,372.594
3501641,1966243777,60.4916,-202.153,373.016
3501642,1966253452,60.1469,-205.292,373.425
3501643,1966263038,59.9207,-207.356,372.684
3501644,1966272656,60.4035,-210.815,371.897
3501645,1966282363,59.6882,-211.84,369.574
3501646,1966291972,59.3721,-212.63,367.574
3501647,1966301618,58.6382,-212.795,365.152
3501648,1966311257,56.8068,-212.987,361.163
3501649,1966320852,55.83,-211.805,356.589
3501650,1966330432,54.9371,-209.315,352.77
3501651,1966340001,54.2397,-205.999,347.94
3501652,1966349686,53.6385,-201.585,342.341
3501653,1966359384,52.5133,-196.406,337.121
3501654,1966368974,50.9207,-190.226,331.211
3501655,1966378624,49.4943,-182.692,324.993
3501656,1966388224,47.686,-175.316,318.19
3501657,1966397829,45.8247,-166.554,311.895
3501658,1966407475,43.6673,-157.801,304.896
3501659,1966417102,41.3606,-147.246,297.172
3501660,1966426725,39.698,-137.39,288.65
3501661,1966436351,37.521,-127.099,280.11
3501662,1966446060,34.6742,-115.656,271.873
3501663,1966455658,32.4515,-105.472,262.909
3501664,1966465257,30.5932,-95.232,253.523
3501665,1966474892,28.2253,-85.1356,243.883
3501666,1966484544,25.7858,-75.3372,234.14
3501667,1966494124,23.7732,-66.5379,224.133
3501668,1966503746,21.9433,-57.5044,214.813
3501669,1966513379,19.9356,-48.9259,205.069
3501670,1966522983,18.2867,-41.2907,195.916
3501671,1966532696,16.8607,-34.8546,187.008
3501672,1966542302,15.548,-28.4176,179.195
3501673,1966551947,14.1644,-23.4736,171.979
3501674,1966561561,12.86,-19.0204,165.719
3501675,1966571148,11.8426,-15.6448,160.798
3501676,1966590403,9.08006,-8.7824,153.669
3501677,1966599994,8.38742,-7.22736,152.35
3501678,1966609645,7.91084,-6.10728,152.314
3501679,1966619248,6.93813,-4.27338,153.09
3501680,1966628933,5.74837,-2.47642,154
3501681,1966638523,4.7105,-1.41283,156.576
3501682,1966648170,3.51131,-0.510534,159.95
3501683,1966657868,2.42226,0.0256895,163.411
3501684,1966667442,1.24925,0.755486,167.038
3501685,1966677064,0.0429793,1.346,170.465
3501686,1966686749,-1.05252,1.55372,173.208
3501687,1966696313,-2.20828,1.95878,176.174
3501688,1966705992,-3.43749,2.13291,178.583
3501689,1966715645,-4.80813,2.30466,180.443
3501690,1966725269,-6.16553,2.24631,181.948
3501691,1966734879,-7.66645,2.45578,183.361
3501692,1966744474,-9.10876,2.5439,184.197
3501693,1966754170,-10.3901,2.59338,184.565
3501694,1966763773,-11.6617,2.68022,184.342
3501695,1966773336,-13.1162,2.68467,183.28
3501696,1966782973,-14.974,2.86602,181.158
3501697,1966792597,-16.6648,3.27392,178.135
3501698,1966802295,-18.1856,3.84664,173.905
3501699,1966811875,-19.4368,5.23611,167.927
3501700,1966821542,-20.1511,5.57275,162.517
3501701,1966831183,-20.8519,5.95588,156.785
3501702,1966840809,-20.7452,6.45103,150.472
3501703,1966850466,-20.2714,6.8255,144.178
3501704,1966860091,-19.838,6.92468,137.999
3501705,1966869695,-19.3296,7.42879,131.791
3501706,1966879277,-18.3861,7.84768,125.762
3501707,1966888895,-17.0822,8.3315,119.999
3501708,1966898577,-15.5354,8.35986,115.121
3501709,1966908227,-13.8639,7.97463,110.944
3501710,1966917826,-12.0524,7.619,107.225
3501711,1966927469,-10.2446,7.25409,104.294
3501712,1966937054,-8.39678,7.06344,101.29
3501713,1966946670,-6.45709,6.88254,98.9178
3501714,1966956246,-4.52989,6.19634,99.4346
3501715,1966965918,-2.45829,5.16711,100.681
3501716,1966975597,-0.247548,3.94935,102.426
3501717,1966985250,2.15603,2.58362,104.997
3501718,1966994861,4.4742,0.758735,108.026
3501719,1967004474,6.26009,-0.658574,111.44
3501720,1967014067,8.13789,-1.98002,114.946
3501721,1967023790,10.0767,-3.77561,119.122
3501722,1967033342,11.9724,-5.70859,123.541
3501723,1967042964,13.7893,-7.92353,128.446
3501724,1967052628,15.5267,-10.2303,134.001
3501725,1967062213,17.0882,-12.3226,140.041
3501726,1967071846,18.9644,-14.7962,146.943
3501727,1967081490,21.0482,-17.5709,154.188
3501728,1967091168,23.2,-20.2024,161.852
3501729,1967100732,25.204,-22.9179,169.801
3501730,1967110356,27.4692,-25.747,177.751
3501731,1967120079,29.9041,-28.6521,186.297
3501732,1967129622,32.1607,-31.2953,194.793
3501733,1967139290,34.8156,-34.2743,202.974
3501734,1967148965,37.0964,-37.2949,210.758
3501735,1967158567,39.4243,-40.8101,218.897
3501736,1967168199,41.6705,-44.3574,225.848
3501737,1967177778,43.8056,-47.8032,232.833
3501738,1967187360,45.1892,-51.3505,239.413
3501739,1967197099,46.7852,-53.8544,245.332
3501740,1967206623,48.4541,-56.5446,250.109
3501741,1967216278,49.4471,-59.2586,254.274
3501742,1967225946,50.179,-62.3021,258.119
3501743,1967235577,50.682,-65.054,261.196
3501744,1967245164,50.7484,-66.9341,263.468
3501745,1967254872,50.781,-68.8905,264.62
3501746,1967264468,49.94,-70.6641,265.616
3501747,1967274060,49.0829,-72.595,266.208
3501748,1967283744,48.3181,-74.3669,265.939
3501749,1967293308,47.9071,-75.8977,265.48
3501750,1967302989,47.2013,-77.1937,264.298
3501751,1967312562,46.4814,-78.3586,262.767
3501752,1967322243,46.3354,-79.8473,260.399
3501753,1967331873,46.2687,-81.6994,257.584
3501754,1967341547,46.624,-83.626,255.221
3501755,1967351149,47.0326,-85.7351,252.719
3501756,1967360714,47.2904,-87.6046,250.843
3501757,1967370391,47.8315,-89.5084,249.176
3501758,1967379960,48.0842,-90.9733,248.221
3501759,1967389550,48.4802,-92.7444,247.622
3501760,1967399274,48.7326,-94.5372,247.34
3501761,1967408837,49.3786,-96.6358,247.815
3501762,1967437797,52.7711,-103.206,256.014
3501763,1967447414,53.6872,-105.594,258.41
3501764,1967456961,54.8863,-108.551,261.543
3501765,1967466636,56.6921,-112.164,265.226
3501766,1967476238,58.113,-115.315,268.979
3501767,1967485949,59.2649,-118.442,273.146
3501768,1967495584,60.5329,-121.992,277.031
3501769,1967505178,61.953,-125.442,281.132
3501770,1967514817,63.1504,-128.463,285.465
3501771,1967524451,64.4294,-131.69,289.66
3501772,1967534066,65.7219,-135.634,293.506
3501773,1967543702,66.8421,-138.561,297.63
3501774,1967553313,68.0855,-142.128,301.941
3501775,1967562942,69.253,-145.479,306.499
3501776,1967572586,70.6548,-148.647,311.619
3501777,1967582132,71.7357,-151.327,316.059
3501778,1967591758,72.7641,-154.8,319.988
3501779,1967601467,73.4073,-157.697,323.093
3501780,1967611124,74.0373,-160.922,325.442
3501781,1967620703,74.1562,-164.085,328.427
3501782,1967630361,74.7651,-167.116,331.486
3501783,1967639906,74.7345,-169.002,334.362
3501784,1967649614,74.429,-171.011,336.835
3501785,1967659261,74.1437,-172.698,338.718
3501786,1967668882,74.0536,-174.194,340.062
3501787,1967678476,73.6341,-175.786,341.079
3501788,1967688085,72.9881,-176.478,341.446
3501789,1967697729,72.2775,-176.761,341.392
3501790,1967707395,71.3065,-176.685,340.956
3501791,1967716995,69.481,-176.017,339.771
3501792,1967726598,66.3064,-174.204,337.987
3501793,1967736290,63.7396,-171.517,335.662
3501794,1967745867,60.7326,-169.035,333.001
3501795,1967755542,58.0144,-165.699,329.037
3501796,1967765183,54.8739,-161.384,324.903
3501797,1967774872,51.2938,-156.856,319.913
3501798,1967784428,48.3788,-151.855,314.083
3501799,1967794056,45.0928,-146.213,308.15
3501800,1967803640,42.3407,-140.05,301.454
3501801,1967813329,38.6789,-132.407,294.594
3501802,1967822828,35.4109,-123.867,287.802
3501803,1967832564,31.8567,-114.941,280.155
3501804,1967842228,28.4967,-106.025,271.993
3501805,1967851819,25.3304,-97.5225,263.088
3501806,1967861394,22.2258,-88.5164,254.342
3501807,1967871013,19.4979,-79.6031,245.218
3501808,1967880643,16.6338,-70.4356,236.419
3501809,1967890341,14.2136,-61.5411,226.972
3501810,1967899963,11.2329,-52.996,217.417
3501811,1967909597,9.00249,-45.4096,207.466
3501812,1967919182,7.152,-37.929,197.864
3501813,1967928858,4.9906,-30.7104,188.13
3501814,1967938440,3.1769,-24.1185,178.325
3501815,1967948143,1.43341,-17.8412,168.832
3501816,1967957661,-0.118827,-12.1072,159.594
3501817,1967967296,-2.21797,-7.04388,150.412
3501818,1967976994,-4.23465,-2.89795,141.696
3501819,1967986644,-6.20166,1.32553,133.688
3501820,1967996291,-8.05472,5.02716,126.143
3501821,1968005903,-9.65103,8.18831,119.655
3501822,1968015429,-11.3206,10.7405,114.384
3501823,1968025164,-12.9908,12.6943,110.004
3501824,1968034794,-14.7036,14.3777,107.323
3501825,1968044343,-16.3212,15.5692,105.793
3501826,1968054041,-17.8828,16.4254,105.487
3501827,1968063584,-19.2985,16.8311,106.134
3501828,1968073211,-21.1674,17.3667,107.702
3501829,1968082928,-23.3337,18.2658,111.378
3501830,1968092541,-25.1213,18.529,114.808
3501831,1968102127,-26.7308,18.5562,119.022
3501832,1968111811,-28.4005,18.2073,123.644
3501833,1968121435,-29.7525,17.5317,128.343
3501834,1968131032,-31.1076,17.1533,133.169
3501835,1968140682,-32.3691,16.3085,138.363
3501836,1968150308,-33.6068,15.4305,143.858
3501837,1968159943,-34.7499,14.9535,148.864
3501838,1968169568,-35.9264,14.2719,154.033
3501839,1968179212,-36.7202,13.2515,158.719
3501840,1968188817,-37.535,12.4601,162.917
3501841,1968198459,-38.3448,11.6189,166.643
3501842,1968208088,-39.025,10.2969,170.246
3501843,1968217707,-39.3441,9.1236,173.142
3501844,1968227338,-39.7081,8.07552,175.52
3501845,1968236891,-39.9631,6.87094,177.31
3501846,1968246506,-39.9748,5.68261,178.571
3501847,1968256180,-40.0184,4.99142,179.403
3501848,1968265818,-39.8881,4.34492,180.025
3501849,1968275401,-39.7763,3.82829,180.281
3501850,1968285051,-39.6081,3.3114,180.326
3501851,1968294733,-38.9032,2.09306,179.936
3501852,1968304378,-37.9509,0.970386,179.076
3501853,1968314021,-36.5547,-0.342965,177.647
3501854,1968323639,-35.0276,-1.29047,175.903
3501855,1968333260,-33.09,-2.08999,173.553
3501856,1968342907,-30.6528,-3.11774,171.036
3501857,1968352510,-28.5102,-3.40792,168.854
3501858,1968362101,-25.4795,-3.98792,166.047
3501859,1968371769,-22.5499,-4.57861,163.59
3501860,1968381355,-19.3585,-5.09256,160.977
3501861,1968391043,-15.7594,-5.47515,158.19
3501862,1968400620,-11.7652,-5.94304,155.281
3501863,1968410278,-7.61398,-6.50889,152.2
3501864,1968419931,-3.35684,-7.11749,149.335
3501865,1968429494,0.988648,-8.00218,146.575
3501866,1968439125,4.95397,-8.59251,144.312
3501867,1968448750,9.13264,-9.32325,142.486
3501868,1968458394,12.6261,-9.78203,141.646
3501869,1968468098,16.1222,-10.2078,141.889
3501870,1968477635,19.6501,-10.7794,142.599
3501871,1968487317,23.7593,-11.5711,144.097
3501872,1968496941,27.4368,-12.0998,145.543
3501873,1968506491,29.2347,-12.7518,146.392
3501874,1968516234,34.0388,-13.7269,151.614
3501875,1968525834,38.0386,-14.8034,156.186
3501876,1968535376,41.5251,-15.8225,160.843
3501877,1968545046,44.8171,-17.0967,165.488
3501878,1968554679,47.8969,-18.7351,170.623
3501879,1968564241,50.6288,-20.3114,175.759
3501880,1968573945,53.1653,-22.2632,181.529
3501881,1968583610,55.4941,-24.2791,187.698
3501882,1968593233,57.539,-26.4742,194.137
3501883,1968602881,59.1193,-28.9747,201.11
3501884,1968612470,60.4723,-31.7222,208.556
3501885,1968622155,61.4402,-34.8748,216.566
3501886,1968631788,62.2943,-38.3539,224.598
3501887,1968660607,62.2586,-50.2846,255.197
3501888,1968670262,62.1378,-54.3318,260.8
3501889,1968679836,61.9571,-59.2526,267.514
3501890,1968689453,61.5807,-64.3615,273.787
3501891,1968699147,61.0807,-69.3139,280.457
3501892,1968708801,60.2637,-74.6821,286.786
3501893,1968718398,59.542,-79.366,292.456
3501894,1968728049,59.0178,-84.5602,297.682
3501895,1968737674,58.5675,-88.2875,302.424
3501896,1968747304,58.0276,-93.089,306.536
3501897,1968756924,57.1114,-97.466,310.709
3501898,1968766524,56.1522,-100.805,314.184
3501899,1968776203,55.2372,-104.083,317.172
3501900,1968785808,54.5356,-106.8,319.536
3501901,1968795436,53.856,-108.827,321.245
3501902,1968805057,53.068,-110.592,322.27
3501903,1968814712,52.5845,-111.957,323.049
3501904,1968824335,51.9615,-112.853,323.36
3501905,1968833949,51.5591,-113.401,323.27
3501906,1968843539,50.9512,-113.808,322.916
3501907,1968853223,50.512,-114.186,321.76
3501908,1968862857,50.0178,-114.332,320.644
3501909,1968872476,49.431,-113.907,319.058
3501910,1968882121,48.6851,-112.448,315.947
3501911,1968891740,47.8195,-110.531,313.028
3501912,1968901352,47.3,-107.69,309.577
3501913,1968910928,46.9181,-104.74,304.471
3501914,1968920541,46.1167,-100.523,299.7
3501915,1968930212,45.1352,-95.584,294.705
3501916,1968939814,43.7234,-90.3295,289.346
3501917,1968949525,42.0821,-83.745,283.409
3501918,1968959134,40.8215,-77.0831,276.217
3501919,1968968749,38.8242,-70.2045,269.474
3501920,1968978336,36.7185,-63.3721,261.454
3501921,1968988017,34.7137,-56.8042,253.186
3501922,1968997611,32.5565,-50.0084,245.355
3501923,1969007285,30.1637,-43.6397,237.036
3501924,1969016917,27.662,-37.8291,229.2
3501925,1969026482,25.4339,-32.7339,222.146
3501926,1969036100,23.0481,-27.6469,216.152
3501927,1969045783,20.8352,-23.6868,211.108
3501928,1969055433,19.1232,-20.0002,207.265
3501929,1969065044,17.5599,-16.725,204.35
3501930,1969074663,16.1723,-13.8398,202.134
3501931,1969084315,15.0809,-12.1864,200.548
3501932,1969093884,14.1262,-10.9329,200.046
3501933,1969103573,13.3445,-9.65962,199.43
3501934,1969113197,12.3004,-8.24981,199.654
3501935,1969122725,11.2428,-7.12547,200.084
3501936,1969132384,9.86927,-5.7431,200.816
3501937,1969142006,8.72545,-4.6277,201.458
3501938,1969151650,7.30533,-3.4649,202.111
3501939,1969161287,5.44675,-1.31307,202.963
3501940,1969170903,3.90258,0.169186,203.265
3501941,1969180524,2.12474,1.35951,203.193
3501942,1969190233,0.614782,2.87771,203.049
3501943,1969199831,-0.843778,4.42127,202.054
3501944,1969209438,-2.61317,6.63715,200.796
3501945,1969219053,-4.53124,8.73826,198.84
3501946,1969228658,-6.34085,11.267,196.267
3501947,1969238308,-7.87059,13.7387,193.264
3501948,1969247937,-9.43218,16.2697,189.79
3501949,1969257563,-10.9994,18.58,185.41
3501950,1969267218,-12.3902,21.1678,180.765
3501951,1969276779,-13.2863,23.2329,175.353
3501952,1969286436,-13.7264,24.8335,169.672
3501953,1969296063,-13.9644,27.1318,164.267
3501954,1969305687,-13.9149,28.9042,158.36
3501955,1969315343,-13.5285,30.4177,152.542
3501956,1969324927,-12.8628,31.9946,146.979
3501957,1969334599,-12.1865,33.6564,141.668
3501958,1969344199,-11.0467,34.9166,136.502
3501959,1969353843,-9.62005,35.5948,131.36
3501960,1969363489,-7.93042,36.4735,126.759
3501961,1969373099,-5.93887,36.5919,122.178
3501962,1969382716,-3.88594,36.8037,118.3
3501963,1969392340,-1.86499,36.6912,115.135
3501964,1969401967,0.446225,36.1224,112.656
3501965,1969411608,2.48717,35.7196,110.807
3501966,1969421239,4.55603,35.1998,109.556
3501967,1969430878,6.0166,34.815,108.031
3501968,1969440490,7.97841,33.8653,108.177
3501969,1969450108,10.0992,32.9842,108.325
3501970,1969459739,12.1104,32.031,108.946
3501971,1969469380,14.3677,30.639,109.76
3501972,1969478989,17.0441,28.5359,111.91
3501973,1969488630,19.2206,26.2666,114.569
3501974,1969498254,21.1076,24.2886,117.92
3501975,1969507880,23.0033,21.8586,121.816
3501976,1969517501,24.6854,19.7873,125.918
3501977,1969527130,26.4636,17.0526,130.653
3501978,1969536756,27.8748,14.36,135.799
3501979,1969546397,29.3275,11.8555,141.588
3501980,1969556029,30.6245,9.00438,148.101
3501981,1969565681,31.6669,6.03682,155.036
3501982,1969575305,32.4244,2.77456,162.438
3501983,1969584911,33.2122,-0.531051,170.05
3501984,1969594796,34.2058,-4.56134,177.971
3501985,1969604159,34.9916,-8.71929,185.824
3501986,1969613794,36.0397,-13.439,193.828
3501987,1969623424,36.8246,-17.9428,201.898
3501988,1969633061,37.5314,-22.8005,209.894
3501989,1969642689,37.8914,-27.2484,217.945
3501990,1969652327,38.1825,-31.7524,225.545
3501991,1969661958,38.2827,-35.9465,233.115
3501992,1969671581,38.0801,-39.9004,240.297
3501993,1969681204,37.9359,-44.0154,247.19
3501994,1969690858,37.3757,-47.7168,253.682
3501995,1969700455,36.474,-51.133,259.757
3501996,1969710128,35.3835,-54.655,265.413
3501997,1969719725,33.8688,-57.5034,270.929
3501998,1969729366,32.5331,-60.888,275.209
3501999,1969738971,30.7479,-63.9325,279.15
3502000,1969748607,28.9453,-66.4881,282.768
3502001,1969758247,26.9148,-68.8692,286.144
3502002,1969767858,24.5565,-70.7656,288.618
3502003,1969777486,22.7736,-72.0787,290.583
3502004,1969787127,21.0784,-73.3063,292.157
3502005,1969796781,19.4376,-75.6467,294.299
3502006,1969806367,17.6638,-77.9798,295.952
3502007,1969815987,15.9416,-80.7918,298.207
3502008,1969825637,14.3839,-82.7098,299.829
3502009,1969835253,13.1329,-83.9977,301.308
3502010,1969844910,11.1084,-86.1584,304.803
3502011,1969854517,9.48377,-87.9495,308.532
3502012,1969883463,5.55518,-94.1525,324.37
3502013,1969893070,5.04905,-95.4421,327.319
3502014,1969902690,4.77564,-97.2291,331.099
3502015,1969912332,4.48757,-98.618,335.388
