83237, 1.68814, 1.14835, 9.55991
83348, 2.03575, 1.28295, 12.1672
83487, 2.03061, 1.12662, 11.8093
83596, 2.09937, 1.13887, 12.5474
83704, 2.00888, 1.07762, 10.2953
83840, 1.80758, 0.977375, 9.33758
83938, 1.93742, 1.00623, 9.33758
84045, 1.93323, 1.00548, 8.82453
84141, 2.37592, 1.13443, 11.0004
84253, 2.21566, 1.06967, 10.2953
84361, 2.14126, 1.03005, 9.91398
84474, 2.452, 1.30528, 11.1532
84582, 1.95292, 0.842907, 9.44744
84687, 2.13265, 0.930483, 10.165
84787, 1.86519, 0.687281, 9.12536
84912, 1.93832, 0.623958, 9.44744
85020, 1.94978, 0.518093, 9.12536
85128, 1.92024, 0.375616, 8.92258
85238, 1.90802, 0.188913, 9.23025
85345, 2.84748, 0.655312, 12.9521
85460, 1.93832, 0.00360238, 9.44744
85571, 1.90802, 0.0106501, 9.23025
85678, 1.98503, -0.0785266, 9.67509
85792, 1.82289, -0.172758, 9.12536
85904, 1.95628, -0.238356, 9.79307
86011, 1.86529, -0.321044, 9.33758
86128, 1.86534, -0.405103, 9.44744
86245, 1.64982, -0.265479, 7.72146
86357, 1.5704, -0.291167, 7.04414
86467, 1.85109, -0.877708, 9.12536
86575, 1.89453, -0.952475, 9.44744
86687, 2.06467, -1.06844, 9.91398
86799, 2.07999, -1.2063, 9.91398
86922, 3.02247, -1.42796, 13.8454
87052, 2.0725, -1.5072, 10.2953
87179, 1.64615, -0.933442, 7.43548
87298, 1.97277, -1.60455, 9.91398
87429, 2.00701, -1.66873, 10.165
87552, 1.92848, -1.79437, 10.165
87684, 1.51598, -1.00403, 7.04414
87803, 1.8656, -1.89601, 10.0379
87954, 1.7309, -1.85738, 9.67509
88086, 1.81908, -1.98131, 10.0379
88216, 1.73847, -2.10369, 10.2953
88332, 1.65085, -2.19611, 10.7071
88459, 1.46729, -1.99514, 9.91398
88588, 1.38036, -1.82903, 9.23025
88717, 1.45233, -2.18784, 10.7071
88837, 1.36932, -2.02008, 10.0379
88962, 1.69738, -2.11961, 12.1672
89086, 1.19158, -1.99514, 9.91398
89213, 1.19764, -2.05597, 10.2953
89341, 1.03333, -1.82097, 9.44744
89460, 0.981595, -1.88826, 10.0379
89588, 0.788381, -1.97948, 10.5662
89713, 0.680195, -1.62064, 9.02283
89836, 0.6404, -1.82622, 10.0379
89960, 0.591334, -1.96735, 11.0004
90119, 0.459765, -1.8818, 10.7071
90246, 0.380252, -1.88153, 10.5662
90371, 0.710621, -1.89794, 13.6107
90486, 0.226582, -1.82665, 9.91398
90611, 0.095823, -1.97278, 10.7071
90740, -0.0560519, -1.95287, 11.3103
90875, -0.109502, -1.89785, 10.5662
91027, -0.195368, -2.10288, 11.8093
91140, -0.272754, -1.83255, 10.5662
91286, -0.368182, -1.56817, 8.92258
91412, -0.429714, -1.80296, 10.0379
91545, -0.49175, -1.81847, 10.0379
91669, -0.582433, -1.87353, 10.7071
91782, -0.635492, -2.10179, 13.8454
91909, -0.769051, -1.81133, 9.91398
92047, -0.787318, -1.62937, 9.23025
92175, -0.501011, -1.01174, 7.50497
92306, -1.0398, -1.81008, 10.165
92425, -1.01847, -1.82486, 10.429
92557, -1.02945, -1.69645, 9.91398
92687, -1.01484, -1.68018, 9.55991
92809, -1.04438, -1.67279, 9.55991
92922, -1.14489, -1.86526, 10.7071
93050, -1.13799, -1.84071, 10.5662
93174, -1.19325, -1.92486, 11.0004
93297, -1.10881, -1.78556, 10.2953
93426, -1.15697, -1.8917, 11.3103
93547, -1.583, -2.23842, 21.7036
93658, -1.13799, -1.84071, 10.5662
93784, -1.10881, -1.80147, 10.2953
93910, -1.14489, -1.87353, 10.7071
94036, -1.14489, -1.86526, 10.7071
94158, -1.12835, -1.87353, 10.7071
94290, -1.17444, -1.94413, 11.3103
94408, -1.10262, -1.79437, 10.165
94530, -1.13126, -1.82486, 10.429
94645, -1.16349, -1.84098, 10.429
94772, -1.01959, -1.678, 9.67509
94895, -1.18551, -1.89046, 10.8518
95043, -1.05551, -1.77081, 10.165
95156, -1.05551, -1.76296, 10.165
95287, -1.01959, -1.67052, 9.67509
95411, -1.0966, -1.78745, 10.0379
